name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Legionella pneumophila	446	species	15688009	4	4	0.0
Tatlockia micdadei	451	species	3310028	1	1	0.0
Moraxellaceae	468	family	0	3	0	0.0
Acinetobacter	469	genus	0	2	0	0.0
Acinetobacter baumannii	470	species	11595472	418	337	0.00177834
Moraxella catarrhalis	480	species	2846413	28	26	0.000493521
Neisseria	482	genus	0	1	0	0.0
Neisseria gonorrhoeae	485	species	4967431	19	3	0.0
Neisseria lactamica	486	species	2220606	23	14	0.0
Neisseria meningitidis	487	species	8508873	58	38	0
Neisseria elongata	495	species	2256647	30	26	0.0
Thermomicrobium roseum	500	species	2920744	7	2	0.0
Kingella kingae	504	species	2140065	3	2	0.0
Alcaligenaceae	506	family	0	16	0	0.0
Alcaligenes faecalis	511	species	4248684	10	6	0.0
Bordetella	517	genus	0	51	0	0.0
Bordetella bronchiseptica	518	species	6491145	140	51	0.0
Bordetella parapertussis	519	species	4815611	92	4	0.0
Bordetella pertussis	520	species	48698463	49	10	0.0
Bordetella avium	521	species	3732255	28	8	0.0
Acidiphilium cryptum	524	species	3963080	44	15	0.0
Ochrobactrum anthropi	529	species	5053471	22	9	2.19552e-28
Beijerinckia indica	533	species	4418616	23	16	0.0
Chromobacterium	535	genus	0	4	0	0.0
Chromobacterium violaceum	536	species	4751080	71	29	0.0
Zymomonas mobilis	542	species	2426073	5	3	0.0
Enterobacteriaceae	543	family	0	33	0	0.0
Citrobacter koseri	545	species	4735357	12	10	3.71247e-05
Citrobacter freundii	546	species	16193243	55	32	3.77569e-26
Enterobacter	547	genus	0	26	3	0.0
[Enterobacter] aerogenes	548	species	10750562	59	38	0.000124077
Pantoea agglomerans	549	species	9924054	75	52	0.000336167
Enterobacter cloacae	550	species	10083180	263	57	0.000422418
Erwinia	551	genus	0	2	0	0.0
Erwinia amylovora	552	species	3869718	17	3	0.0
Pantoea ananatis	553	species	4842757	32	25	0.000108781
Pectobacterium carotovorum	554	species	4852842	27	15	0.0
Escherichia coli	562	species	12319210	112	30	6.94094e-05
Shimwellia blattae	563	species	4158725	15	8	0.0
Escherichia fergusonii	564	species	4643861	5	0	0
Hafnia alvei	569	species	6928293	47	30	0.0
Klebsiella	570	genus	0	18	0	0.0
Klebsiella oxytoca	571	species	16779606	444	218	0.000749072
Klebsiella pneumoniae	573	species	15713353	198	80	0.000313076
Morganella morganii	582	species	3853791	1	1	0.0
Proteus mirabilis	584	species	5337360	6	0	0.0
Proteus vulgaris	585	species	3794983	3	0	0.0
Providencia stuartii	588	species	6521015	2	1	0.0
Serratia	613	genus	0	14	1	0.0
Serratia liquefaciens	614	species	7946985	52	31	4.4188e-05
Serratia marcescens	615	species	8465231	258	108	0
Shigella	620	genus	0	11	0	0.0
Shigella boydii	621	species	4698475	13	0	3.96561e-206
Shigella dysenteriae	622	species	4560911	2	0	6.52061e-56
Shigella flexneri	623	species	4763519	10	0	2.82996e-30
Shigella sonnei	624	species	6798914	9	0	3.56627e-32
Xenorhabdus nematophila	628	species	4586662	7	3	0.0
Yersinia	629	genus	0	1	0	0.0
Yersinia enterocolitica	630	species	14308813	15	11	0.0
Yersinia intermedia	631	species	4859749	19	18	0.000216784
Yersinia pestis	632	species	7124135	6	0	0.0
Yersinia pseudotuberculosis	633	species	9565781	11	5	0.0
Edwardsiella	635	genus	0	2	0	0.0
Edwardsiella tarda	636	species	3717889	20	4	0.0
Vibrionaceae	641	family	0	1	0	0.0
Aeromonas	642	genus	0	6	0	0.0
Aeromonas hydrophila	644	species	7739252	140	97	9.07438e-05
Aeromonas salmonicida	645	species	5040536	19	14	0.0
Aeromonas media	651	species	4788430	36	17	0.0
Aeromonas schubertii	652	species	4400034	10	4	0.0
Aeromonas veronii	654	species	7214925	54	32	2.42578e-30
Vibrio	662	genus	0	5	0	0.0
Vibrio alginolyticus	663	species	8138835	7	1	0.0
Vibrio cholerae	666	species	6170861	9	5	0.0
Aliivibrio fischeri	668	species	4273718	1	0	0.0
Vibrio harveyi	669	species	11920371	4	2	0.0
Vibrio parahaemolyticus	670	species	10344823	8	4	0
Vibrio vulnificus	672	species	10215744	4	2	0.0
Grimontia hollisae	673	species	3998273	6	6	0.0
Vibrio mimicus	674	species	8922704	5	1	0.0
Vibrio fluvialis	676	species	4827724	9	5	0.0
Vibrio natriegens	691	species	10692018	5	1	0.0
Plesiomonas shigelloides	703	species	3405979	3	1	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	10	7	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	10	6	0.0
Actinobacillus suis	716	species	2501598	1	1	0.0
Actinobacillus equuli	718	species	2431533	4	4	0.0
Haemophilus influenzae	727	species	2672708	26	23	0.0
Haemophilus parainfluenzae	729	species	2086875	28	27	8.41317e-05
[Haemophilus] ducreyi	730	species	10121291	7	7	0.0
Histophilus somni	731	species	2138367	9	9	0.0
Aggregatibacter aphrophilus	732	species	3520359	9	6	0.0
[Haemophilus] parasuis	738	species	4546750	2	1	0.0
Pasteurella multocida	747	species	2546987	6	4	0.0
Gallibacterium anatis	750	species	2694139	3	2	0.0
Bartonella	773	genus	0	1	0	0.0
Bartonella bacilliformis	774	species	1444212	1	0	0.0
Coxiella burnetii	777	species	2076694	1	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	1	0.0
Orientia tsutsugamushi	784	species	2068019	4	1	0.0
Rickettsia australis	787	species	1323280	1	1	0.0
Rickettsia canadensis	788	species	1155000	1	1	0.0
Bartonella quintana	803	species	1584515	3	2	0.0
Chlamydia trachomatis	813	species	1376168	3	0	0.0
Bacteroides fragilis	817	species	7824806	16	16	0.000134627
Bacteroides thetaiotaomicron	818	species	6390542	9	9	2.74738e-05
Bacteroides vulgatus	821	species	5163189	11	7	3.40046e-05
Campylobacter gracilis	824	species	2281652	2	1	7.69496e-05
Fibrobacter succinogenes	833	species	7685639	5	4	0.0
Porphyromonas gingivalis	837	species	2343668	3	3	0.0
Prevotella ruminicola	839	species	3619559	3	2	0.0
Wolinella succinogenes	844	species	2110355	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	17	15	5.9548e-05
Syntrophomonas wolfei	863	species	2936195	6	6	0.0
Dichelobacter nodosus	870	species	1389350	1	0	0.0
Desulfovibrio	872	genus	0	4	0	0.0
Desulfovibrio africanus	873	species	4200534	13	7	0.0
Desulfovibrio desulfuricans	876	species	3366008	9	8	0.0
Desulfovibrio salexigens	880	species	4289847	1	1	0.0
Desulfovibrio vulgaris	881	species	3802302	41	26	0.0
Desulfobulbus propionicus	894	species	3851869	10	6	0.0
Desulfococcus multivorans	897	species	4455399	2	1	0.0
Desulfomicrobium baculatum	899	species	3942657	3	3	0.0
Acidaminococcus fermentans	905	species	2329769	2	1	0.0
Megasphaera elsdenii	907	species	2504349	6	3	0.0
Nitrobacter	911	genus	0	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	20	11	0.0
Nitrobacter winogradskyi	913	species	3402093	12	4	0.0
Nitrosomonas	914	genus	0	1	0	0.0
Nitrosomonas europaea	915	species	2812094	5	4	0.0
Nitrosomonas eutropha	916	species	2781824	2	2	0.0
Thiobacillus	919	genus	0	3	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	23	19	0.0
Starkeya novella	921	species	4765023	48	25	0.0
Thiomonas intermedia	926	species	3462095	33	22	0.0
Halothiobacillus neapolitanus	927	species	2582886	7	7	0.0
Hydrogenobacter thermophilus	940	species	3486067	1	1	0.0
Bdellovibrio bacteriovorus	959	species	3652240	4	4	0.0
Herbaspirillum	963	genus	0	3	0	0.0
Herbaspirillum seropedicae	964	species	8221139	84	51	0.0
Selenomonas ruminantium	971	species	3631933	4	2	0.0
Cellulophaga lytica	979	species	3795066	17	15	0.0
Pedobacter heparinus	984	species	5167383	9	5	0.0
Cytophaga hutchinsonii	985	species	4433218	10	10	0.0
Flavobacterium johnsoniae	986	species	5603295	84	71	3.13338e-05
Solitalea canadensis	995	species	5202069	3	3	0.0
Flavobacterium columnare	996	species	6492116	23	15	0.0
Flexibacter litoralis	999	species	4919337	9	9	0.0
Marivirga tractuosa	1006	species	4516490	5	3	0.0
Saprospira grandis	1008	species	4400185	1	1	0.0
Weeksella virosa	1014	species	2272954	6	5	0.0
Capnocytophaga ochracea	1018	species	2612925	5	1	0.0
Erythrobacter	1041	genus	0	2	0	0.0
Allochromatium vinosum	1049	species	3669074	18	10	0.0
Halorhodospira halophila	1053	species	2678452	16	12	0.0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	56	37	0.0
Rhodobacter sphaeroides	1063	species	5768316	120	88	0.0
Rhodomicrobium vannielii	1069	species	4014469	17	8	0.0
Rhodopseudomonas	1073	genus	0	2	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	259	171	3.24623e-05
Blastochloris viridis	1079	species	11174693	35	17	0.0
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	29	17	0.0
Rhodospirillum rubrum	1085	species	4379691	15	12	0.0
Chlorobium limicola	1092	species	2763181	2	2	0.0
Chlorobium phaeovibrioides	1094	species	1966858	1	1	0.0
Chlorobium phaeobacteroides	1096	species	2935152	10	8	0.0
Chlorobaculum tepidum	1097	species	2154946	2	2	0.0
Pelodictyon luteolum	1100	species	2364842	1	0	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	1	0.0
Chloroflexus aurantiacus	1108	species	5258541	2	0	0.0
Porphyrobacter	1111	genus	0	6	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	26	17	0.0
Oscillatoriales	1150	order	0	1	0	0.0
Trichormus azollae	1164	species	5486145	6	1	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	3	2	0.0
Prochlorococcus marinus	1219	species	1879471	8	6	0.0
Proteobacteria	1224	phylum	0	4	0	0.0
Nitrosococcus oceani	1229	species	3522111	8	3	0.0
Nitrosospira multiformis	1231	species	3234309	4	1	0.0
Gammaproteobacteria	1236	class	0	35	0	0.0
Piscirickettsia salmonis	1238	species	10317144	3	0	0.0
Leuconostoc gelidum	1244	species	1966103	7	7	0.000178599
Leuconostoc mesenteroides	1245	species	1966146	11	10	0.000535786
Leuconostoc lactis	1246	species	1788069	2	0	0
Oenococcus oeni	1247	species	1780517	2	2	0.0
Leuconostoc carnosum	1252	species	1773468	11	11	0.0
Pediococcus acidilactici	1254	species	2131361	1	0	0.0
Finegoldia magna	1260	species	1986740	13	13	0.0
Ruminococcus albus	1264	species	4482087	2	1	0.0
Micrococcaceae	1268	family	0	10	0	0.0
Micrococcus	1269	genus	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	1101	1068	0.00982887
Dermacoccus nishinomiyaensis	1274	species	3113642	97	87	0.0
Kytococcus sedentarius	1276	species	2785024	269	252	0.00386332
Staphylococcus	1279	genus	0	1	1	0.0
Staphylococcus aureus	1280	species	7252422	130	65	0.000282424
Staphylococcus carnosus	1281	species	2605765	6	4	0.0
Staphylococcus epidermidis	1282	species	3296362	469	409	0.00784643
Staphylococcus haemolyticus	1283	species	2629003	731	705	0.00915322
Staphylococcus hyicus	1284	species	2472129	6	4	0.0
Staphylococcus simulans	1286	species	2647552	8	3	0
Staphylococcus xylosus	1288	species	8411206	168	159	0.000110244
Staphylococcus warneri	1292	species	2560716	749	645	0.0230157
Staphylococcus schleiferi	1295	species	12494798	17	6	9.38534e-35
Deinococcus	1298	genus	0	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	16	12	0.0
Streptococcus	1301	genus	0	1	0	0.0
Streptococcus gordonii	1302	species	3335036	526	516	0.00383526
Streptococcus oralis	1303	species	1958690	55	39	0
Streptococcus salivarius	1304	species	3636237	28	22	0.000197012
Streptococcus sanguinis	1305	species	2388435	36	31	0
Streptococcus suis	1307	species	2683756	4	4	0.0
Streptococcus thermophilus	1308	species	3463400	486	471	0.0105954
Streptococcus agalactiae	1311	species	5721038	7	2	0.0
Streptococcus pneumoniae	1313	species	2272871	259	178	0.00416312
Streptococcus pyogenes	1314	species	4096430	2	0	0.0
Streptococcus parasanguinis	1318	species	2162630	20	15	0.000162369
Streptococcus anginosus	1328	species	2557124	8	5	0.0
Streptococcus dysgalactiae	1334	species	2149105	4	3	0.0
Streptococcus equi	1336	species	2140495	1	1	0.0
Streptococcus intermedius	1338	species	1963517	6	6	8.94172e-05
Streptococcus iniae	1346	species	2086959	1	0	0.0
Streptococcus parauberis	1348	species	2143887	1	0	0.0
Streptococcus uberis	1349	species	1852352	2	1	0.0
Enterococcus	1350	genus	0	1	0	0.0
Enterococcus faecalis	1351	species	3401628	9	5	6.44017e-63
Enterococcus faecium	1352	species	5898717	21	17	9.93445e-05
Enterococcus gallinarum	1353	species	3821349	3	1	0
Enterococcus hirae	1354	species	2908247	3	2	0.0
Lactococcus lactis	1358	species	2704731	439	425	0.0101235
Lactococcus garvieae	1363	species	1957049	2	0	0.0
Lactococcus piscium	1364	species	2503066	7	3	0.0
Aerococcus urinae	1376	species	2027618	3	2	0.0
Aerococcus viridans	1377	species	2199877	13	11	0.00031924
Atopobium parvulum	1382	species	1543805	1	1	0.0
Bacillales	1385	order	0	2	0	0.0
Bacillus	1386	genus	0	3	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	6	1	0.0
Bacillus anthracis	1392	species	17446789	5	3	0.0
Brevibacillus brevis	1393	species	6296436	6	5	0.0
Bacillus cereus	1396	species	9676532	20	2	7.25765e-05
Bacillus coagulans	1398	species	4327944	19	18	8.11343e-05
Bacillus licheniformis	1402	species	8559910	8	5	2.0511e-05
Bacillus megaterium	1404	species	5334474	11	8	0.0
Bacillus mycoides	1405	species	11312355	6	3	0.0
Paenibacillus polymyxa	1406	species	6883167	18	10	0.0
Bacillus pumilus	1408	species	20721195	7	2	0.0
Bacillus cellulosilyticus	1413	species	4681672	7	7	0.0
Lysinibacillus sphaericus	1421	species	14371778	4	4	0.0
Geobacillus stearothermophilus	1422	species	3676494	6	1	0.0
Bacillus subtilis	1423	species	7550081	9	5	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	2	0	0.0
Bacillus thuringiensis	1428	species	10269592	31	7	9.5878e-265
Amphibacillus xylanus	1449	species	2569486	2	2	0.0
Bacillus atrophaeus	1452	species	4171548	4	3	0.0
Geobacillus kaustophilus	1462	species	3592666	4	2	0.0
Paenibacillus larvae	1464	species	4056006	2	1	0.0
Brevibacillus laterosporus	1465	species	5153859	3	1	0.0
Bacillus methanolicus	1471	species	3425208	3	3	0.0
Sporosarcina psychrophila	1476	species	4674191	1	1	0.0
Bacillus simplex	1478	species	5521719	12	11	0.0
Bacillus smithii	1479	species	3381292	3	2	0.0
Clostridium botulinum	1491	species	4637504	11	9	0.0
Clostridium butyricum	1492	species	13843423	1	1	0.0
Clostridioides difficile	1496	species	6297836	7	4	1.02997e-263
Clostridium formicaceticum	1497	species	4586755	5	4	0.0
Clostridium pasteurianum	1501	species	7159922	9	6	0.0
Clostridium sporogenes	1509	species	8284974	1	0	0.0
[Clostridium] stercorarium	1510	species	4042789	2	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	1	0	0.0
Clostridium tetani	1513	species	2869591	5	5	0.0
Ruminiclostridium thermocellum	1515	species	3634338	5	5	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	10	8	0.000123642
Clostridium tyrobutyricum	1519	species	3134437	1	1	0.0
Clostridium beijerinckii	1520	species	6161692	2	2	0.0
Moorella thermoacetica	1525	species	5377887	3	1	0.0
Clostridium kluyveri	1534	species	3989551	2	2	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Clostridium novyi	1542	species	2547720	2	1	0.0
Clostridium scatologenes	1548	species	5749410	3	1	0.0
Gottschalkia acidurici	1556	species	3108248	6	6	0.0
Clostridium baratii	1561	species	3338630	2	1	0.0
Desulfosporosinus orientis	1563	species	5863081	2	2	0.0
Desulfotomaculum ruminis	1564	species	3969014	4	4	0.0
Desulfotomaculum nigrificans	1565	species	2892255	3	3	6.07043e-05
Halobacillus halophilus	1570	species	4170008	1	1	0.0
Leifsonia xyli	1575	species	2955779	46	29	0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	1	0	0.0
Lactobacillus brevis	1580	species	2493592	1	1	0.0
Lactobacillus buchneri	1581	species	2575738	1	0	0.0
Lactobacillus casei	1582	species	3039836	5	4	0.0
Lactobacillus delbrueckii	1584	species	1920382	5	4	0.0
Lactobacillus helveticus	1587	species	3148198	11	7	0.000239084
Lactobacillus plantarum	1590	species	8684028	9	9	2.0745e-05
Lactobacillus gasseri	1596	species	1894360	1	1	0.0
Lactobacillus paracasei	1597	species	4200086	3	2	4.41203e-05
Lactobacillus reuteri	1598	species	2811237	2	1	0
Lactobacillus sakei	1599	species	1884661	2	0	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	3	0	9.19191e-05
Lactobacillus salivarius	1624	species	2663133	6	4	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	1	0.0
Listeria ivanovii	1638	species	3701623	7	7	0.0
Listeria monocytogenes	1639	species	5926303	21	9	0
Listeria seeligeri	1640	species	2797636	3	3	0.0
Listeria innocua	1642	species	3093113	11	4	0.0
Listeria welshimeri	1643	species	2814130	2	1	0.0
Renibacterium salmoninarum	1646	species	3155250	9	6	5.57386e-05
Erysipelothrix rhusiopathiae	1648	species	2398466	1	0	0.0
Corynebacteriaceae	1653	family	0	1	0	0.0
Actinomyces	1654	genus	0	1	0	0.0
Trueperella pyogenes	1661	species	3453353	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	4	0	3.60513e-36
Bifidobacterium bifidum	1681	species	2209322	23	19	0.000635751
Bifidobacterium angulatum	1683	species	2043306	6	3	0.0
Bifidobacterium asteroides	1684	species	2167304	11	8	0.0
Bifidobacterium breve	1685	species	2328021	24	14	0.00051524
Bifidobacterium catenulatum	1686	species	2079525	4	0	3.01887e-44
Bifidobacterium coryneforme	1687	species	1755151	2	0	0.0
Bifidobacterium dentium	1689	species	2636018	3	2	0.0
Bifidobacterium indicum	1691	species	1734546	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	7	4	0.0
Brevibacterium linens	1703	species	8072179	28	15	0.0
Corynebacterium stationis	1705	species	2853666	7	6	0.0
Cellulomonas	1707	genus	0	2	0	0.0
Cellulomonas fimi	1708	species	4266344	39	27	0.0
Cellulomonas flavigena	1711	species	4123179	30	17	0.0
Corynebacterium	1716	genus	0	6	1	0.0
Corynebacterium diphtheriae	1717	species	2468991	10	5	0.0
Corynebacterium glutamicum	1718	species	6155998	17	3	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	2	2	0.0
Corynebacterium callunae	1721	species	2928683	8	7	5.99492e-05
Corynebacterium variabile	1727	species	3433007	31	17	0
Eubacterium limosum	1736	species	4233519	15	10	0.0
Propionibacterium freudenreichii	1744	species	2646865	25	19	6.63765e-05
Propionibacterium acnes	1747	species	3361368	3069	3002	0.0974007
Acidipropionibacterium acidipropionici	1748	species	7323316	30	18	2.39861e-05
Pseudopropionibacterium propionicum	1750	species	3449360	30	29	5.0926e-05
Actinobacteria	1760	class	0	23	2	0.0
Mycobacterium	1763	genus	0	19	6	0.0
Mycobacterium avium	1764	species	6028446	50	28	0.0
Mycobacterium bovis	1765	species	6302864	10	0	0.0
Mycobacterium fortuitum	1766	species	6254616	70	13	7.1617e-05
Mycobacterium intracellulare	1767	species	5374059	24	4	0.0
Mycobacterium kansasii	1768	species	6489764	9	7	0.0
Mycobacterium leprae	1769	species	3268137	7	1	0.0
Mycobacterium phlei	1771	species	5349645	56	42	0.0
Mycobacterium smegmatis	1772	species	20962296	52	29	0.0
Mycobacterium tuberculosis	1773	species	7403540	10	0	0.0
Mycobacterium chelonae	1774	species	5029817	9	2	0.0
Mycobacterium marinum	1781	species	6555333	19	8	0.0
Mycobacterium neoaurum	1795	species	5421267	39	0	0.0
Mycobacterium chubuense	1800	species	6342624	35	27	0.0
Mycobacterium gilvum	1804	species	5883060	46	30	7.74891e-05
Mycobacterium vaccae	1810	species	6235754	32	18	0.0
Amycolatopsis	1813	genus	0	2	0	0.0
Amycolatopsis methanolica	1814	species	7237391	46	26	0.0
Nocardia	1817	genus	0	2	0	0.0
Rhodococcus	1827	genus	0	6	0	0.0
Rhodococcus fascians	1828	species	5502110	54	38	4.35937e-33
Rhodococcus erythropolis	1833	species	6734667	37	24	6.29073e-05
Saccharopolyspora erythraea	1836	species	8212805	36	20	0.0
Nocardioides	1839	genus	0	3	0	0.0
Pseudonocardia	1847	genus	0	9	1	0.0
Saccharomonospora viridis	1852	species	4308349	16	9	0.0
Frankia	1854	genus	0	4	0	0.0
Frankia alni	1859	species	7497934	26	17	0.0
Geodermatophilus obscurus	1861	species	5322497	99	81	0
Actinoplanes	1865	genus	0	6	0	0.0
Actinoplanes missouriensis	1866	species	8773466	42	32	0.0
Micromonospora	1873	genus	0	6	0	0.0
Streptomyces	1883	genus	0	50	15	0.0
Streptomyces albus	1888	species	15352626	58	37	0.0
Streptomyces ambofaciens	1889	species	8265737	31	20	0.0
Streptomyces clavuligerus	1901	species	7590758	36	23	0.0
Streptomyces coelicolor	1902	species	9054847	35	17	0.0
Streptomyces glaucescens	1907	species	7623774	32	14	0.0
Streptomyces globisporus	1908	species	7783599	22	13	0.0
Streptomyces griseus	1911	species	8545929	21	11	0.0
Streptomyces hygroscopicus	1912	species	10333189	37	25	0.0
Streptomyces lincolnensis	1915	species	10319054	30	19	0.0
Streptomyces lividans	1916	species	8345283	36	15	0.0
Streptomyces reticuli	1926	species	9336224	35	16	0.0
Streptomyces scabiei	1930	species	10148695	48	25	0.0
Streptomyces noursei	1971	species	9815884	37	4	0.0
Streptosporangium	2000	genus	0	4	0	0.0
Streptosporangium roseum	2001	species	10369518	37	26	0.0
Streptosporangiaceae	2004	family	0	1	0	0.0
Thermobispora bispora	2006	species	4189976	24	14	0.0
Thermomonosporaceae	2012	family	0	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	30	25	0.0
Thermomonospora curvata	2020	species	5639016	37	24	0.0
