name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	2	2	0.0
Buchnera aphidicola	9	species	619958	17	15	0.0
Cellulomonas gilvus	11	species	3526441	1	1	0.0
Shewanella	22	genus	0	3	0	0.0
Shewanella putrefaciens	24	species	4749735	1	1	0.0
Myxococcus xanthus	34	species	9139763	1	1	0.0
Stigmatella aurantiaca	41	species	10260756	1	0	0.0
Archangium gephyra	48	species	12489432	1	0	0.0
Planctomycetales	112	order	0	1	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	1	1	0.0
Treponema denticola	158	species	2843201	1	0	0.0
Azospirillum brasilense	192	species	13978806	3	0	0.0
Achromobacter	222	genus	0	32	0	0.0
Alteromonas	226	genus	0	1	1	0.0
Pseudomonas	286	genus	0	6	0	0.0
Pseudomonas aeruginosa	287	species	22457305	3	2	6.84733e-07
Pseudoalteromonas atlantica	288	species	5187005	1	0	0.0
Burkholderia cepacia	292	species	13365495	8	7	0.0
Pseudomonas fluorescens	294	species	14826544	9	3	0.0
Pseudomonas fragi	296	species	5101809	1	0	0.0
Pseudomonas mendocina	300	species	5293211	3	1	5.50056e-16
Pseudomonas putida	303	species	6888188	7	4	0.0
Ralstonia solanacearum	305	species	11186335	1	1	0.0
Pseudomonas stutzeri	316	species	7755802	19	15	0.0
Pseudomonas syringae	317	species	6129101	1	1	0.0
Ralstonia pickettii	329	species	6378979	1	0	0.0
Xanthomonas	338	genus	0	1	0	0.0
Xanthomonas campestris	339	species	7063896	3	1	0.0
Xanthomonas oryzae	347	species	17545599	1	0	0
Rhizobiales	356	order	0	1	0	0.0
Agrobacterium	357	genus	0	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	1	0	0.0
Rhizobium	379	genus	0	1	0	0.0
Sinorhizobium fredii	380	species	6891900	1	0	0.0
Sinorhizobium meliloti	382	species	6962835	1	0	0.0
Rhizobium leguminosarum	384	species	7369497	1	1	0.0
Methylomonas	416	genus	0	1	0	0.0
Legionella pneumophila	446	species	15688009	4	3	9.80193e-07
Legionella longbeachae	450	species	4149158	2	0	0.0
Tatlockia micdadei	451	species	3310028	1	0	0.0
Moraxellaceae	468	family	0	311	0	0.0
Acinetobacter baumannii	470	species	11595472	31	3	0
Moraxella	475	genus	0	1	0	0.0
Moraxella catarrhalis	480	species	2846413	1	1	0.0
Neisseria gonorrhoeae	485	species	4967431	1	0	0.0
Neisseria lactamica	486	species	2220606	1	0	0.0
Neisseria meningitidis	487	species	8508873	3	2	1.80719e-06
Psychrobacter	497	genus	0	2	0	0.0
