name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Borrelia parkeri	141	species	1030684	1	0	0.0
Borrelia turicatae	142	species	917330	1	0	0.0
Brachyspira hyodysenteriae	159	species	3055339	2	2	0.0
Leptospira	171	genus	0	1	0	0.0
Campylobacter lari	201	species	1576113	2	1	0.0
Helicobacter pylori	210	species	2044699	1	1	0.0
Helicobacter mustelae	217	species	1578097	1	0	0.0
Francisella tularensis	263	species	2777166	2	2	0.0
Sinorhizobium fredii	380	species	6891900	1	0	0.0
Beijerinckia indica	533	species	4418616	1	0	0.0
Escherichia coli	562	species	12319210	9	4	2.27883e-06
Klebsiella pneumoniae	573	species	15713353	5	4	0.0
Shigella	620	genus	0	4	0	0.0
Shigella boydii	621	species	4698475	1	0	0.0
Shigella flexneri	623	species	4763519	1	0	0.0
Shigella sonnei	624	species	6798914	1	0	0.0
Yersinia enterocolitica	630	species	14308813	1	1	0.0
Yersinia pestis	632	species	7124135	1	1	0.0
Vibrionaceae	641	family	0	1	0	0.0
Aeromonas schubertii	652	species	4400034	1	0	0.0
Vibrio cholerae	666	species	6170861	1	0	0.0
Aliivibrio fischeri	668	species	4273718	1	1	0.0
Vibrio parahaemolyticus	670	species	10344823	3	1	0.0
Haemophilus influenzae	727	species	2672708	2	2	0.0
Pasteurella multocida	747	species	2546987	1	1	0.0
Gallibacterium anatis	750	species	2694139	19	18	0.0
Rickettsia akari	786	species	1231060	1	0	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Bacteroides thetaiotaomicron	818	species	6390542	1	1	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Fibrobacter succinogenes	833	species	7685639	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	1	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	0	0.0
Starkeya novella	921	species	4765023	1	0	0.0
Anaplasma phagocytophilum	948	species	1493914	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	1	1	0.0
Flavobacterium johnsoniae	986	species	5603295	1	0	0.0
Solitalea canadensis	995	species	5202069	1	1	0.0
Flavobacterium columnare	996	species	6492116	3	3	0.0
Saprospira grandis	1008	species	4400185	1	0	0.0
Capnocytophaga ochracea	1018	species	2612925	1	1	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	4	3	0.0
Gammaproteobacteria	1236	class	0	1	0	0.0
Oenococcus oeni	1247	species	1780517	1	0	0.0
Staphylococcus	1279	genus	0	287	226	0.0
Staphylococcus aureus	1280	species	7252422	15016	8703	0.00816792
Staphylococcus carnosus	1281	species	2605765	248	57	1.07957e-05
Staphylococcus epidermidis	1282	species	3296362	3923	1954	0.000814044
Staphylococcus haemolyticus	1283	species	2629003	934	118	5.6262e-20
