name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Buchnera aphidicola	9	species	619958	1	0	0.0
Pelobacter	18	genus	0	1	0	0.0
Archangium gephyra	48	species	12489432	2	0	0.0
Sorangium cellulosum	56	species	13907952	1	0	0.0
Treponema	157	genus	0	2	0	0.0
Treponema denticola	158	species	2843201	1	0	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	2	2	0.0
Leptospira interrogans	173	species	5395453	7	0	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter fetus	196	species	1876301	2	2	0.0
Campylobacter jejuni	197	species	6156435	2	2	0.0
Campylobacter concisus	199	species	1969727	1	0	0.0
Helicobacter pylori	210	species	2044699	7	1	0.0
Helicobacter acinonychis	212	species	1557588	6	0	0.0
Francisella tularensis	263	species	2777166	2	1	0.0
Thermus	270	genus	0	1	0	0.0
Meiothermus ruber	277	species	3097457	2	1	0.0
Burkholderia cepacia	292	species	13365495	1	0	0.0
Pseudomonas fluorescens	294	species	14826544	2	1	0.0
Ralstonia solanacearum	305	species	11186335	1	0	0.0
Ralstonia pickettii	329	species	6378979	1	1	0.0
Xanthomonas oryzae	347	species	17545599	1	1	0.0
Methylobacillus flagellatus	405	species	2971517	1	0	0.0
Moraxella catarrhalis	480	species	2846413	1	0	0.0
Neisseria gonorrhoeae	485	species	4967431	5	0	0.0
Neisseria lactamica	486	species	2220606	6	0	0.0
Neisseria meningitidis	487	species	8508873	40	1	1.04995e-92
Enterobacter cloacae	550	species	10083180	2	0	0.0
Escherichia coli	562	species	12319210	8	6	0.0
Klebsiella pneumoniae	573	species	15713353	1	0	0.0
Yersinia enterocolitica	630	species	14308813	1	1	0.0
Yersinia pestis	632	species	7124135	1	0	0.0
Edwardsiella tarda	636	species	3717889	1	0	0.0
Aeromonas media	651	species	4788430	1	1	0.0
Vibrio cholerae	666	species	6170861	1	0	0.0
Vibrio parahaemolyticus	670	species	10344823	7	2	0.0
Vibrio natriegens	691	species	10692018	1	0	0.0
Actinobacillus equuli	718	species	2431533	1	1	0.0
Haemophilus influenzae	727	species	2672708	3	1	3.32897e-102
[Haemophilus] ducreyi	730	species	10121291	1	1	0.0
Pasteurella multocida	747	species	2546987	1	1	0.0
Coxiella burnetii	777	species	2076694	2	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	0	0.0
Rickettsia	780	genus	0	2	1	0.0
Sebaldella termitidis	826	species	4486650	2	0	0.0
Fusobacterium nucleatum	851	species	2948417	3	1	4.0508e-103
Desulfovibrio desulfuricans	876	species	3366008	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	2	2	0.0
Nitrosomonas europaea	915	species	2812094	1	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	1	0.0
Ehrlichia canis	944	species	1315030	2	0	0.0
Cytophaga hutchinsonii	985	species	4433218	2	2	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Flavobacterium columnare	996	species	6492116	3	3	0.0
Weeksella	1013	genus	0	1	0	0.0
Capnocytophaga ochracea	1018	species	2612925	1	0	0.0
Halorhodospira halophila	1053	species	2678452	1	1	0.0
Chlorobium	1091	genus	0	1	0	0.0
