name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Dictyoglomus thermophilum	14	species	1959987	3	2	0.0
Pelobacter carbinolicus	19	species	3665893	1	0	0.0
Isosphaera pallida	128	species	5529304	3	0	0.0
Borrelia hermsii	140	species	1156143	2	1	0.0
Borrelia parkeri	141	species	1030684	3	2	0.0
Borrelia turicatae	142	species	917330	1	0	0.0
Brachyspira hyodysenteriae	159	species	3055339	5	4	0.0
Leptospira biflexa	172	species	3953768	3	3	0.0
Leptospira interrogans	173	species	5395453	1	1	0.0
Leptospirillum	179	genus	0	1	0	0.0
Campylobacter jejuni	197	species	6156435	2	1	0.0
Campylobacter curvus	200	species	1971270	1	1	0.0
Helicobacter pylori	210	species	2044699	2	1	0.0
Helicobacter acinonychis	212	species	1557588	1	1	0.0
Helicobacter cinaedi	213	species	2170766	2	1	0.0
Alteromonas	226	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	1	0	0.0
Pseudomonas aeruginosa	287	species	22457305	2	2	0.0
Sinorhizobium fredii	380	species	6891900	2	0	0.0
Gluconobacter oxydans	442	species	3306867	1	0	0.0
Legionella pneumophila	446	species	15688009	2	1	0.0
Legionella hackeliae	449	species	3570857	2	1	0.0
Tatlockia micdadei	451	species	3310028	1	0	0.0
Acinetobacter baumannii	470	species	11595472	1	1	0.0
Alcaligenes	507	genus	0	1	0	0.0
Enterobacteriaceae	543	family	0	2	0	0.0
Citrobacter koseri	545	species	4735357	5	0	9.2486e-25
[Enterobacter] aerogenes	548	species	10750562	4	0	1.87807e-29
Enterobacter cloacae	550	species	10083180	2	0	0.0
Pectobacterium carotovorum	554	species	4852842	1	0	0.0
Escherichia coli	562	species	12319210	333	262	7.32177e-05
Escherichia fergusonii	564	species	4643861	9	0	1.39183e-15
Klebsiella oxytoca	571	species	16779606	1	0	0.0
Klebsiella pneumoniae	573	species	15713353	13	9	1.40503e-27
Morganella morganii	582	species	3853791	1	1	0.0
Proteus mirabilis	584	species	5337360	1	0	2.70118e-82
Proteus vulgaris	585	species	3794983	1	0	4.50072e-80
Providencia stuartii	588	species	6521015	1	1	0.0
Shigella	620	genus	0	11	0	0.0
Shigella boydii	621	species	4698475	19	0	3.89907e-15
Shigella dysenteriae	622	species	4560911	17	1	7.13732e-15
Shigella flexneri	623	species	4763519	20	0	2.84262e-15
Shigella sonnei	624	species	6798914	21	0	2.02711e-14
Yersinia enterocolitica	630	species	14308813	6	3	0.0
Yersinia pestis	632	species	7124135	3	1	5.21211e-27
Yersinia pseudotuberculosis	633	species	9565781	1	0	9.51441e-29
Edwardsiella	635	genus	0	1	0	0.0
Aeromonas hydrophila	644	species	7739252	1	1	0.0
Vibrio	662	genus	0	1	0	0.0
Aliivibrio fischeri	668	species	4273718	3	3	0.0
Vibrio parahaemolyticus	670	species	10344823	4	1	0.0
Vibrio mimicus	674	species	8922704	1	1	0.0
Vibrio natriegens	691	species	10692018	2	0	0.0
Plesiomonas	702	genus	0	1	0	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	1	0	0.0
Actinobacillus equuli	718	species	2431533	2	0	7.14849e-77
Haemophilus influenzae	727	species	2672708	6	6	0.0
Aggregatibacter aphrophilus	732	species	3520359	1	0	0.0
Gallibacterium anatis	750	species	2694139	33	32	0.0
Ehrlichia ruminantium	779	species	2264626	1	1	0.0
Rickettsia	780	genus	0	1	1	0.0
Rickettsia canadensis	788	species	1155000	2	1	0.0
Bacteroides fragilis	817	species	7824806	1	1	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Campylobacter ureolyticus	827	species	1641887	1	1	0.0
Fibrobacter succinogenes	833	species	7685639	4	4	0.0
Fusobacterium nucleatum	851	species	2948417	8	5	0.0
Desulfococcus multivorans	897	species	4455399	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	1	1	0.0
Hydrogenobacter thermophilus	940	species	3486067	1	0	0.0
Ehrlichia canis	944	species	1315030	2	2	0.0
Ehrlichia chaffeensis	945	species	1174554	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	1	0.0
Francisella persica	954	species	3057444	1	1	0.0
Bdellovibrio bacteriovorus	959	species	3652240	4	3	0.0
Herbaspirillum seropedicae	964	species	8221139	1	1	0.0
Cytophaga hutchinsonii	985	species	4433218	1	0	0.0
Flavobacterium johnsoniae	986	species	5603295	3	3	0.0
Flavobacterium columnare	996	species	6492116	14	13	1.90812e-83
Weeksella virosa	1014	species	2272954	1	1	0.0
Capnocytophaga ochracea	1018	species	2612925	1	1	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	0	0.0
Blastochloris viridis	1079	species	11174693	2	2	0.0
Rhodospirillum rubrum	1085	species	4379691	3	3	0.0
Chlorobium phaeobacteroides	1096	species	2935152	2	1	0.0
Anabaena cylindrica	1165	species	7063285	2	1	0.0
Prochlorococcus marinus	1219	species	1879471	18	16	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	0	1	0	0.0
Piscirickettsia salmonis	1238	species	10317144	1	1	0.0
Leuconostoc	1243	genus	0	1	1	0.0
Leuconostoc gelidum	1244	species	1966103	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	5	5	0.0
Oenococcus oeni	1247	species	1780517	10	2	0.0
Leuconostoc carnosum	1252	species	1773468	3	1	0.0
Pediococcus acidilactici	1254	species	2131361	2	0	0.0
Pediococcus pentosaceus	1255	species	1817384	3	1	0.0
Ruminococcus albus	1264	species	4482087	1	0	0.0
Kytococcus sedentarius	1276	species	2785024	1	0	0.0
Staphylococcus	1279	genus	0	846	699	0.0
Staphylococcus aureus	1280	species	7252422	46131	26455	0.00836554
Staphylococcus carnosus	1281	species	2605765	938	196	3.33903e-06
Staphylococcus epidermidis	1282	species	3296362	12062	5903	0.000962928
Staphylococcus haemolyticus	1283	species	2629003	2880	421	1.43627e-05
Staphylococcus hyicus	1284	species	2472129	57	24	8.07513e-45
Staphylococcus simulans	1286	species	2647552	1048	206	7.92023e-06
Staphylococcus xylosus	1288	species	8411206	19569	10221	8.71265e-05
Staphylococcus warneri	1292	species	2560716	4990	924	7.55337e-05
Staphylococcus schleiferi	1295	species	12494798	1697	493	1.6313e-28
Streptococcus	1301	genus	0	3	0	0.0
Streptococcus salivarius	1304	species	3636237	14	7	0.0
Streptococcus sanguinis	1305	species	2388435	2	0	0.0
Streptococcus suis	1307	species	2683756	32	10	0.0
Streptococcus thermophilus	1308	species	3463400	2	1	0.0
Streptococcus mutans	1309	species	2017559	3	2	0.0
Streptococcus agalactiae	1311	species	5721038	3	2	0.0
Streptococcus pneumoniae	1313	species	2272871	250	1	5.14618e-44
Streptococcus pyogenes	1314	species	4096430	6	5	0.0
Streptococcus parasanguinis	1318	species	2162630	29	25	0.0
Streptococcus anginosus	1328	species	2557124	8	8	0.0
Streptococcus dysgalactiae	1334	species	2149105	2	0	0.0
Streptococcus intermedius	1338	species	1963517	9	0	0.0
Streptococcus iniae	1346	species	2086959	2	0	0.0
Streptococcus parauberis	1348	species	2143887	1	1	0.0
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus	1350	genus	0	2	0	0.0
Enterococcus faecalis	1351	species	3401628	5	0	8.69422e-75
Enterococcus faecium	1352	species	5898717	21	2	0.0
Enterococcus gallinarum	1353	species	3821349	1	0	0.0
Enterococcus hirae	1354	species	2908247	2	2	0.0
Lactococcus lactis	1358	species	2704731	68	53	0.0
Lactococcus garvieae	1363	species	1957049	2	0	1.85508e-75
Lactococcus piscium	1364	species	2503066	3	2	0.0
Planococcus	1372	genus	0	2	0	0.0
Aerococcus	1375	genus	0	2	0	0.0
Aerococcus urinae	1376	species	2027618	2	1	0.0
Aerococcus viridans	1377	species	2199877	14	2	0.0
Atopobium parvulum	1382	species	1543805	1	1	0.0
Bacillales	1385	order	0	2	0	0.0
Bacillus	1386	genus	0	10	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	5	3	1.55267e-06
Bacillus anthracis	1392	species	17446789	32	19	9.95532e-07
Bacillus cereus	1396	species	9676532	28	12	0.0
Bacillus coagulans	1398	species	4327944	211	208	0.0
Bacillus megaterium	1404	species	5334474	14	7	0.0
Bacillus mycoides	1405	species	11312355	15	7	2.14372e-39
Paenibacillus polymyxa	1406	species	6883167	7	5	0.0
Bacillus pumilus	1408	species	20721195	5	4	0.0
