name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	1	0	0.0
Buchnera aphidicola	9	species	619958	13	9	2.52155e-05
Cellulomonas gilvus	11	species	3526441	1	1	0.0
Shewanella	22	genus	0	5	0	0.0
Polyangiaceae	49	family	0	1	0	0.0
Sorangium cellulosum	56	species	13907952	2	1	0.0
Runella slithyformis	106	species	6919729	1	1	0.0
Rubinisphaera brasiliensis	119	species	6006602	2	0	0.0
Planctopirus limnophila	120	species	5460085	2	0	0.0
Pirellula staleyi	125	species	6196199	1	0	0.0
Treponema	157	genus	0	1	0	0.0
Treponema succinifaciens	167	species	2897425	1	0	0.0
Azospirillum brasilense	192	species	13978806	2	1	0.0
Azospirillum lipoferum	193	species	7223069	1	1	0.0
Campylobacter fetus	196	species	1876301	1	0	0.0
Campylobacter curvus	200	species	1971270	1	0	0.0
Helicobacter pylori	210	species	2044699	1	0	0.0
Achromobacter	222	genus	0	6	0	0.0
Francisella tularensis	263	species	2777166	1	0	0.0
Paracoccus denitrificans	266	species	5236194	1	0	1.12055e-15
Xanthobacter autotrophicus	280	species	5625098	1	0	0.0
Pseudomonas	286	genus	0	12	1	0.0
Pseudomonas aeruginosa	287	species	22457305	1	1	0.0
Pseudoalteromonas atlantica	288	species	5187005	1	0	0.0
Burkholderia cepacia	292	species	13365495	11	3	1.68223e-175
Pseudomonas fluorescens	294	species	14826544	14	9	8.97278e-173
Pseudomonas mendocina	300	species	5293211	3	1	0.0
Pseudomonas putida	303	species	6888188	8	3	0.0
Pseudomonas stutzeri	316	species	7755802	10	5	0
Pseudomonas syringae	317	species	6129101	5	2	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1	1	0.0
Xanthomonas	338	genus	0	1	0	0.0
Xanthomonas citri	346	species	17318955	1	0	0.0
Xanthomonas oryzae	347	species	17545599	1	1	8.90676e-07
Agrobacterium	357	genus	0	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	1	0	0.0
Rhizobium	379	genus	0	2	1	0.0
Sinorhizobium fredii	380	species	6891900	3	0	0.0
Sinorhizobium meliloti	382	species	6962835	7	0	1.73944e-182
Rhizobium leguminosarum	384	species	7369497	1	1	0.0
Rhizobium phaseoli	396	species	87841097	1	1	0.0
Methylobacillus flagellatus	405	species	2971517	1	0	0.0
Methylomonas methanica	421	species	5051681	1	0	0.0
Gluconobacter oxydans	442	species	3306867	1	0	0.0
Legionella pneumophila	446	species	15688009	3	2	0.0
Legionella longbeachae	450	species	4149158	1	1	0.0
Tatlockia micdadei	451	species	3310028	1	0	0.0
Moraxellaceae	468	family	0	38	0	0.0
Acinetobacter baumannii	470	species	11595472	7	2	0.0
Moraxella catarrhalis	480	species	2846413	2	0	0.0
Neisseria	482	genus	0	1	0	0.0
Neisseria meningitidis	487	species	8508873	3	2	1.1888e-174
Neisseria elongata	495	species	2256647	2	0	9.5045e-153
Psychrobacter	497	genus	0	1	0	0.0
Alcaligenaceae	506	family	0	39	0	0.0
Bordetella	517	genus	0	1	0	0.0
Bordetella pertussis	520	species	48698463	2	2	0.0
Ochrobactrum anthropi	529	species	5053471	1	0	0.0
Zymomonas	541	genus	0	1	0	0.0
Enterobacteriaceae	543	family	0	787	455	0.0
Citrobacter	544	genus	0	477	0	0.0
Citrobacter koseri	545	species	4735357	25669	50	0.000184398
Citrobacter freundii	546	species	16193243	1484	88	8.28441e-06
Enterobacter	547	genus	0	424	4	0.0
[Enterobacter] aerogenes	548	species	10750562	25496	42	8.34605e-14
Pantoea agglomerans	549	species	9924054	29	3	2.10794e-133
Enterobacter cloacae	550	species	10083180	575	49	2.8836e-06
Erwinia	551	genus	0	19	0	0.0
Erwinia amylovora	552	species	3869718	19	3	1.26822e-127
Pantoea ananatis	553	species	4842757	495	32	2.90629e-05
Pectobacterium carotovorum	554	species	4852842	57	24	3.22049e-06
Escherichia	561	genus	0	1232	0	0.0
Escherichia coli	562	species	12319210	2214090	1796418	0.972214
Shimwellia blattae	563	species	4158725	136	15	2.02172e-14
Escherichia fergusonii	564	species	4643861	52953	1620	0.000629848
Hafnia	568	genus	0	13	0	0.0
Hafnia alvei	569	species	6928293	69	8	3.2147e-40
Klebsiella	570	genus	0	1173	0	0.0
Klebsiella oxytoca	571	species	16779606	10812	1169	6.8509e-06
Klebsiella pneumoniae	573	species	15713353	30965	230	3.18364e-05
Kluyvera	579	genus	0	1	0	0.0
Morganella	581	genus	0	13	0	0.0
Morganella morganii	582	species	3853791	104	13	1.81891e-127
Proteus	583	genus	0	7	0	0.0
Proteus mirabilis	584	species	5337360	832	2	6.41681e-21
Proteus vulgaris	585	species	3794983	786	0	4.12297e-06
Providencia	586	genus	0	5	0	0.0
Providencia stuartii	588	species	6521015	19	13	0.0
Salmonella	590	genus	0	144	0	0.0
Serratia	613	genus	0	67	2	0.0
Serratia liquefaciens	614	species	7946985	42	2	7.91318e-133
Serratia marcescens	615	species	8465231	115	6	3.41522e-06
Shigella	620	genus	0	56027	0	0.0
Shigella boydii	621	species	4698475	122525	2661	0.000650566
Shigella dysenteriae	622	species	4560911	93476	2843	0.000742361
Shigella flexneri	623	species	4763519	135419	9334	0.0144988
Shigella sonnei	624	species	6798914	132985	1391	0.000386693
Xenorhabdus	626	genus	0	5	0	0.0
Xenorhabdus nematophila	628	species	4586662	5	1	0.0
Yersinia	629	genus	0	3319	0	0.0
Yersinia enterocolitica	630	species	14308813	432	49	2.69486e-06
Yersinia intermedia	631	species	4859749	3	1	0.0
Yersinia pestis	632	species	7124135	4838	111	0.000139752
Yersinia pseudotuberculosis	633	species	9565781	4634	7	7.63053e-15
Edwardsiella	635	genus	0	45	0	0.0
Edwardsiella tarda	636	species	3717889	59	7	4.03485e-17
Vibrionaceae	641	family	0	2	0	0.0
Aeromonas	642	genus	0	11	0	0.0
Aeromonas hydrophila	644	species	7739252	31	7	2.54086e-15
Aeromonas salmonicida	645	species	5040536	18	0	0.0
Aeromonas media	651	species	4788430	44	10	0.0
Aeromonas schubertii	652	species	4400034	2	0	0.0
Aeromonas veronii	654	species	7214925	6	1	0.0
Photobacterium	657	genus	0	1	0	0.0
Vibrio	662	genus	0	9	0	0.0
Vibrio alginolyticus	663	species	8138835	6	0	0.0
Vibrio cholerae	666	species	6170861	27	22	2.53248e-06
Vibrio harveyi	669	species	11920371	4	2	0.0
Vibrio parahaemolyticus	670	species	10344823	11	10	0.0
Vibrio vulnificus	672	species	10215744	8	2	0.0
Grimontia hollisae	673	species	3998273	10	1	0.0
Vibrio mimicus	674	species	8922704	5	0	0.0
Vibrio fluvialis	676	species	4827724	2	0	0.0
Vibrio campbellii	680	species	12090206	7	1	0.0
Vibrio natriegens	691	species	10692018	6	3	7.85105e-164
Plesiomonas	702	genus	0	1	0	0.0
Plesiomonas shigelloides	703	species	3405979	9	2	6.32125e-126
Aggregatibacter actinomycetemcomitans	714	species	4378647	9	6	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	2	0	0.0
