name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Buchnera aphidicola	9	species	619958	1	1	0.0
Myxococcus xanthus	34	species	9139763	1	0	0.0
Isosphaera pallida	128	species	5529304	1	0	0.0
Borrelia	138	genus	0	1	0	0.0
Borrelia parkeri	141	species	1030684	1	0	0.0
Borrelia turicatae	142	species	917330	1	0	0.0
Brachyspira hyodysenteriae	159	species	3055339	4	4	0.0
Leptospira biflexa	172	species	3953768	1	1	0.0
Leptospira interrogans	173	species	5395453	1	0	0.0
Leptospira borgpetersenii	174	species	3948532	2	1	0.0
Campylobacter coli	195	species	5104439	1	1	0.0
Campylobacter fetus	196	species	1876301	2	2	0.0
Campylobacter jejuni	197	species	6156435	1	1	0.0
Campylobacter hyointestinalis	198	species	1753331	1	1	0.0
Campylobacter concisus	199	species	1969727	1	1	0.0
Campylobacter lari	201	species	1576113	1	1	0.0
Helicobacter pylori	210	species	2044699	3	0	0.0
Helicobacter mustelae	217	species	1578097	1	0	0.0
Francisella tularensis	263	species	2777166	2	1	0.0
Pseudomonas fluorescens	294	species	14826544	1	1	0.0
Sinorhizobium fredii	380	species	6891900	2	0	0.0
Acetobacter pasteurianus	438	species	3216979	1	1	0.0
Legionella pneumophila	446	species	15688009	2	1	0.0
Legionella longbeachae	450	species	4149158	1	0	0.0
Tatlockia micdadei	451	species	3310028	1	0	9.11246e-79
Acinetobacter baumannii	470	species	11595472	1	1	0.0
Neisseria meningitidis	487	species	8508873	2	1	0.0
Enterobacter cloacae	550	species	10083180	1	0	0.0
Escherichia coli	562	species	12319210	19	11	3.9226e-06
Klebsiella pneumoniae	573	species	15713353	9	8	0.0
Morganella morganii	582	species	3853791	1	1	0.0
Proteus mirabilis	584	species	5337360	1	0	0.0
Proteus vulgaris	585	species	3794983	1	0	0.0
Serratia marcescens	615	species	8465231	1	0	0.0
Shigella boydii	621	species	4698475	4	0	3.18942e-07
Shigella flexneri	623	species	4763519	4	3	4.18362e-06
Shigella sonnei	624	species	6798914	3	0	3.65663e-18
Yersinia enterocolitica	630	species	14308813	2	1	0.0
Yersinia pseudotuberculosis	633	species	9565781	1	1	0.0
Vibrionaceae	641	family	0	1	0	0.0
Aliivibrio fischeri	668	species	4273718	3	3	0.0
Vibrio parahaemolyticus	670	species	10344823	2	1	0.0
Vibrio campbellii	680	species	12090206	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	2	0	0.0
Haemophilus influenzae	727	species	2672708	5	3	0.0
Haemophilus parainfluenzae	729	species	2086875	2	1	0.0
Histophilus somni	731	species	2138367	1	0	0.0
Pasteurella multocida	747	species	2546987	1	0	0.0
Gallibacterium anatis	750	species	2694139	39	38	0.0
Coxiella burnetii	777	species	2076694	1	0	0.0
Ehrlichia ruminantium	779	species	2264626	2	2	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Bacteroides fragilis	817	species	7824806	2	2	0.0
Bacteroides thetaiotaomicron	818	species	6390542	3	2	0.0
Sebaldella termitidis	826	species	4486650	2	2	0.0
Campylobacter ureolyticus	827	species	1641887	2	1	0.0
Fibrobacter succinogenes	833	species	7685639	2	2	0.0
Fusobacterium nucleatum	851	species	2948417	4	3	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	2	0	0.0
Starkeya novella	921	species	4765023	1	0	0.0
Neorickettsia risticii	950	species	879977	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	4	4	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Pedobacter heparinus	984	species	5167383	1	1	0.0
Cytophaga hutchinsonii	985	species	4433218	1	1	0.0
Flavobacterium johnsoniae	986	species	5603295	3	3	0.0
Flavobacterium columnare	996	species	6492116	11	11	0.0
Saprospira grandis	1008	species	4400185	2	1	0.0
Weeksella virosa	1014	species	2272954	1	1	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	1	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	1	0	0.0
Anabaena cylindrica	1165	species	7063285	2	1	0.0
Prochlorococcus marinus	1219	species	1879471	16	13	0.0
Gammaproteobacteria	1236	class	0	1	0	0.0
Piscirickettsia salmonis	1238	species	10317144	1	1	0.0
Firmicutes	1239	phylum	0	1	0	0.0
Oenococcus oeni	1247	species	1780517	7	1	0.0
Leuconostoc carnosum	1252	species	1773468	1	0	0.0
Finegoldia magna	1260	species	1986740	2	0	0.0
Micrococcus luteus	1270	species	2501097	1	0	0.0
Staphylococcus	1279	genus	0	789	646	0.0
Staphylococcus aureus	1280	species	7252422	41782	23917	0.00828676
Staphylococcus carnosus	1281	species	2605765	811	180	1.91564e-05
Staphylococcus epidermidis	1282	species	3296362	10754	5258	0.000903218
Staphylococcus haemolyticus	1283	species	2629003	2571	366	7.98867e-06
Staphylococcus hyicus	1284	species	2472129	44	15	8.82659e-47
Staphylococcus simulans	1286	species	2647552	913	161	7.76929e-16
Staphylococcus xylosus	1288	species	8411206	17542	9156	0.000102453
Staphylococcus warneri	1292	species	2560716	4373	780	6.18123e-05
Staphylococcus schleiferi	1295	species	12494798	1523	419	1.7503e-06
Streptococcus	1301	genus	0	1	0	0.0
Streptococcus salivarius	1304	species	3636237	6	2	0.0
Streptococcus suis	1307	species	2683756	29	5	1.06045e-34
Streptococcus thermophilus	1308	species	3463400	4	1	0.0
Streptococcus mutans	1309	species	2017559	1	0	0.0
Streptococcus agalactiae	1311	species	5721038	15	4	7.41812e-44
Streptococcus pneumoniae	1313	species	2272871	220	0	8.43972e-39
Streptococcus pyogenes	1314	species	4096430	2138	1938	0.00174893
Streptococcus parasanguinis	1318	species	2162630	25	21	0.0
Streptococcus anginosus	1328	species	2557124	6	4	0.0
Streptococcus dysgalactiae	1334	species	2149105	169	9	4.54064e-16
Streptococcus equi	1336	species	2140495	1	0	0.0
Streptococcus intermedius	1338	species	1963517	1	0	0.0
Streptococcus parauberis	1348	species	2143887	1	1	0.0
Streptococcus uberis	1349	species	1852352	5	1	9.31939e-37
Enterococcus	1350	genus	0	2	0	0.0
Enterococcus faecalis	1351	species	3401628	4	4	0.0
Enterococcus faecium	1352	species	5898717	32	7	3.59983e-78
Enterococcus hirae	1354	species	2908247	1	0	0.0
Lactococcus lactis	1358	species	2704731	68	53	0.0
Lactococcus garvieae	1363	species	1957049	1	0	9.99429e-76
Lactococcus piscium	1364	species	2503066	5	4	0.0
Planococcus kocurii	1374	species	3485580	1	1	0.0
Aerococcus urinae	1376	species	2027618	8	2	0.0
Aerococcus viridans	1377	species	2199877	23	0	0.0
Bacillales	1385	order	0	3	0	0.0
Bacillus	1386	genus	0	12	1	0.0
Bacillus amyloliquefaciens	1390	species	5608910	4	2	0.0
Bacillus anthracis	1392	species	17446789	29	21	0.0
Bacillus cereus	1396	species	9676532	21	9	1.03002e-06
Bacillus coagulans	1398	species	4327944	196	193	0.0
Bacillus megaterium	1404	species	5334474	11	2	0.0
Bacillus mycoides	1405	species	11312355	8	2	0.0
Paenibacillus polymyxa	1406	species	6883167	2	2	0.0
Bacillus pumilus	1408	species	20721195	10	5	0.0
Bacillus cellulosilyticus	1413	species	4681672	5	2	0.0
Lysinibacillus sphaericus	1421	species	14371778	7	1	1.24009e-88
Bacillus subtilis	1423	species	7550081	25	14	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	1	0	0.0
Bacillus thuringiensis	1428	species	10269592	94	42	9.7052e-07
Amphibacillus xylanus	1449	species	2569486	9	5	0.0
Brevibacillus laterosporus	1465	species	5153859	3	1	0.0
Bacillus methanolicus	1471	species	3425208	4	3	1.11791e-45
Sporosarcina psychrophila	1476	species	4674191	8	3	0.0
Bacillus simplex	1478	species	5521719	5	1	0.0
Clostridium acetobutylicum	1488	species	4136895	3	3	0.0
Clostridium botulinum	1491	species	4637504	4	4	0.0
Clostridium cellulovorans	1493	species	5262222	1	1	0.0
Clostridium formicaceticum	1497	species	4586755	2	0	0.0
Clostridium pasteurianum	1501	species	7159922	4	4	0.0
Clostridium perfringens	1502	species	6907798	3	3	0.0
Acetoanaerobium sticklandii	1511	species	2715461	10	8	0.0
Clostridium tetani	1513	species	2869591	50	48	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Clostridium beijerinckii	1520	species	6161692	4	2	0.0
Clostridium ljungdahlii	1538	species	4630065	2	1	0.0
Clostridium novyi	1542	species	2547720	1	0	0.0
Clostridium scatologenes	1548	species	5749410	1	0	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Clostridium baratii	1561	species	3338630	2	2	0.0
Desulfosporosinus orientis	1563	species	5863081	4	2	0.0
Desulfotomaculum nigrificans	1565	species	2892255	2	2	0.0
Halobacillus halophilus	1570	species	4170008	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	2	0	0.0
Lactobacillus buchneri	1581	species	2575738	16	1	2.61113e-77
Lactobacillus casei	1582	species	3039836	3	2	0.0
Lactobacillus plantarum	1590	species	8684028	18	5	0.0
Lactobacillus gasseri	1596	species	1894360	2	0	0.0
Lactobacillus paracasei	1597	species	4200086	1	0	0.0
Lactobacillus reuteri	1598	species	2811237	6	1	0.0
Lactobacillus sakei	1599	species	1884661	1	1	0.0
Lactobacillus acetotolerans	1600	species	1704859	3	0	0.0
Lactobacillus fermentum	1613	species	2108824	1	0	0.0
Lactobacillus salivarius	1624	species	2663133	4	0	9.83855e-78
Lactobacillus sanfranciscensis	1625	species	1375770	2	1	0.0
Listeria	1637	genus	0	1	0	0.0
Listeria ivanovii	1638	species	3701623	3	1	0.0
Listeria monocytogenes	1639	species	5926303	569	97	3.38103e-06
Listeria seeligeri	1640	species	2797636	1	0	0.0
Listeria innocua	1642	species	3093113	21	0	0.0
Erysipelothrix	1647	genus	0	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	1	0	0.0
Trueperella pyogenes	1661	species	3453353	2	0	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	2	2	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	4	1	0.0
Mycobacterium bovis	1765	species	6302864	1	1	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Rothia dentocariosa	2047	species	2506025	1	0	0.0
Mobiluncus curtisii	2051	species	2146480	1	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	2	0	1.78548e-75
Mycoplasma	2093	genus	0	2	0	0.0
Mycoplasma capricolum	2095	species	1692864	2	1	0.0
Mycoplasma gallisepticum	2096	species	968554	1	1	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma hominis	2098	species	925558	1	1	0.0
Mycoplasma hyorhinis	2100	species	836420	2	1	0.0
Mycoplasma mycoides	2102	species	2100167	2	0	0.0
Mycoplasma pneumoniae	2104	species	954052	1	0	0.0
Mycoplasma leachii	2105	species	1008951	1	0	0.0
Mycoplasma synoviae	2109	species	822985	1	1	0.0
Mycoplasma agalactiae	2110	species	942070	1	1	0.0
Mycoplasma putrefaciens	2123	species	846299	1	0	0.0
Spiroplasma	2132	genus	0	3	0	0.0
Spiroplasma mirum	2144	species	2265199	5	0	0.0
Spiroplasma taiwanense	2145	species	1086278	1	0	0.0
Acholeplasmataceae	2146	family	0	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	4	0	0.0
Mesoplasma florum	2151	species	809524	6	2	0.0
Methanobacterium formicicum	2162	species	7422571	1	1	0.0
Methanococcus	2184	genus	0	1	0	0.0
Methanococcus vannielii	2187	species	1720048	1	1	0.0
Methanosphaera stadtmanae	2317	species	1767403	2	1	0.0
Halanaerobium praevalens	2331	species	2309262	1	0	0.0
Thermotoga	2335	genus	0	1	0	0.0
Thermotoga maritima	2336	species	5599391	3	0	0.0
Thermotoga neapolitana	2337	species	1884562	6	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	1	0	0.0
Flexistipes sinusarabici	2352	species	2526590	1	0	0.0
Gardnerella vaginalis	2702	species	1669705	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	13	7	2.73155e-06
Homo sapiens	9606	species	3238442024	740	524	6.20464e-09
Magnetospirillum	13134	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	10	9	0.0
Lysinibacillus fusiformis	28031	species	4843789	47	42	1.5076e-81
Staphylococcus lugdunensis	28035	species	3479969	1981	90	3.77793e-17
Streptococcus mitis	28037	species	3110438	228	1	7.92928e-41
Lactobacillus curvatus	28038	species	5775917	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	1	1	0.0
