name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	6	1	0.0
Cellulomonas gilvus	11	species	3526441	2	0	0.0
Shewanella putrefaciens	24	species	4749735	1	1	0.0
Myxococcus	32	genus	0	2	0	0.0
Myxococcus fulvus	33	species	10026214	267	65	0.0
Myxococcus xanthus	34	species	9139763	7168	6854	0.00891235
Stigmatella aurantiaca	41	species	10260756	10	2	0.0
Archangium gephyra	48	species	12489432	5	0	0.0
Caulobacter	75	genus	0	2	0	0.0
Borrelia	138	genus	0	2	1	0.0
Borreliella burgdorferi	139	species	1329613	2	1	0.0
Borrelia hermsii	140	species	1156143	673	618	0.0107783
Borrelia parkeri	141	species	1030684	186	10	2.04537e-15
Borrelia turicatae	142	species	917330	648	464	0.0187058
Azospirillum brasilense	192	species	13978806	2	0	0.0
Azospirillum lipoferum	193	species	7223069	3	0	0.0
Campylobacter coli	195	species	5104439	2	0	0.0
Campylobacter jejuni	197	species	6156435	6	0	0.0
Helicobacter cinaedi	213	species	2170766	1	0	0.0
Helicobacter mustelae	217	species	1578097	1	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	3046	2351	0.0173096
Brucella	234	genus	0	1166	1127	0.0
Brucella abortus	235	species	5108028	488	1	0.0
Brucella ovis	236	species	3275590	358	2	0.0
Francisella tularensis	263	species	2777166	1529	1475	0.00533289
Paracoccus	265	genus	0	1	0	0.0
Thermus	270	genus	0	2	1	0.0
Thermus aquaticus	271	species	2338641	19	5	0.0
Thermus thermophilus	274	species	2214494	1610	1387	0.00668791
Meiothermus ruber	277	species	3097457	1	0	0.0
Xanthobacter	279	genus	0	1	0	0.0
Xanthobacter autotrophicus	280	species	5625098	7	2	0.0
Comamonas	283	genus	0	1	0	0.0
Comamonas testosteroni	285	species	5695231	3	0	0.0
Pseudomonas	286	genus	0	69	56	0.0
Pseudomonas aeruginosa	287	species	22457305	5449	5289	0.00267799
Burkholderia cepacia	292	species	13365495	56	6	0.0
Pseudomonas fluorescens	294	species	14826544	26	3	0.0
Pseudomonas fragi	296	species	5101809	1	1	0.0
Pseudomonas mendocina	300	species	5293211	12	2	0.0
Pseudomonas putida	303	species	6888188	4304	3094	0.0105325
Ralstonia solanacearum	305	species	11186335	9	1	0.0
Pseudomonas stutzeri	316	species	7755802	16	6	0.0
Pseudomonas syringae	317	species	6129101	4	0	0.0
Ralstonia pickettii	329	species	6378979	4	2	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	6	0	0.0
Burkholderia glumae	337	species	7333967	11	2	0.0
Xanthomonas	338	genus	0	3	0	0.0
Xanthomonas campestris	339	species	7063896	2	0	0.0
Xanthomonas translucens	343	species	4638247	10	1	0.0
Xanthomonas citri	346	species	17318955	1	0	0.0
Azotobacter chroococcum	353	species	5192286	9	4	0.0
Azotobacter vinelandii	354	species	5351632	4	1	0.0
Rhizobiales	356	order	0	2	0	0.0
Agrobacterium tumefaciens	358	species	9211775	162	2	1.44355e-20
Agrobacterium vitis	373	species	6320946	5	0	0.0
Bradyrhizobium	374	genus	0	3	0	0.0
Bradyrhizobium japonicum	375	species	9215796	2	1	0.0
Bradyrhizobium sp.	376	species	7547693	1	0	0.0
Rhizobium	379	genus	0	6	2	0.0
Mesorhizobium loti	381	species	7539018	4	3	0.0
