name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	1	1	0.0
Azorhizobium caulinodans	7	species	5369772	107	69	0.0
Buchnera aphidicola	9	species	619958	16	10	0.0
Cellulomonas gilvus	11	species	3526441	829	422	1.04026e-06
Dictyoglomus thermophilum	14	species	1959987	15	10	0.0
Pelobacter	18	genus	0	1	0	0.0
Pelobacter carbinolicus	19	species	3665893	37	24	0.0
Phenylobacterium	20	genus	0	1	0	0.0
Shewanella	22	genus	0	5	0	0.0
Shewanella putrefaciens	24	species	4749735	5	1	0.0
Myxococcales	29	order	0	41	0	0.0
Myxococcaceae	31	family	0	8	0	0.0
Myxococcus	32	genus	0	10	0	0.0
Myxococcus fulvus	33	species	10026214	370	229	0.0
Myxococcus xanthus	34	species	9139763	189	93	0.0
Cystobacteraceae	39	family	0	2	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	153	114	0.0
Archangium gephyra	48	species	12489432	294	190	0.0
Polyangiaceae	49	family	0	3	0	0.0
Chondromyces crocatus	52	species	11388132	150	120	0.0
Sorangium cellulosum	56	species	13907952	400	305	0.0
Lysobacter	68	genus	0	7	0	0.0
Caulobacter	75	genus	0	4	0	0.0
Hyphomicrobium	81	genus	0	21	0	0.0
Leptothrix	88	genus	0	7	0	0.0
Cyclobacterium marinum	104	species	6221273	6	4	0.0
Runella slithyformis	106	species	6919729	15	8	0.0
Planctomycetales	112	order	0	1	0	0.0
Planctomyces	118	genus	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	21	18	0.0
Planctopirus limnophila	120	species	5460085	19	18	0.0
Pirellula staleyi	125	species	6196199	35	31	0.0
Planctomycetaceae	126	family	0	2	0	0.0
Isosphaera pallida	128	species	5529304	32	23	0.0
Methylocystis	133	genus	0	9	0	0.0
Spirochaetaceae	137	family	0	2	0	0.0
Borrelia	138	genus	0	1	1	0.0
Borreliella burgdorferi	139	species	1329613	1	0	0.0
Borrelia hermsii	140	species	1156143	3	1	0.0
Borrelia parkeri	141	species	1030684	6	0	0.0
Borrelia turicatae	142	species	917330	7	1	0.0
Spirochaeta thermophila	154	species	2516433	32	29	0.0
Treponema denticola	158	species	2843201	5	3	0.0
Brachyspira hyodysenteriae	159	species	3055339	9	8	0.0
Treponema pallidum	160	species	1138607	10	0	0.0
Treponema succinifaciens	167	species	2897425	10	6	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	8	3	0.0
Leptospira interrogans	173	species	5395453	10	7	0.0
Leptospira borgpetersenii	174	species	3948532	5	2	0.0
Leptospirillum ferrooxidans	180	species	2559538	6	4	0.0
Azospirillum	191	genus	0	14	0	0.0
Azospirillum brasilense	192	species	13978806	342	233	0.0
Azospirillum lipoferum	193	species	7223069	374	209	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	12	8	0.0
Campylobacter fetus	196	species	1876301	5	5	0.0
Campylobacter jejuni	197	species	6156435	66	16	0.0
Campylobacter hyointestinalis	198	species	1753331	7	4	0.0
Campylobacter concisus	199	species	1969727	4	2	0.0
Campylobacter curvus	200	species	1971270	2	1	0.0
Campylobacter lari	201	species	1576113	18	13	0.0
Helicobacter pylori	210	species	2044699	26	18	0.0
Helicobacter acinonychis	212	species	1557588	2	1	0.0
Helicobacter cinaedi	213	species	2170766	2	2	0.0
Helicobacter felis	214	species	1672681	1	1	0.0
Helicobacter mustelae	217	species	1578097	3	3	0.0
Achromobacter	222	genus	0	35	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	7	0	0.0
Brucella	234	genus	0	34	15	0.0
Brucella abortus	235	species	5108028	6	0	0.0
Brucella ovis	236	species	3275590	10	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	19	17	0.0
Paracoccus	265	genus	0	7	0	0.0
Paracoccus denitrificans	266	species	5236194	143	95	0.0
Thermus	270	genus	0	1	0	0.0
Thermus aquaticus	271	species	2338641	52	34	0.0
Thermus thermophilus	274	species	2214494	54	18	0.0
Meiothermus ruber	277	species	3097457	43	29	0.0
Xanthobacter autotrophicus	280	species	5625098	132	95	0.0
Comamonas testosteroni	285	species	5695231	708	444	6.63721e-05
Pseudomonas	286	genus	0	633	244	0.0
Pseudomonas aeruginosa	287	species	22457305	2689	1622	0.000123024
Pseudoalteromonas atlantica	288	species	5187005	2	1	0.0
Burkholderia cepacia	292	species	13365495	630	260	1.45449e-22
Pseudomonas fluorescens	294	species	14826544	1111	496	0
Pseudomonas fragi	296	species	5101809	52	31	0.0
Pseudomonas mendocina	300	species	5293211	473	240	6.33225e-07
Pseudomonas putida	303	species	6888188	1679	748	4.69481e-05
Ralstonia solanacearum	305	species	11186335	515	284	8.83426e-07
Pseudomonas stutzeri	316	species	7755802	60523	59320	0.0115833
Pseudomonas syringae	317	species	6129101	219	97	0.0
Ralstonia pickettii	329	species	6378979	396	168	2.64606e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	582	210	8.07032e-05
Burkholderia glumae	337	species	7333967	404	105	0.0
Xanthomonas	338	genus	0	59	9	0.0
Xanthomonas campestris	339	species	7063896	486	277	1.24775e-05
Xanthomonas translucens	343	species	4638247	379	192	1.798e-22
Xanthomonas citri	346	species	17318955	170	25	1.44881e-21
Xanthomonas oryzae	347	species	17545599	229	111	0.0
Azotobacter	352	genus	0	4	0	0.0
Azotobacter chroococcum	353	species	5192286	194	97	1.9717e-263
Azotobacter vinelandii	354	species	5351632	238	136	0
Rhizobiales	356	order	0	111	0	0.0
Agrobacterium	357	genus	0	5	0	0.0
Agrobacterium tumefaciens	358	species	9211775	165	58	1.41658e-06
Agrobacterium vitis	373	species	6320946	43	28	0.0
Bradyrhizobium	374	genus	0	37	0	0.0
Bradyrhizobium japonicum	375	species	9215796	192	85	0.0
Bradyrhizobium sp.	376	species	7547693	94	41	0.0
Rhizobium	379	genus	0	99	42	0.0
Sinorhizobium fredii	380	species	6891900	103	72	0
Mesorhizobium loti	381	species	7539018	231	128	0.0
Sinorhizobium meliloti	382	species	6962835	88	55	0.0
