name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	7	5	0.0
Azorhizobium	6	genus	0	9	0	0.0
Azorhizobium caulinodans	7	species	5369772	808	509	0.0
Buchnera aphidicola	9	species	619958	100	69	0.0
Cellulomonas gilvus	11	species	3526441	7107	3721	3.28076e-07
Dictyoglomus thermophilum	14	species	1959987	86	59	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	0	11	0	0.0
Pelobacter carbinolicus	19	species	3665893	287	201	0.0
Phenylobacterium	20	genus	0	9	0	0.0
Shewanella	22	genus	0	37	0	0.0
Shewanella putrefaciens	24	species	4749735	71	24	2.29385e-07
Myxococcales	29	order	0	386	0	0.0
Myxococcaceae	31	family	0	76	0	0.0
Myxococcus	32	genus	0	57	0	0.0
Myxococcus fulvus	33	species	10026214	3064	1847	0.0
Myxococcus xanthus	34	species	9139763	1450	761	0.0
Cystobacteraceae	39	family	0	16	0	0.0
Stigmatella	40	genus	0	4	0	0.0
Stigmatella aurantiaca	41	species	10260756	1256	939	0.0
Archangium	47	genus	0	5	0	0.0
Archangium gephyra	48	species	12489432	2231	1510	0.0
Polyangiaceae	49	family	0	15	0	0.0
Chondromyces	50	genus	0	2	0	0.0
Chondromyces crocatus	52	species	11388132	1196	884	0.0
Sorangium cellulosum	56	species	13907952	3223	2434	0.0
Lysobacter	68	genus	0	59	0	0.0
Caulobacter	75	genus	0	42	0	0.0
Hyphomicrobium	81	genus	0	174	0	0.0
Leptothrix	88	genus	0	47	0	0.0
Cyclobacterium marinum	104	species	6221273	68	52	0.0
Runella slithyformis	106	species	6919729	137	81	0.0
Planctomycetales	112	order	0	17	0	0.0
Planctomyces	118	genus	0	4	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	153	126	0.0
Planctopirus limnophila	120	species	5460085	107	94	0.0
Pirellula staleyi	125	species	6196199	288	252	0.0
Planctomycetaceae	126	family	0	8	0	0.0
Isosphaera	127	genus	0	4	0	0.0
Isosphaera pallida	128	species	5529304	248	169	0.0
Methylocystis	133	genus	0	106	0	0.0
Spirochaetales	136	order	0	10	0	0.0
Spirochaetaceae	137	family	0	10	0	0.0
Borrelia	138	genus	0	9	7	0.0
Borreliella burgdorferi	139	species	1329613	12	8	0.0
Borrelia hermsii	140	species	1156143	21	8	0.0
Borrelia parkeri	141	species	1030684	41	6	0.0
Borrelia turicatae	142	species	917330	42	8	0.0
Spirochaeta	146	genus	0	1	0	0.0
Spirochaeta thermophila	154	species	2516433	294	247	0.0
Treponema	157	genus	0	1	0	0.0
Treponema denticola	158	species	2843201	66	47	0.0
Brachyspira hyodysenteriae	159	species	3055339	83	63	0.0
Treponema pallidum	160	species	1138607	79	1	0.0
Treponema succinifaciens	167	species	2897425	69	42	0.0
Leptospiraceae	170	family	0	1	0	0.0
Leptospira	171	genus	0	3	0	0.0
Leptospira biflexa	172	species	3953768	83	54	1.66197e-166
Leptospira interrogans	173	species	5395453	74	55	0.0
Leptospira borgpetersenii	174	species	3948532	40	14	0.0
Leptospirillum	179	genus	0	1	0	0.0
Leptospirillum ferrooxidans	180	species	2559538	48	43	0.0
Azospirillum	191	genus	0	68	0	0.0
Azospirillum brasilense	192	species	13978806	2696	1868	0.0
Azospirillum lipoferum	193	species	7223069	3163	1790	0.0
Campylobacter	194	genus	0	4	0	0.0
Campylobacter coli	195	species	5104439	105	64	0
Campylobacter fetus	196	species	1876301	55	45	0.0
Campylobacter jejuni	197	species	6156435	565	115	0.0
Campylobacter hyointestinalis	198	species	1753331	36	25	0.0
Campylobacter concisus	199	species	1969727	40	31	0.0
Campylobacter curvus	200	species	1971270	14	6	0.0
Campylobacter lari	201	species	1576113	138	72	0.0
Helicobacter	209	genus	0	1	0	0.0
Helicobacter pylori	210	species	2044699	177	138	0.0
Helicobacter acinonychis	212	species	1557588	13	7	0.0
Helicobacter cinaedi	213	species	2170766	18	17	0.0
Helicobacter felis	214	species	1672681	16	14	0.0
Helicobacter mustelae	217	species	1578097	22	22	0.0
Achromobacter	222	genus	0	345	0	0.0
Alteromonas	226	genus	0	11	1	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	52	4	0.0
Brucella	234	genus	0	368	161	0.0
Brucella abortus	235	species	5108028	61	2	0.0
Brucella ovis	236	species	3275590	52	2	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella	262	genus	0	11	0	0.0
Francisella tularensis	263	species	2777166	161	116	0.0
Paracoccus	265	genus	0	33	0	0.0
Paracoccus denitrificans	266	species	5236194	1195	739	0.0
Thermus	270	genus	0	14	0	0.0
Thermus aquaticus	271	species	2338641	373	231	0.0
Thermus thermophilus	274	species	2214494	430	188	0.0
Meiothermus ruber	277	species	3097457	387	255	0.0
Xanthobacter	279	genus	0	16	0	0.0
Xanthobacter autotrophicus	280	species	5625098	1048	710	3.52883e-145
Comamonas	283	genus	0	12	0	0.0
Comamonas testosteroni	285	species	5695231	5575	3359	6.19903e-05
Pseudomonas	286	genus	0	5128	1905	0.0
Pseudomonas aeruginosa	287	species	22457305	21233	13014	0.000127983
Pseudoalteromonas atlantica	288	species	5187005	21	12	0.0
Burkholderia cepacia	292	species	13365495	5202	1878	3.23859e-07
Pseudomonas fluorescens	294	species	14826544	8571	3759	2.27482e-07
Pseudomonas fragi	296	species	5101809	376	233	0.0
Pseudomonas mendocina	300	species	5293211	3954	2023	1.26343e-06
Pseudomonas putida	303	species	6888188	13337	5870	4.16592e-05
Ralstonia solanacearum	305	species	11186335	4042	2338	3.67871e-07
Pseudomonas stutzeri	316	species	7755802	482414	473150	0.0115543
Pseudomonas syringae	317	species	6129101	2005	936	6.72471e-08
Ralstonia pickettii	329	species	6378979	3285	1395	3.27899e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	4738	1731	0.000102758
Burkholderia glumae	337	species	7333967	3361	1013	0.0
Xanthomonas	338	genus	0	546	97	0.0
Xanthomonas campestris	339	species	7063896	3896	2255	1.41628e-05
Xanthomonas translucens	343	species	4638247	3073	1667	3.56043e-07
Xanthomonas citri	346	species	17318955	1441	214	0
Xanthomonas oryzae	347	species	17545599	1953	1010	1.16418e-07
Azotobacter	352	genus	0	36	0	0.0
Azotobacter chroococcum	353	species	5192286	1682	848	7.88186e-08
Azotobacter vinelandii	354	species	5351632	1905	1113	1.52532e-07
Rhizobiales	356	order	0	898	0	0.0
Agrobacterium	357	genus	0	26	0	0.0
Agrobacterium tumefaciens	358	species	9211775	1426	569	5.20495e-07
Agrobacterium vitis	373	species	6320946	326	229	0.0
Bradyrhizobium	374	genus	0	225	1	0.0
Bradyrhizobium japonicum	375	species	9215796	1413	574	0.0
Bradyrhizobium sp.	376	species	7547693	698	347	0.0
Rhizobium	379	genus	0	774	366	0.0
Sinorhizobium fredii	380	species	6891900	712	558	6.60665e-08
Mesorhizobium loti	381	species	7539018	1715	938	0.0
Sinorhizobium meliloti	382	species	6962835	761	532	1.90632e-22
Rhizobium leguminosarum	384	species	7369497	3091	1913	0.0
Rhizobium phaseoli	396	species	87841097	1395	465	0.0
Rhizobium tropici	398	species	6686334	710	468	0.0
Neorhizobium galegae	399	species	6434105	1037	641	0.0
Methylococcaceae	403	family	0	13	0	0.0
Methylobacillus	404	genus	0	20	0	0.0
Methylobacillus flagellatus	405	species	2971517	159	80	5.02763e-07
Methylobacterium	407	genus	0	233	0	0.0
Methylobacterium extorquens	408	species	6163878	2301	1134	1.3231e-07
Methylococcus	413	genus	0	2	0	0.0
Methylococcus capsulatus	414	species	3304561	479	275	0.0
Methylomonas	416	genus	0	7	0	0.0
Methylomonas methanica	421	species	5051681	134	92	0.0
Acetobacteraceae	433	family	0	40	0	0.0
Acetobacter	434	genus	0	2	0	0.0
Acetobacter pasteurianus	438	species	3216979	226	157	0.0
Gluconobacter	441	genus	0	5	0	0.0
Gluconobacter oxydans	442	species	3306867	409	315	0.0
Legionellaceae	444	family	0	1	0	0.0
Legionella pneumophila	446	species	15688009	353	287	0.0
Legionella hackeliae	449	species	3570857	88	55	0.0
Legionella longbeachae	450	species	4149158	50	39	0.0
Tatlockia micdadei	451	species	3310028	31	23	0.0
Moraxellaceae	468	family	0	32	0	0.0
Acinetobacter	469	genus	0	88	17	0.0
Acinetobacter baumannii	470	species	11595472	13286	8760	6.09529e-05
Moraxella	475	genus	0	1	0	0.0
Moraxella catarrhalis	480	species	2846413	34	29	0.0
Neisseriaceae	481	family	0	1	0	0.0
Neisseria	482	genus	0	8	0	0.0
Neisseria gonorrhoeae	485	species	4967431	109	17	4.89514e-08
Neisseria lactamica	486	species	2220606	141	66	0.0
Neisseria meningitidis	487	species	8508873	352	145	1.15157e-07
Neisseria elongata	495	species	2256647	121	68	0.0
Psychrobacter	497	genus	0	10	0	0.0
Thermomicrobium roseum	500	species	2920744	262	215	0.0
Kingella kingae	504	species	2140065	25	9	0.0
Alcaligenaceae	506	family	0	160	0	0.0
Alcaligenes	507	genus	0	2	0	0.0
Alcaligenes faecalis	511	species	4248684	534	321	1.92198e-07
Bordetella	517	genus	0	379	2	0.0
Bordetella bronchiseptica	518	species	6491145	3025	1096	0.0
Bordetella parapertussis	519	species	4815611	1595	98	1.99372e-07
Bordetella pertussis	520	species	48698463	1422	245	0.0
Bordetella avium	521	species	3732255	422	290	0.0
Acidiphilium	522	genus	0	24	0	0.0
Acidiphilium cryptum	524	species	3963080	1044	364	0.0
Ochrobactrum	528	genus	0	10	0	0.0
Ochrobactrum anthropi	529	species	5053471	1010	882	7.91047e-06
Beijerinckia	532	genus	0	2	0	0.0
Beijerinckia indica	533	species	4418616	180	125	0.0
Chromobacterium	535	genus	0	67	0	0.0
Chromobacterium violaceum	536	species	4751080	1299	605	0.0
Zymomonas mobilis	542	species	2426073	185	150	1.92358e-07
Enterobacteriaceae	543	family	0	739	68	0.0
Citrobacter	544	genus	0	95	0	0.0
Citrobacter koseri	545	species	4735357	502	264	1.06574e-16
Citrobacter freundii	546	species	16193243	1852	864	2.97737e-06
Enterobacter	547	genus	0	1466	357	0.0
[Enterobacter] aerogenes	548	species	10750562	818	332	3.93608e-07
Pantoea agglomerans	549	species	9924054	883	445	7.49884e-07
Enterobacter cloacae	550	species	10083180	10375	1898	6.71671e-05
Erwinia	551	genus	0	21	0	0.0
Erwinia amylovora	552	species	3869718	356	269	1.36331e-317
Pantoea ananatis	553	species	4842757	341	215	5.20803e-07
Pectobacterium carotovorum	554	species	4852842	426	267	8.41054e-08
Escherichia	561	genus	0	23	0	0.0
Escherichia coli	562	species	12319210	2114	637	1.22545e-06
Shimwellia blattae	563	species	4158725	475	311	1.70456e-26
Escherichia fergusonii	564	species	4643861	270	92	2.12065e-24
Hafnia	568	genus	0	10	0	0.0
Hafnia alvei	569	species	6928293	445	197	5.92209e-08
Klebsiella	570	genus	0	626	18	0.0
Klebsiella oxytoca	571	species	16779606	3686	867	3.26552e-06
Klebsiella pneumoniae	573	species	15713353	28034	22115	0.000476724
Morganella	581	genus	0	1	0	0.0
Morganella morganii	582	species	3853791	205	142	0.0
Proteus	583	genus	0	38	0	0.0
Proteus mirabilis	584	species	5337360	206	10	0
Proteus vulgaris	585	species	3794983	122	0	3.22869e-07
Providencia	586	genus	0	4	0	0.0
Providencia stuartii	588	species	6521015	85	49	0.0
Salmonella	590	genus	0	12	0	0.0
Serratia	613	genus	0	408	10	0.0
Serratia liquefaciens	614	species	7946985	577	391	5.14661e-08
Serratia marcescens	615	species	8465231	3860	1450	2.08653e-07
Shigella	620	genus	0	93	0	0.0
Shigella boydii	621	species	4698475	135	10	2.73317e-23
Shigella dysenteriae	622	species	4560911	103	9	4.63536e-24
Shigella flexneri	623	species	4763519	181	30	1.70583e-27
Shigella sonnei	624	species	6798914	124	5	2.3261e-26
Xenorhabdus	626	genus	0	2	0	0.0
Xenorhabdus nematophila	628	species	4586662	56	23	0.0
Yersinia	629	genus	0	103	0	0.0
Yersinia enterocolitica	630	species	14308813	460	306	3.78721e-50
Yersinia intermedia	631	species	4859749	231	95	0.0
Yersinia pestis	632	species	7124135	215	19	1.23275e-07
Yersinia pseudotuberculosis	633	species	9565781	347	106	0.0
Edwardsiella	635	genus	0	80	0	0.0
Edwardsiella tarda	636	species	3717889	814	223	3.60946e-272
Vibrionaceae	641	family	0	25	0	0.0
Aeromonas	642	genus	0	100	0	0.0
Aeromonas hydrophila	644	species	7739252	3461	1930	0
Aeromonas salmonicida	645	species	5040536	457	281	2.42731e-07
Aeromonas media	651	species	4788430	607	142	5.99393e-07
Aeromonas schubertii	652	species	4400034	696	398	0.0
Aeromonas veronii	654	species	7214925	871	408	5.65391e-08
Vibrio	662	genus	0	35	1	0.0
Vibrio alginolyticus	663	species	8138835	127	72	0.0
Vibrio cholerae	666	species	6170861	168	86	0
Aliivibrio fischeri	668	species	4273718	42	23	0.0
Vibrio harveyi	669	species	11920371	67	30	0.0
Vibrio parahaemolyticus	670	species	10344823	246	165	0
Vibrio vulnificus	672	species	10215744	187	122	0.0
Grimontia hollisae	673	species	3998273	82	62	0.0
Vibrio mimicus	674	species	8922704	87	41	0.0
Vibrio fluvialis	676	species	4827724	122	56	0.0
Vibrio campbellii	680	species	12090206	82	46	0.0
Vibrio natriegens	691	species	10692018	211	74	0.0
Plesiomonas	702	genus	0	6	0	0.0
Plesiomonas shigelloides	703	species	3405979	257	210	0.0
Pasteurellaceae	712	family	0	32	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	85	62	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	75	59	0.0
Actinobacillus suis	716	species	2501598	83	46	0.0
Actinobacillus equuli	718	species	2431533	49	20	0.0
Haemophilus	724	genus	0	13	0	0.0
Haemophilus influenzae	727	species	2672708	225	166	1.52514e-07
Haemophilus parainfluenzae	729	species	2086875	82	57	0.0
[Haemophilus] ducreyi	730	species	10121291	75	15	8.78744e-51
Histophilus somni	731	species	2138367	60	56	0.0
Aggregatibacter aphrophilus	732	species	3520359	103	72	0.0
[Haemophilus] parasuis	738	species	4546750	125	93	0.0
Pasteurella	745	genus	0	1	0	0.0
Pasteurella multocida	747	species	2546987	149	100	0.0
Gallibacterium anatis	750	species	2694139	59	40	0.0
Rickettsiales	766	order	0	1	0	0.0
Anaplasma centrale	769	species	1206806	16	14	0.0
Anaplasma marginale	770	species	1200061	5	4	0.0
Bartonella bacilliformis	774	species	1444212	21	16	0.0
Coxiella	776	genus	0	1	0	0.0
Coxiella burnetii	777	species	2076694	36	29	0.0
Ehrlichia ruminantium	779	species	2264626	34	29	0.0
Rickettsia	780	genus	0	15	8	0.0
Rickettsia conorii	781	species	1268755	4	1	0.0
Rickettsia prowazekii	782	species	1111249	29	12	0.0
Orientia tsutsugamushi	784	species	2068019	44	42	0.0
Rickettsia typhi	785	species	1112275	36	23	0.0
Rickettsia akari	786	species	1231060	6	4	0.0
Rickettsia australis	787	species	1323280	19	12	0.0
Rickettsia canadensis	788	species	1155000	20	15	0.0
Bartonella quintana	803	species	1584515	32	11	0.0
Chlamydia	810	genus	0	3	0	0.0
Chlamydia trachomatis	813	species	1376168	99	93	1.77709e-06
Bacteroides	816	genus	0	2	0	0.0
Bacteroides fragilis	817	species	7824806	111	78	5.26763e-303
Bacteroides thetaiotaomicron	818	species	6390542	130	105	1.37852e-257
Bacteroides vulgatus	821	species	5163189	73	25	0.0
Parabacteroides distasonis	823	species	4811379	66	44	0.0
Campylobacter gracilis	824	species	2281652	47	29	0.0
Sebaldella termitidis	826	species	4486650	131	101	0.0
Campylobacter ureolyticus	827	species	1641887	18	15	0.0
Fibrobacter	832	genus	0	3	0	0.0
Fibrobacter succinogenes	833	species	7685639	123	101	0.0
Porphyromonas gingivalis	837	species	2343668	55	41	1.73914e-07
Prevotella	838	genus	0	3	1	0.0
Prevotella ruminicola	839	species	3619559	78	65	0.0
Roseburia	841	genus	0	1	0	0.0
Wolinella succinogenes	844	species	2110355	200	193	7.33937e-06
Fusobacterium	848	genus	0	1	0	0.0
Fusobacterium nucleatum	851	species	2948417	473	341	6.91213e-07
Syntrophomonas wolfei	863	species	2936195	94	62	0.0
Dichelobacter nodosus	870	species	1389350	38	29	0.0
Desulfovibrio	872	genus	0	85	0	0.0
Desulfovibrio africanus	873	species	4200534	396	219	0.0
Desulfovibrio desulfuricans	876	species	3366008	1033	632	0.0
