name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	7	4	0.0
Buchnera aphidicola	9	species	619958	5	5	0.0
Cellulomonas gilvus	11	species	3526441	1	0	0.0
Shewanella	22	genus	0	1	0	0.0
Shewanella putrefaciens	24	species	4749735	16	6	9.35663e-20
Myxococcales	29	order	0	1	0	0.0
Myxococcus	32	genus	0	1	0	0.0
Myxococcus fulvus	33	species	10026214	3	3	0.0
Myxococcus xanthus	34	species	9139763	1	0	0.0
Stigmatella aurantiaca	41	species	10260756	4	2	0.0
Archangium	47	genus	0	1	0	0.0
Archangium gephyra	48	species	12489432	5	4	0.0
Chondromyces crocatus	52	species	11388132	1	1	0.0
Sorangium cellulosum	56	species	13907952	4	2	0.0
Cyclobacterium marinum	104	species	6221273	3	1	0.0
Runella slithyformis	106	species	6919729	3	2	0.0
Isosphaera pallida	128	species	5529304	1	1	0.0
Spirochaetales	136	order	0	2	0	0.0
Borreliella burgdorferi	139	species	1329613	2	1	0.0
Spirochaeta thermophila	154	species	2516433	3	2	0.0
Treponema denticola	158	species	2843201	2	1	0.0
Brachyspira hyodysenteriae	159	species	3055339	1	0	0.0
Treponema pallidum	160	species	1138607	1	0	0.0
Treponema succinifaciens	167	species	2897425	323	281	0.000391185
Leptospira biflexa	172	species	3953768	1	1	0.0
Leptospira interrogans	173	species	5395453	5	5	0.0
Leptospira borgpetersenii	174	species	3948532	3	1	0.0
Azospirillum	191	genus	0	1	0	0.0
Azospirillum brasilense	192	species	13978806	15	7	0.0
Azospirillum lipoferum	193	species	7223069	14	6	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	17	12	1.36947e-05
Campylobacter fetus	196	species	1876301	5	4	0.0
Campylobacter jejuni	197	species	6156435	679	636	1.94918e-18
Campylobacter hyointestinalis	198	species	1753331	12	10	1.50366e-05
Campylobacter concisus	199	species	1969727	4	4	0.0
Campylobacter curvus	200	species	1971270	3	3	0.0
Campylobacter lari	201	species	1576113	9	6	0.0
Helicobacter pylori	210	species	2044699	8	8	0.0
Helicobacter cinaedi	213	species	2170766	1	1	0.0
Achromobacter	222	genus	0	5	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	5	1	0.0
Brucella	234	genus	0	2	1	0.0
Brucella abortus	235	species	5108028	1	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella	262	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	2	1	0.0
Paracoccus denitrificans	266	species	5236194	5	2	0.0
Thermus thermophilus	274	species	2214494	3	3	0.0
Xanthobacter autotrophicus	280	species	5625098	15	13	0.0
Comamonas testosteroni	285	species	5695231	132	87	4.30074e-05
Pseudomonas	286	genus	0	16	4	0.0
Pseudomonas aeruginosa	287	species	22457305	100	43	1.01937e-05
Pseudoalteromonas atlantica	288	species	5187005	2	2	0.0
Burkholderia cepacia	292	species	13365495	22	1	2.38691e-06
Pseudomonas fluorescens	294	species	14826544	37186	24635	1.47688e-06
Pseudomonas fragi	296	species	5101809	2	1	0.0
Pseudomonas mendocina	300	species	5293211	55	34	4.89137e-06
Pseudomonas putida	303	species	6888188	39	22	1.23862e-05
Ralstonia solanacearum	305	species	11186335	10	7	0.0
Pseudomonas stutzeri	316	species	7755802	30	19	3.24395e-06
Pseudomonas syringae	317	species	6129101	9	5	0.0
Ralstonia pickettii	329	species	6378979	30	14	1.03241e-05
Pseudomonas pseudoalcaligenes	330	species	4691662	148	124	0.00011243
Burkholderia glumae	337	species	7333967	5	2	0.0
Xanthomonas	338	genus	0	5	0	0.0
Xanthomonas campestris	339	species	7063896	32	26	1.75074e-05
Xanthomonas translucens	343	species	4638247	5	2	0.0
Xanthomonas citri	346	species	17318955	4	1	0.0
Xanthomonas oryzae	347	species	17545599	3	2	0.0
Azotobacter chroococcum	353	species	5192286	2	1	0.0
Azotobacter vinelandii	354	species	5351632	4	2	0.0
Rhizobiales	356	order	0	2	0	0.0
Agrobacterium	357	genus	0	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	48	13	0.0
Agrobacterium vitis	373	species	6320946	5	1	0.0
Bradyrhizobium	374	genus	0	2	1	0.0
Bradyrhizobium japonicum	375	species	9215796	138	75	0
Bradyrhizobium sp.	376	species	7547693	135	66	1.63852e-06
Rhizobium	379	genus	0	9	4	0.0
Sinorhizobium fredii	380	species	6891900	12	5	0.0
Mesorhizobium loti	381	species	7539018	103	58	0.0
Sinorhizobium meliloti	382	species	6962835	13	4	0.0
Rhizobium leguminosarum	384	species	7369497	26	22	0.0
Rhizobium phaseoli	396	species	87841097	8	4	0.0
Rhizobium tropici	398	species	6686334	4	3	0.0
Neorhizobium galegae	399	species	6434105	16	10	0.0
Methylobacillus flagellatus	405	species	2971517	3	3	0.0
Methylobacterium	407	genus	0	2	0	0.0
Methylobacterium extorquens	408	species	6163878	25	16	0.0
Methylococcus capsulatus	414	species	3304561	3	3	0.0
Methylomonas methanica	421	species	5051681	1	1	0.0
Acetobacter pasteurianus	438	species	3216979	3	1	0.0
Gluconobacter oxydans	442	species	3306867	6	1	0.0
Legionella pneumophila	446	species	15688009	4	4	0.0
Legionella hackeliae	449	species	3570857	2	1	0.0
Legionella longbeachae	450	species	4149158	4	4	0.0
Tatlockia micdadei	451	species	3310028	1	1	0.0
Moraxellaceae	468	family	0	2	0	0.0
Acinetobacter	469	genus	0	4	1	0.0
