name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	16	8	0.0
Azorhizobium	6	genus	0	10	0	0.0
Azorhizobium caulinodans	7	species	5369772	1498	939	0.0
Buchnera aphidicola	9	species	619958	199	130	0.0
Cellulomonas gilvus	11	species	3526441	13382	7070	4.7382e-07
Dictyoglomus thermophilum	14	species	1959987	167	123	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	0	25	0	0.0
Pelobacter carbinolicus	19	species	3665893	536	380	0.0
Phenylobacterium	20	genus	0	13	0	0.0
Shewanella	22	genus	0	70	2	0.0
Shewanella putrefaciens	24	species	4749735	132	48	2.34804e-07
Myxococcales	29	order	0	708	0	0.0
Myxococcaceae	31	family	0	135	0	0.0
Myxococcus	32	genus	0	101	0	0.0
Myxococcus fulvus	33	species	10026214	5861	3569	0.0
Myxococcus xanthus	34	species	9139763	2717	1429	0.0
Cystobacteraceae	39	family	0	41	0	0.0
Stigmatella	40	genus	0	14	0	0.0
Stigmatella aurantiaca	41	species	10260756	2361	1781	0.0
Archangium	47	genus	0	19	0	0.0
Archangium gephyra	48	species	12489432	4198	2835	0.0
Polyangiaceae	49	family	0	31	0	0.0
Chondromyces	50	genus	0	3	0	0.0
Chondromyces crocatus	52	species	11388132	2254	1690	0.0
Sorangium cellulosum	56	species	13907952	6073	4630	0.0
Lysobacter	68	genus	0	104	0	0.0
Caulobacter	75	genus	0	96	0	0.0
Hyphomicrobium	81	genus	0	323	0	0.0
Leptothrix	88	genus	0	90	0	0.0
Cyclobacterium marinum	104	species	6221273	136	113	0.0
Runella slithyformis	106	species	6919729	225	140	0.0
Planctomycetales	112	order	0	25	0	0.0
Planctomyces	118	genus	0	4	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	300	248	0.0
Planctopirus limnophila	120	species	5460085	203	184	0.0
Pirellula staleyi	125	species	6196199	553	480	0.0
Planctomycetaceae	126	family	0	16	0	0.0
Isosphaera	127	genus	0	8	0	0.0
Isosphaera pallida	128	species	5529304	455	309	0.0
Methylocystis	133	genus	0	200	0	0.0
Spirochaetales	136	order	0	16	0	0.0
Spirochaetaceae	137	family	0	18	0	0.0
Borrelia	138	genus	0	13	10	0.0
Borreliella burgdorferi	139	species	1329613	22	15	0.0
Borrelia hermsii	140	species	1156143	40	18	0.0
Borrelia parkeri	141	species	1030684	79	20	0.0
Borrelia turicatae	142	species	917330	74	14	0.0
Spirochaeta	146	genus	0	1	0	0.0
Spirochaeta thermophila	154	species	2516433	565	464	0.0
Treponema	157	genus	0	4	0	0.0
Treponema denticola	158	species	2843201	125	89	0.0
Brachyspira hyodysenteriae	159	species	3055339	152	108	0.0
Treponema pallidum	160	species	1138607	154	3	0.0
Treponema succinifaciens	167	species	2897425	126	87	0.0
Leptospiraceae	170	family	0	1	0	0.0
Leptospira	171	genus	0	6	0	0.0
Leptospira biflexa	172	species	3953768	160	113	2.33908e-120
Leptospira interrogans	173	species	5395453	133	96	0.0
Leptospira borgpetersenii	174	species	3948532	87	34	0.0
Leptospirillum	179	genus	0	2	0	0.0
Leptospirillum ferrooxidans	180	species	2559538	85	75	0.0
Azospirillum	191	genus	0	140	0	0.0
Azospirillum brasilense	192	species	13978806	5077	3534	0.0
Azospirillum lipoferum	193	species	7223069	5858	3330	0.0
Campylobacter	194	genus	0	8	0	0.0
Campylobacter coli	195	species	5104439	182	108	0
Campylobacter fetus	196	species	1876301	94	79	0.0
Campylobacter jejuni	197	species	6156435	1031	214	0.0
Campylobacter hyointestinalis	198	species	1753331	71	40	0.0
Campylobacter concisus	199	species	1969727	68	55	0.0
Campylobacter curvus	200	species	1971270	19	7	0.0
Campylobacter lari	201	species	1576113	239	123	0.0
Helicobacter	209	genus	0	1	0	0.0
Helicobacter pylori	210	species	2044699	358	287	0.0
Helicobacter acinonychis	212	species	1557588	30	13	0.0
Helicobacter cinaedi	213	species	2170766	33	32	0.0
Helicobacter felis	214	species	1672681	30	23	0.0
Helicobacter mustelae	217	species	1578097	39	36	0.0
Achromobacter	222	genus	0	651	0	0.0
Alteromonas	226	genus	0	17	2	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	108	12	0.0
Brucella	234	genus	0	709	321	0.0
Brucella abortus	235	species	5108028	116	2	0.0
Brucella ovis	236	species	3275590	82	4	0.0
Flavobacterium	237	genus	0	4	0	0.0
Francisella	262	genus	0	16	0	0.0
Francisella tularensis	263	species	2777166	305	206	0.0
Paracoccus	265	genus	0	54	0	0.0
Paracoccus denitrificans	266	species	5236194	2220	1373	0
Thermus	270	genus	0	36	0	0.0
Thermus aquaticus	271	species	2338641	671	411	0.0
Thermus thermophilus	274	species	2214494	806	344	0.0
Meiothermus ruber	277	species	3097457	775	523	7.1359e-08
Xanthobacter	279	genus	0	23	0	0.0
Xanthobacter autotrophicus	280	species	5625098	1916	1290	1.21059e-89
Comamonas	283	genus	0	20	0	0.0
Comamonas testosteroni	285	species	5695231	10398	6254	6.44949e-05
Pseudomonas	286	genus	0	9822	3640	0.0
Pseudomonas aeruginosa	287	species	22457305	39723	24350	0.000127001
Pseudoalteromonas atlantica	288	species	5187005	47	31	0.0
Burkholderia cepacia	292	species	13365495	9859	3507	6.13011e-07
Pseudomonas fluorescens	294	species	14826544	16033	7035	2.79165e-07
Pseudomonas fragi	296	species	5101809	700	434	2.48635e-19
Pseudomonas mendocina	300	species	5293211	7516	3859	1.37125e-06
Pseudomonas putida	303	species	6888188	25118	11060	4.24101e-05
Ralstonia solanacearum	305	species	11186335	7651	4411	2.98946e-07
Pseudomonas stutzeri	316	species	7755802	906584	889201	0.0115674
