name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Stigmatella aurantiaca	41	species	10260756	1	1	0.0
Cyclobacterium marinum	104	species	6221273	1	1	0.0
Azospirillum lipoferum	193	species	7223069	1	1	0.0
Paracoccus denitrificans	266	species	5236194	1	1	0.0
Thermus thermophilus	274	species	2214494	1	1	0.0
Comamonas testosteroni	285	species	5695231	1	0	0.0
Pseudomonas	286	genus	0	1	0	0.0
Pseudomonas aeruginosa	287	species	22457305	1	0	0.0
Burkholderia cepacia	292	species	13365495	1	1	0.0
Pseudomonas fluorescens	294	species	14826544	43	21	0.0
Pseudomonas mendocina	300	species	5293211	1	1	0.0
Pseudomonas putida	303	species	6888188	3	1	0.0
Pseudomonas stutzeri	316	species	7755802	3	0	0.0
Pseudomonas syringae	317	species	6129101	3	1	0.0
Azotobacter chroococcum	353	species	5192286	1	0	0.0
Bradyrhizobium japonicum	375	species	9215796	1	0	0.0
Rhizobium leguminosarum	384	species	7369497	1	1	0.0
Bordetella bronchiseptica	518	species	6491145	1	0	0.0
Bordetella pertussis	520	species	48698463	1	0	0.0
Citrobacter freundii	546	species	16193243	1	0	0.0
Escherichia coli	562	species	12319210	115	44	0.0
Escherichia fergusonii	564	species	4643861	4	0	0.0
Klebsiella	570	genus	0	1	0	0.0
Shigella	620	genus	0	5	0	0.0
Shigella boydii	621	species	4698475	12	0	0.0
Shigella dysenteriae	622	species	4560911	9	0	0.0
Shigella flexneri	623	species	4763519	12	2	0.0
Shigella sonnei	624	species	6798914	17	0	0.0
Nitrobacter hamburgensis	912	species	5011522	1	1	0.0
Micrococcaceae	1268	family	0	1	0	0.0
Micrococcus luteus	1270	species	2501097	398	389	0.0
Staphylococcus epidermidis	1282	species	3296362	5	5	0.0
Bacillus subtilis	1423	species	7550081	1	1	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	1	0	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Halobacillus halophilus	1570	species	4170008	55	54	0.0
Corynebacteriaceae	1653	family	0	1	0	0.0
Corynebacterium variabile	1727	species	3433007	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	1	1	0.0
Frankia alni	1859	species	7497934	1	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	0.0
Halobacterium salinarum	2242	species	2619893	1	1	0.0
Homo sapiens	9606	species	3238442024	33	23	0.0
Escherichia virus Lambda	10710	species	48502	17	0	0.0
Shigella phage Sf6	10761	species	39043	1	1	0.0
Micromonosporaceae	28056	family	0	1	0	0.0
Acetohalobium arabaticum	28187	species	2469596	1	0	0.0
Salmonella enterica	28901	species	6689149	4	1	0.0
[Clostridium] cellulosi	29343	species	2229578	1	1	0.0
Propionibacteriaceae	31957	family	0	1	0	0.0
synthetic construct	32630	species	26537524	46	3	0.0
Microbacterium	33882	genus	0	1	0	0.0
Geobacillus thermoleovorans	33941	species	5320134	1	0	0.0
Variovorax paradoxus	34073	species	6817856	2	2	0.0
Pseudomonas cichorii	36746	species	5986012	1	0	0.0
Nocardia brasiliensis	37326	species	9436348	2	2	0.0
Sinomonas atrocyanea	37927	species	4492204	2	0	0.0
Streptomyces sampsonii	42239	species	7070328	1	1	0.0
Streptomyces collinus	42684	species	8377286	1	1	0.0
Nitrosomonas ureae	44577	species	3307820	1	1	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	2	2	0.0
Pseudomonas azotoformans	47878	species	6859618	6	3	0.0
Pseudomonas corrugata	47879	species	6124363	1	0	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	1	0.0
Novosphingobium aromaticivorans	48935	species	4233314	1	0	0.0
Streptomyces fulvissimus	68202	species	7905758	1	1	0.0
Kocuria palustris	71999	species	2854447	1	0	0.0
Kocuria rhizophila	72000	species	2697540	2	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	1	0.0
Pseudomonas monteilii	76759	species	5553188	2	0	0.0
Pseudomonas mosselii	78327	species	6247860	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	1	0	0.0
Micrococcales	85006	order	0	1	0	0.0
Nocardioidaceae	85015	family	0	1	0	0.0
Burkholderia multivorans	87883	species	13696114	1	1	0.0
Pandoraea sputorum	93222	species	5751958	1	1	0.0
Saccharothrix espanaensis	103731	species	9360653	1	1	0.0
Corynebacterium falsenii	108486	species	2719616	1	0	0.0
Sinorhizobium medicae	110321	species	6817576	1	1	0.0
Geobacillus subterraneus	129338	species	3474426	1	1	0.0
Kineococcus radiotolerans	131568	species	4956672	1	1	0.0
Isoptericola variabilis	139208	species	3307740	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	1	1	0.0
Tistrella mobilis	171437	species	6512983	1	1	0.0
Lambdavirus	186765	genus	0	25	0	0.0
Planococcus maritimus	192421	species	3280721	1	1	0.0
Actinoplanes friuliensis	196914	species	9376071	1	1	0.0
Pseudomonas koreensis	198620	species	12292986	1	0	0.0
Pseudomonas trivialis	200450	species	6452803	4	1	0.0
Pseudomonas poae	200451	species	5512241	5	1	0.0
Dickeya zeae	204042	species	4675379	1	1	0.0
Pseudomonas antarctica	219572	species	6607040	51	41	0.0
Pseudonocardia dioxanivorans	240495	species	7303989	1	1	0.0
Pseudomonas syringae group genomosp. 3	251701	species	6538260	1	0	0.0
Glutamicibacter arilaitensis	256701	species	3918308	1	0	0.0
Collimonas pratensis	279113	species	11315924	1	1	0.0
Frankia inefficax	298654	species	8815781	1	1	0.0
Catenulispora acidiphila	304895	species	10467782	1	1	0.0
Nostoc sp. PCC 7107	317936	species	6329823	1	1	0.0
Synechococcus sp. JA-3-3Ab	321327	species	2932766	1	1	0.0
Candidatus Solibacter usitatus	332163	species	9965640	1	0	0.0
Altererythrobacter epoxidivorans	361183	species	2786256	1	1	0.0
Streptomyces vietnamensis	362257	species	9153777	1	1	0.0
Verminephrobacter eiseniae	364317	species	5597943	1	0	0.0
Isoptericola dokdonensis	372663	species	3826972	1	1	0.0
Pseudomonas protegens	380021	species	6923588	2	0	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	2	1	0.0
Microterricola viridarii	412690	species	3689726	1	1	0.0
Enterobacteria phage HK106	432198	species	41468	1	0	0.0
