name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Sorangium cellulosum	56	species	13907952	1	1	0.0
Leptospira interrogans	173	species	5395453	22	5	0.0
Leptospira borgpetersenii	174	species	3948532	4070	3999	0.0296486
Brucella	234	genus	0	548	535	0.0
Brucella abortus	235	species	5108028	204	1	0
Brucella ovis	236	species	3275590	173	1	0.0
Comamonas testosteroni	285	species	5695231	4	1	0.0
Pseudomonas	286	genus	0	3	0	0.0
Pseudomonas aeruginosa	287	species	22457305	13	1	0.0
Burkholderia cepacia	292	species	13365495	2	0	0.0
Pseudomonas fluorescens	294	species	14826544	1	0	0.0
Pseudomonas putida	303	species	6888188	43	37	0.0
Ralstonia solanacearum	305	species	11186335	1	1	0.0
Pseudomonas stutzeri	316	species	7755802	4	0	0.0
Pseudomonas syringae	317	species	6129101	1	0	0.0
Ralstonia pickettii	329	species	6378979	3	0	0.0
Xanthomonas campestris	339	species	7063896	1	0	0.0
Bradyrhizobium sp.	376	species	7547693	1	0	0.0
Mesorhizobium loti	381	species	7539018	1	1	0.0
Methylobacillus flagellatus	405	species	2971517	1	0	0.0
Methylobacterium extorquens	408	species	6163878	1	0	0.0
Bordetella	517	genus	0	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	2	0	0.0
Chromobacterium violaceum	536	species	4751080	1	0	0.0
Enterobacteriaceae	543	family	0	2	0	0.0
Enterobacter	547	genus	0	2	0	0.0
Enterobacter cloacae	550	species	10083180	1	0	0.0
Pectobacterium carotovorum	554	species	4852842	9	2	0.0
Klebsiella pneumoniae	573	species	15713353	2	0	0.0
Proteus mirabilis	584	species	5337360	1	0	0.0
Proteus vulgaris	585	species	3794983	1	0	0.0
Serratia	613	genus	0	2	0	0.0
Yersinia enterocolitica	630	species	14308813	1	0	0.0
Aeromonas hydrophila	644	species	7739252	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	2	0	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	3	0	0.0
Actinobacillus suis	716	species	2501598	5	0	0.0
Haemophilus influenzae	727	species	2672708	49	16	4.76118e-15
Haemophilus parainfluenzae	729	species	2086875	2	0	0.0
[Haemophilus] ducreyi	730	species	10121291	2	1	0.0
Histophilus somni	731	species	2138367	2	0	0.0
Aggregatibacter aphrophilus	732	species	3520359	2	1	0.0
[Haemophilus] parasuis	738	species	4546750	7	1	0.0
Pasteurella multocida	747	species	2546987	7950	7783	0.133712
Anaplasma centrale	769	species	1206806	873	511	0
Anaplasma marginale	770	species	1200061	6077	5665	0.248315
Ehrlichia ruminantium	779	species	2264626	1	0	0.0
Syntrophomonas wolfei	863	species	2936195	1	0	0.0
Thiomonas intermedia	926	species	3462095	2	0	0.0
Anaplasma phagocytophilum	948	species	1493914	3	1	0.0
Neorickettsia risticii	950	species	879977	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Cellulophaga lytica	979	species	3795066	71	70	0.00280432
Allochromatium vinosum	1049	species	3669074	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	1	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	1	0	0.0
Chlorobium limicola	1092	species	2763181	38	37	0.00385157
Chlorobium phaeobacteroides	1096	species	2935152	1	0	0.0
Leuconostoc lactis	1246	species	1788069	2	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	1	0	0.0
Streptococcus gordonii	1302	species	3335036	1	0	0.0
Streptococcus salivarius	1304	species	3636237	76	10	0.0
Streptococcus thermophilus	1308	species	3463400	1730	1623	0.0153644
Streptococcus mutans	1309	species	2017559	2	0	0.0
Streptococcus agalactiae	1311	species	5721038	4	1	0.0
Streptococcus parasanguinis	1318	species	2162630	2	2	0.0
Streptococcus anginosus	1328	species	2557124	1	0	0.0
Streptococcus equi	1336	species	2140495	3	0	0.0
Enterococcus faecalis	1351	species	3401628	1	0	0.0
Enterococcus faecium	1352	species	5898717	1	0	0.0
Lactococcus lactis	1358	species	2704731	4	0	0.0
Atopobium parvulum	1382	species	1543805	1	1	0.0
Bacillus anthracis	1392	species	17446789	1	1	0.0
[Clostridium] stercorarium	1510	species	4042789	1	0	0.0
Ruminiclostridium thermocellum	1515	species	3634338	3	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	405	392	0.00749475
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Lactobacillus casei	1582	species	3039836	2	0	0.0
Lactobacillus delbrueckii	1584	species	1920382	1	0	0.0
Lactobacillus helveticus	1587	species	3148198	1	0	0.0
Lactobacillus plantarum	1590	species	8684028	1	1	0.0
Lactobacillus salivarius	1624	species	2663133	1	1	0.0
Listeria ivanovii	1638	species	3701623	1	0	0.0
Listeria monocytogenes	1639	species	5926303	1	0	0.0
Bifidobacterium	1678	genus	0	3	2	0.0
Bifidobacterium adolescentis	1680	species	3233293	19	6	0.0
Bifidobacterium bifidum	1681	species	2209322	7613	7379	0.125245
Bifidobacterium angulatum	1683	species	2043306	6	2	0.0
Bifidobacterium asteroides	1684	species	2167304	3	1	0.0
Bifidobacterium breve	1685	species	2328021	88	10	0.0
Bifidobacterium catenulatum	1686	species	2079525	11	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	2	0	0.0
Bifidobacterium dentium	1689	species	2636018	3	2	0.0
Bifidobacterium indicum	1691	species	1734546	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	3	0	0.0
Brevibacterium linens	1703	species	8072179	1	0	0.0
Eubacterium limosum	1736	species	4233519	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	0	0.0
Actinobacteria	1760	class	0	1	1	0.0
Mycobacterium intracellulare	1767	species	5374059	1	0	0.0
Mycobacterium phlei	1771	species	5349645	1	1	0.0
Amycolatopsis	1813	genus	0	1	0	0.0
Pseudonocardia	1847	genus	0	1	0	0.0
Frankia alni	1859	species	7497934	2045	2009	0.0127746
Streptomyces	1883	genus	0	8	7	0.0
Streptomyces albus	1888	species	15352626	5	1	0.0
Streptomyces ambofaciens	1889	species	8265737	2	0	0.0
Streptomyces clavuligerus	1901	species	7590758	1	0	0.0
Streptomyces coelicolor	1902	species	9054847	376	274	0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces globisporus	1908	species	7783599	104	67	0.0
Streptomyces griseus	1911	species	8545929	2486	2395	0.0112081
Streptomyces lincolnensis	1915	species	10319054	2	0	0.0
Streptomyces lividans	1916	species	8345283	239	133	0.00127528
Streptomyces reticuli	1926	species	9336224	3	1	0.0
Streptomyces scabiei	1930	species	10148695	2	2	0.0
Streptomyces noursei	1971	species	9815884	3	0	0.0
Thermobispora bispora	2006	species	4189976	1	0	0.0
Aeromicrobium erythreum	2041	species	3629239	1	0	0.0
Gordonia terrae	2055	species	5701501	1	0	0.0
Mycoplasma hominis	2098	species	925558	80	77	0.0
Methanobrevibacter smithii	2173	species	1853160	8	8	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	0	0.0
Homo sapiens	9606	species	3238442024	2	2	0.0
Acidovorax	12916	genus	0	2	0	0.0
Azoarcus	12960	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	3	1	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	18	1	0.0
Streptococcus mitis	28037	species	3110438	1	1	0.0
Rubrivivax gelatinosus	28068	species	5043253	1	0	0.0
Tannerella forsythia	28112	species	3383154	1	0	0.0
Leptospira santarosai	28183	species	3983611	31	7	0.0
Acetohalobium arabaticum	28187	species	2469596	1	0	0.0
Geobacter metallireducens	28232	species	4011182	1	1	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	1	0	0.0
Leptospira alstonii	28452	species	4591888	8	1	0.0
Salmonella enterica	28901	species	6689149	2	1	0.0
Streptomyces cattleya	29303	species	16188068	1	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	2	0	0.0
[Clostridium] cellulosi	29343	species	2229578	1	1	0.0
Moraxella ovis	29433	species	2306095	3	0	0.0
Xanthomonas albilineans	29447	species	3852299	1	0	0.0
Brucella melitensis	29459	species	4250264	205	1	0.0
Brucella suis	29461	species	8101909	246	3	0.0
Pectobacterium atrosepticum	29471	species	7546597	5	0	0.0
Turneriella parva	29510	species	4409302	1	0	0.0
Bifidobacteriaceae	31953	family	0	1	0	0.0
Propionibacteriaceae	31957	family	0	1	0	0.0
Heliobacteriaceae	31984	family	0	1	0	0.0
Burkholderia	32008	genus	0	1	0	0.0
Synechococcus elongatus	32046	species	2719262	215	130	0.0
synthetic construct	32630	species	26537524	3	2	0.0
Bartonella grahamii	33045	species	2369520	1	0	0.0
Bartonella vinsonii	33047	species	1802699	1	0	0.0
Thauera	33057	genus	0	1	0	0.0
