name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Buchnera aphidicola	9	species	619958	1	1	0.0
Cellulomonas gilvus	11	species	3526441	1	1	0.0
Shewanella	22	genus	0	1	1	0.0
Shewanella putrefaciens	24	species	4749735	2	1	0.0
Spirochaetaceae	137	family	0	1	0	0.0
Campylobacter curvus	200	species	1971270	1	1	0.0
Paracoccus denitrificans	266	species	5236194	2	1	0.0
Xanthobacter autotrophicus	280	species	5625098	1	0	0.0
Comamonas testosteroni	285	species	5695231	8	3	0.0
Pseudomonas	286	genus	0	1	0	0.0
Pseudomonas aeruginosa	287	species	22457305	20	2	0.0
Burkholderia cepacia	292	species	13365495	1	1	0.0
Pseudomonas fluorescens	294	species	14826544	1	1	0.0
Ralstonia solanacearum	305	species	11186335	1	1	0.0
Pseudomonas stutzeri	316	species	7755802	3	0	0.0
Ralstonia pickettii	329	species	6378979	4	1	0.0
Xanthomonas campestris	339	species	7063896	1	0	0.0
Azotobacter vinelandii	354	species	5351632	1	0	0.0
Agrobacterium vitis	373	species	6320946	1	0	0.0
Sinorhizobium meliloti	382	species	6962835	1	0	0.0
Rhizobium leguminosarum	384	species	7369497	1	1	0.0
Methylobacterium extorquens	408	species	6163878	803	716	0.010177
Kingella kingae	504	species	2140065	1	1	0.0
Bordetella	517	genus	0	1	0	0.0
Bordetella bronchiseptica	518	species	6491145	1	0	0.0
Ochrobactrum anthropi	529	species	5053471	1	1	0.0
Enterobacteriaceae	543	family	0	1	0	0.0
Citrobacter freundii	546	species	16193243	1	0	0.0
Pantoea ananatis	553	species	4842757	234	231	0.00323833
Escherichia coli	562	species	12319210	2	1	0.0
Klebsiella oxytoca	571	species	16779606	1	0	0.0
Klebsiella pneumoniae	573	species	15713353	5	0	0.0
Serratia liquefaciens	614	species	7946985	1	0	0.0
Serratia marcescens	615	species	8465231	2	0	0.0
Shigella dysenteriae	622	species	4560911	1	0	0.0
Yersinia enterocolitica	630	species	14308813	1	0	0.0
Edwardsiella	635	genus	0	3	1	0.0
Edwardsiella tarda	636	species	3717889	1798	436	0.042181
Aeromonas hydrophila	644	species	7739252	1	1	0.0
Vibrio	662	genus	0	10	6	0.0
Vibrio alginolyticus	663	species	8138835	49	6	3.82334e-16
Vibrio cholerae	666	species	6170861	459	441	0.00508274
Aliivibrio fischeri	668	species	4273718	2	0	0.0
Vibrio harveyi	669	species	11920371	165	13	4.86193e-15
Vibrio parahaemolyticus	670	species	10344823	53	10	1.15816e-15
Vibrio vulnificus	672	species	10215744	11	2	0.0
Vibrio mimicus	674	species	8922704	18	7	0.0
Vibrio campbellii	680	species	12090206	3437	3196	0.022051
