name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	24	12	0.0
Azorhizobium	6	genus	0	16	0	0.0
Azorhizobium caulinodans	7	species	5369772	1993	1242	0.0
Buchnera aphidicola	9	species	619958	273	184	0.0
Cellulomonas gilvus	11	species	3526441	17889	9444	4.32089e-07
Dictyoglomus thermophilum	14	species	1959987	225	161	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	0	38	0	0.0
Pelobacter carbinolicus	19	species	3665893	702	501	0.0
Phenylobacterium	20	genus	0	18	0	0.0
Shewanella	22	genus	0	98	2	0.0
Shewanella putrefaciens	24	species	4749735	175	66	2.20845e-07
Myxococcales	29	order	0	916	0	0.0
Myxococcaceae	31	family	0	174	0	0.0
Myxococcus	32	genus	0	143	0	0.0
Myxococcus fulvus	33	species	10026214	7812	4736	0.0
Myxococcus xanthus	34	species	9139763	3628	1907	0.0
Cystobacteraceae	39	family	0	54	0	0.0
Stigmatella	40	genus	0	20	0	0.0
Stigmatella aurantiaca	41	species	10260756	3080	2326	0.0
Archangium	47	genus	0	24	0	0.0
Archangium gephyra	48	species	12489432	5575	3771	0.0
Polyangiaceae	49	family	0	41	0	0.0
Chondromyces	50	genus	0	5	0	0.0
Chondromyces crocatus	52	species	11388132	3003	2258	0.0
Sorangium cellulosum	56	species	13907952	8092	6168	0.0
Lysobacter	68	genus	0	146	0	0.0
Caulobacter	75	genus	0	122	0	0.0
Hyphomicrobium	81	genus	0	449	0	0.0
Leptothrix	88	genus	0	119	0	0.0
Cyclobacterium marinum	104	species	6221273	184	154	0.0
Runella slithyformis	106	species	6919729	286	181	0.0
Planctomycetales	112	order	0	39	0	0.0
Planctomyces	118	genus	0	7	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	374	308	0.0
Planctopirus limnophila	120	species	5460085	281	253	0.0
Pirellula staleyi	125	species	6196199	754	658	0.0
Planctomycetaceae	126	family	0	23	0	0.0
Isosphaera	127	genus	0	10	0	0.0
Isosphaera pallida	128	species	5529304	607	412	0.0
Methylocystis	133	genus	0	269	0	0.0
Spirochaetales	136	order	0	30	0	0.0
Spirochaetaceae	137	family	0	24	0	0.0
Borrelia	138	genus	0	17	14	0.0
Borreliella burgdorferi	139	species	1329613	30	20	0.0
Borrelia hermsii	140	species	1156143	55	27	0.0
Borrelia parkeri	141	species	1030684	103	28	0.0
Borrelia turicatae	142	species	917330	103	26	0.0
Spirochaeta	146	genus	0	1	0	0.0
Spirochaeta thermophila	154	species	2516433	753	622	0.0
Treponema	157	genus	0	7	1	0.0
Treponema denticola	158	species	2843201	152	105	0.0
Brachyspira hyodysenteriae	159	species	3055339	216	149	0.0
Treponema pallidum	160	species	1138607	196	3	0.0
Treponema succinifaciens	167	species	2897425	192	137	0.0
Leptospiraceae	170	family	0	1	0	0.0
Leptospira	171	genus	0	7	0	0.0
Leptospira biflexa	172	species	3953768	218	158	6.4272e-77
Leptospira interrogans	173	species	5395453	178	129	0.0
Leptospira borgpetersenii	174	species	3948532	126	55	0.0
Leptospirillum	179	genus	0	3	0	0.0
Leptospirillum ferrooxidans	180	species	2559538	120	105	0.0
Azospirillum	191	genus	0	183	0	0.0
Azospirillum brasilense	192	species	13978806	6761	4687	0.0
Azospirillum lipoferum	193	species	7223069	7799	4446	0.0
Campylobacter	194	genus	0	12	1	0.0
Campylobacter coli	195	species	5104439	232	136	2.09098e-234
Campylobacter fetus	196	species	1876301	121	100	0.0
Campylobacter jejuni	197	species	6156435	1360	285	0.0
Campylobacter hyointestinalis	198	species	1753331	101	64	0.0
Campylobacter concisus	199	species	1969727	88	71	0.0
Campylobacter curvus	200	species	1971270	29	13	0.0
Campylobacter lari	201	species	1576113	337	172	0.0
Helicobacter	209	genus	0	2	0	0.0
Helicobacter pylori	210	species	2044699	468	371	0.0
Helicobacter acinonychis	212	species	1557588	40	17	0.0
Helicobacter cinaedi	213	species	2170766	46	41	0.0
Helicobacter felis	214	species	1672681	44	34	0.0
Helicobacter mustelae	217	species	1578097	47	43	0.0
Achromobacter	222	genus	0	856	0	0.0
Alteromonas	226	genus	0	23	3	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	139	13	0.0
Brucella	234	genus	0	950	421	0.0
Brucella abortus	235	species	5108028	150	2	0.0
Brucella ovis	236	species	3275590	111	5	0.0
Flavobacterium	237	genus	0	7	0	0.0
Francisella	262	genus	0	24	0	0.0
Francisella tularensis	263	species	2777166	392	275	0.0
Paracoccus	265	genus	0	70	0	0.0
Paracoccus denitrificans	266	species	5236194	2944	1799	1.20089e-25
Thermus	270	genus	0	53	0	0.0
Thermus aquaticus	271	species	2338641	903	546	0.0
Thermus thermophilus	274	species	2214494	1105	473	0.0
Meiothermus ruber	277	species	3097457	1014	681	5.43529e-08
Xanthobacter	279	genus	0	30	0	0.0
Xanthobacter autotrophicus	280	species	5625098	2606	1770	1.10367e-66
Comamonas	283	genus	0	27	0	0.0
Comamonas testosteroni	285	species	5695231	13850	8334	6.40913e-05
Pseudomonas	286	genus	0	13096	4888	0.0
Pseudomonas aeruginosa	287	species	22457305	52991	32380	0.000127114
Pseudoalteromonas atlantica	288	species	5187005	65	44	0.0
Burkholderia cepacia	292	species	13365495	13145	4691	5.80919e-07
Pseudomonas fluorescens	294	species	14826544	21308	9316	3.08019e-07
Pseudomonas fragi	296	species	5101809	922	564	6.06792e-19
Pseudomonas mendocina	300	species	5293211	10035	5157	1.33632e-06
Pseudomonas putida	303	species	6888188	33609	14784	4.22449e-05
Ralstonia solanacearum	305	species	11186335	10159	5841	2.42597e-07
Pseudomonas stutzeri	316	species	7755802	1209667	1186437	0.01159
Pseudomonas syringae	317	species	6129101	5072	2304	2.77813e-08
Ralstonia pickettii	329	species	6378979	8146	3429	2.84815e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	11806	4234	9.85644e-05
Burkholderia glumae	337	species	7333967	8240	2483	0.0
Xanthomonas	338	genus	0	1402	229	0.0
Xanthomonas campestris	339	species	7063896	9847	5666	1.44461e-05
Xanthomonas translucens	343	species	4638247	7719	4189	2.42859e-07
Xanthomonas citri	346	species	17318955	3544	548	1.93176e-21
Xanthomonas oryzae	347	species	17545599	4833	2542	1.73239e-07
Azotobacter	352	genus	0	79	0	0.0
