name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	149	88	0.0
Buchnera aphidicola	9	species	619958	41	21	1.60691e-298
Cellulomonas gilvus	11	species	3526441	151	92	3.98923e-06
Pelobacter carbinolicus	19	species	3665893	22	9	0.0
Phenylobacterium	20	genus	0	2	0	0.0
Shewanella	22	genus	0	480	2	0.0
Shewanella putrefaciens	24	species	4749735	294	128	0
Myxococcales	29	order	0	19	0	0.0
Myxococcaceae	31	family	0	7	0	0.0
Myxococcus	32	genus	0	6	0	0.0
Myxococcus fulvus	33	species	10026214	317	213	0.0
Myxococcus xanthus	34	species	9139763	105	59	0.0
Cystobacteraceae	39	family	0	3	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	102	75	0.0
Archangium	47	genus	0	1	0	0.0
Archangium gephyra	48	species	12489432	169	125	0.0
Polyangiaceae	49	family	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	79	60	0.0
Sorangium cellulosum	56	species	13907952	149	108	0.0
Lysobacter	68	genus	0	62	0	0.0
Caulobacter	75	genus	0	10	0	0.0
Hyphomicrobium	81	genus	0	2	0	0.0
Hyphomonas	85	genus	0	2	0	0.0
Leptothrix	88	genus	0	7	0	0.0
Cyclobacterium marinum	104	species	6221273	1	1	0.0
Runella slithyformis	106	species	6919729	12	6	0.0
Planctomycetales	112	order	0	3	0	0.0
Planctomyces	118	genus	0	1	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	14	8	0.0
Planctopirus limnophila	120	species	5460085	15	11	0.0
Pirellula staleyi	125	species	6196199	32	31	0.0
Planctomycetaceae	126	family	0	1	0	0.0
Isosphaera pallida	128	species	5529304	9	5	0.0
Spirochaetales	136	order	0	14	0	0.0
Borreliella burgdorferi	139	species	1329613	1	0	0.0
Borrelia hermsii	140	species	1156143	2	1	0.0
Borrelia parkeri	141	species	1030684	1	0	0.0
Borrelia turicatae	142	species	917330	1	0	0.0
Spirochaeta thermophila	154	species	2516433	5	4	0.0
Treponema denticola	158	species	2843201	1	1	0.0
Brachyspira hyodysenteriae	159	species	3055339	2	1	0.0
Treponema succinifaciens	167	species	2897425	1	1	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	5	5	0.0
Leptospira interrogans	173	species	5395453	2	2	0.0
Leptospirillum ferrooxidans	180	species	2559538	5	2	0.0
Azospirillum	191	genus	0	28	0	0.0
Azospirillum brasilense	192	species	13978806	362	194	0.0
Azospirillum lipoferum	193	species	7223069	343	167	0.0
Campylobacter	194	genus	0	1	0	0.0
Campylobacter coli	195	species	5104439	3	2	0.0
Campylobacter jejuni	197	species	6156435	2	1	0.0
Campylobacter hyointestinalis	198	species	1753331	10	8	0.0
Campylobacter lari	201	species	1576113	22	5	0.0
Helicobacter pylori	210	species	2044699	12	10	0.0
Helicobacter acinonychis	212	species	1557588	1	1	0.0
Helicobacter mustelae	217	species	1578097	3	3	0.0
Achromobacter	222	genus	0	45	0	0.0
Alteromonas	226	genus	0	3	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	5	1	0.0
Brucella	234	genus	0	36	23	0.0
Brucella abortus	235	species	5108028	7	0	0.0
Brucella ovis	236	species	3275590	6	0	0.0
Francisella	262	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	9	4	4.94686e-07
Paracoccus	265	genus	0	3	0	0.0
Paracoccus denitrificans	266	species	5236194	139	94	0.0
Thermus	270	genus	0	2	0	0.0
Thermus aquaticus	271	species	2338641	4	1	0.0
Thermus thermophilus	274	species	2214494	17	9	0.0
Meiothermus ruber	277	species	3097457	25	18	0.0
Xanthobacter	279	genus	0	1	0	0.0
Xanthobacter autotrophicus	280	species	5625098	133	85	0.0
Comamonas	283	genus	0	4	0	0.0
Comamonas testosteroni	285	species	5695231	339	211	0
Pseudomonas	286	genus	0	3378	1419	0.0
Pseudomonas aeruginosa	287	species	22457305	1692	880	4.52035e-07
Pseudoalteromonas atlantica	288	species	5187005	15	9	0.0
Burkholderia cepacia	292	species	13365495	704	237	1.59898e-66
Pseudomonas fluorescens	294	species	14826544	2399	1196	6.20705e-74
Pseudomonas fragi	296	species	5101809	109	61	0.0
Pseudomonas mendocina	300	species	5293211	571	259	0
Pseudomonas putida	303	species	6888188	11740	6549	0.000109523
Ralstonia solanacearum	305	species	11186335	893	457	2.48134e-07
Pseudomonas stutzeri	316	species	7755802	3572	2785	0.000107619
Pseudomonas syringae	317	species	6129101	680	332	2.25607e-07
Ralstonia pickettii	329	species	6378979	653	257	2.15367e-07
Pseudomonas pseudoalcaligenes	330	species	4691662	307	121	3.98878e-06
Burkholderia glumae	337	species	7333967	417	66	0.0
Xanthomonas	338	genus	0	1689	320	0.0
Xanthomonas campestris	339	species	7063896	14546	8427	5.29766e-06
Xanthomonas translucens	343	species	4638247	11579	6347	2.38813e-06
Xanthomonas citri	346	species	17318955	4122	586	0
Xanthomonas oryzae	347	species	17545599	4988	2315	2.35143e-07
Azotobacter	352	genus	0	4	0	0.0
Azotobacter chroococcum	353	species	5192286	313	147	0.0
Azotobacter vinelandii	354	species	5351632	352	170	0.0
Rhizobiales	356	order	0	61	1	0.0
Agrobacterium	357	genus	0	35	0	0.0
Agrobacterium tumefaciens	358	species	9211775	660	168	0
Agrobacterium vitis	373	species	6320946	111	74	0.0
Bradyrhizobium	374	genus	0	26	0	0.0
Bradyrhizobium japonicum	375	species	9215796	151	72	0.0
Bradyrhizobium sp.	376	species	7547693	120	66	0.0
Rhizobium	379	genus	0	137	76	0.0
Sinorhizobium fredii	380	species	6891900	114	76	4.927e-25
Mesorhizobium loti	381	species	7539018	222	90	0.0
Sinorhizobium meliloti	382	species	6962835	86	38	0.0
Rhizobium leguminosarum	384	species	7369497	559	338	0.0
Rhizobium phaseoli	396	species	87841097	199	49	0.0
Rhizobium tropici	398	species	6686334	106	54	0.0
Neorhizobium galegae	399	species	6434105	199	112	0.0
Methylococcaceae	403	family	0	6	0	0.0
Methylobacillus	404	genus	0	5	0	0.0
Methylobacillus flagellatus	405	species	2971517	36	14	0.0
Methylobacterium	407	genus	0	21	0	0.0
Methylobacterium extorquens	408	species	6163878	343	184	0.0
Methylococcus	413	genus	0	2	0	0.0
Methylococcus capsulatus	414	species	3304561	87	66	0.0
Methylomonas	416	genus	0	1	0	0.0
Methylomonas methanica	421	species	5051681	44	35	0.0
Acetobacteraceae	433	family	0	2	1	0.0
Acetobacter pasteurianus	438	species	3216979	21	9	0.0
Gluconobacter	441	genus	0	1	0	0.0
Gluconobacter oxydans	442	species	3306867	37	28	0.0
Legionella	445	genus	0	3	0	0.0
Legionella pneumophila	446	species	15688009	27	16	0.0
Legionella hackeliae	449	species	3570857	2	0	0.0
Legionella longbeachae	450	species	4149158	3	1	0.0
Tatlockia micdadei	451	species	3310028	5	3	0.0
Moraxellaceae	468	family	0	16	0	0.0
Acinetobacter	469	genus	0	23	4	0.0
Acinetobacter baumannii	470	species	11595472	1420	579	2.69167e-05
Moraxella catarrhalis	480	species	2846413	10	5	0.0
Neisseriaceae	481	family	0	31	0	0.0
Neisseria	482	genus	0	11	0	0.0
Neisseria gonorrhoeae	485	species	4967431	11	1	0.0
Neisseria lactamica	486	species	2220606	13	4	0.0
Neisseria meningitidis	487	species	8508873	40	19	0.0
Neisseria elongata	495	species	2256647	20	7	0.0
Thermomicrobium roseum	500	species	2920744	13	11	0.0
Kingella kingae	504	species	2140065	4	2	0.0
Alcaligenaceae	506	family	0	28	0	0.0
Alcaligenes	507	genus	0	1	0	0.0
Alcaligenes faecalis	511	species	4248684	42	27	0.0
Bordetella	517	genus	0	62	0	0.0
Bordetella bronchiseptica	518	species	6491145	442	106	0.0
Bordetella parapertussis	519	species	4815611	339	26	0.0
Bordetella pertussis	520	species	48698463	225	52	0.0
Bordetella avium	521	species	3732255	58	35	0.0
Acidiphilium	522	genus	0	2	0	0.0
Acidiphilium cryptum	524	species	3963080	74	24	0.0
Ochrobactrum	528	genus	0	7	0	0.0
Ochrobactrum anthropi	529	species	5053471	39	25	0.0
Beijerinckia indica	533	species	4418616	11	9	0.0
Chromobacterium	535	genus	0	14	0	0.0
Chromobacterium violaceum	536	species	4751080	287	126	0.0
Zymomonas	541	genus	0	5	0	0.0
Zymomonas mobilis	542	species	2426073	17	16	0.0
Enterobacteriaceae	543	family	0	12934	2145	0.0
Citrobacter	544	genus	0	8780	0	0.0
Citrobacter koseri	545	species	4735357	1800	378	5.84177e-07
Citrobacter freundii	546	species	16193243	83971	19082	0.00124301
Enterobacter	547	genus	0	136192	56261	0.0
[Enterobacter] aerogenes	548	species	10750562	4061	1870	3.08519e-05
Pantoea agglomerans	549	species	9924054	789	238	1.90482e-193
Enterobacter cloacae	550	species	10083180	4165774	147434	0
Erwinia	551	genus	0	161	0	0.0
Erwinia amylovora	552	species	3869718	134	40	3.26873e-22
Pantoea ananatis	553	species	4842757	342	194	9.09712e-07
Pectobacterium carotovorum	554	species	4852842	535	281	0.0
Escherichia	561	genus	0	184	0	0.0
Escherichia coli	562	species	12319210	53452	13315	0.000292978
Shimwellia blattae	563	species	4158725	827	392	1.09751e-21
Escherichia fergusonii	564	species	4643861	1015	196	1.50665e-06
Hafnia	568	genus	0	383	0	0.0
Hafnia alvei	569	species	6928293	11767	217	0
Klebsiella	570	genus	0	13144	8	0.0
Klebsiella oxytoca	571	species	16779606	61446	15138	0.000167471
Klebsiella pneumoniae	573	species	15713353	69030	26477	0.000983219
Morganella	581	genus	0	6	0	0.0
Morganella morganii	582	species	3853791	133	49	0
Proteus	583	genus	0	102	0	0.0
Proteus mirabilis	584	species	5337360	100	6	0
Proteus vulgaris	585	species	3794983	42	0	0
Providencia	586	genus	0	6	0	0.0
Providencia stuartii	588	species	6521015	113	73	0.0
Salmonella	590	genus	0	107	0	0.0
Serratia	613	genus	0	5699	5	0.0
Serratia liquefaciens	614	species	7946985	611	330	0
Serratia marcescens	615	species	8465231	3405	562	5.0631e-07
Shigella	620	genus	0	452	0	0.0
Shigella boydii	621	species	4698475	646	84	1.11813e-06
Shigella dysenteriae	622	species	4560911	860	280	5.13847e-06
Shigella flexneri	623	species	4763519	998	94	1.01882e-06
Shigella sonnei	624	species	6798914	1272	86	3.02773e-06
Xenorhabdus	626	genus	0	28	0	0.0
Xenorhabdus nematophila	628	species	4586662	65	46	0.0
Yersinia	629	genus	0	2604	2	0.0
Yersinia enterocolitica	630	species	14308813	2560	284	2.08605e-07
Yersinia intermedia	631	species	4859749	62	18	0.0
Yersinia pestis	632	species	7124135	14663	4042	0.000128027
Yersinia pseudotuberculosis	633	species	9565781	236	62	0.0
Edwardsiella	635	genus	0	126	1	0.0
Edwardsiella tarda	636	species	3717889	1738	1269	7.24339e-05
Arsenophonus	637	genus	0	1	0	0.0
Vibrionaceae	641	family	0	8	0	0.0
Aeromonas	642	genus	0	397	0	0.0
Aeromonas hydrophila	644	species	7739252	5112	4322	9.3832e-298
Aeromonas salmonicida	645	species	5040536	21874	21278	0.00406988
Aeromonas media	651	species	4788430	1852	1739	0.000316774
Aeromonas schubertii	652	species	4400034	112	57	0.0
Aeromonas veronii	654	species	7214925	166	47	1.90524e-07
Vibrio	662	genus	0	26	0	0.0
