name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Buchnera aphidicola	9	species	619958	1	0	0.0
Pelobacter carbinolicus	19	species	3665893	1	0	0.0
Myxococcus fulvus	33	species	10026214	2	1	0.0
Archangium gephyra	48	species	12489432	1	1	0.0
Sorangium cellulosum	56	species	13907952	1	0	0.0
Pseudomonas	286	genus	0	23	19	0.0
Pseudomonas aeruginosa	287	species	22457305	3	1	0.0
Burkholderia cepacia	292	species	13365495	1	0	0.0
Pseudomonas fluorescens	294	species	14826544	254	129	0.0
Pseudomonas fragi	296	species	5101809	4	2	0.0
Pseudomonas mendocina	300	species	5293211	2	1	0.0
Pseudomonas putida	303	species	6888188	10	3	0.0
Pseudomonas stutzeri	316	species	7755802	2	1	0.0
Pseudomonas syringae	317	species	6129101	5	1	0.0
Rhizobiales	356	order	0	1	0	0.0
Acinetobacter baumannii	470	species	11595472	1	0	0.0
Neisseria meningitidis	487	species	8508873	1	0	0.0
Chromobacterium violaceum	536	species	4751080	1	0	0.0
Citrobacter koseri	545	species	4735357	1	1	0.0
[Enterobacter] aerogenes	548	species	10750562	1	0	0.0
Pantoea agglomerans	549	species	9924054	1	1	0.0
Escherichia coli	562	species	12319210	432	218	0.0
Escherichia fergusonii	564	species	4643861	8	1	0.0
Klebsiella	570	genus	0	1	0	0.0
Morganella morganii	582	species	3853791	1	1	0.0
Serratia liquefaciens	614	species	7946985	2	2	0.0
Serratia marcescens	615	species	8465231	1	1	0.0
Shigella	620	genus	0	9	0	0.0
Shigella boydii	621	species	4698475	37	2	0.0
Shigella dysenteriae	622	species	4560911	26	1	0.0
Shigella flexneri	623	species	4763519	44	9	0.0
Shigella sonnei	624	species	6798914	46	1	0.0
Aeromonas hydrophila	644	species	7739252	2	1	0.0
Aeromonas salmonicida	645	species	5040536	1	0	0.0
Aeromonas media	651	species	4788430	1	0	0.0
Vibrio cholerae	666	species	6170861	2	0	0.0
Vibrio vulnificus	672	species	10215744	1	0	0.0
Vibrio mimicus	674	species	8922704	1	0	0.0
Plesiomonas shigelloides	703	species	3405979	1	1	0.0
Desulfococcus multivorans	897	species	4455399	1	1	0.0
Megasphaera elsdenii	907	species	2504349	1	1	0.0
Selenomonas ruminantium	971	species	3631933	2	2	0.0
Rhodobacter capsulatus	1061	species	3871920	1	1	0.0
Gammaproteobacteria	1236	class	0	1	0	0.0
Piscirickettsia salmonis	1238	species	10317144	1	0	0.0
Micrococcus luteus	1270	species	2501097	845	830	0.0
Kytococcus sedentarius	1276	species	2785024	2	0	0.0
Staphylococcus aureus	1280	species	7252422	2	0	0.0
Staphylococcus epidermidis	1282	species	3296362	57	56	0.0
Deinococcus radiodurans	1299	species	6628921	1	1	0.0
Streptococcus equi	1336	species	2140495	1	1	0.0
Bacillus cereus	1396	species	9676532	1	1	0.0
Bacillus coagulans	1398	species	4327944	1	1	0.0
Bacillus thuringiensis	1428	species	10269592	1	0	0.0
Bacillus smithii	1479	species	3381292	1	1	0.0
Clostridium sporogenes	1509	species	8284974	1	1	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Desulfosporosinus orientis	1563	species	5863081	1	1	0.0
Halobacillus halophilus	1570	species	4170008	253	252	0.0
Lactobacillus reuteri	1598	species	2811237	1	0	0.0
Renibacterium salmoninarum	1646	species	3155250	1	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	1	1	0.0
Mycobacterium avium	1764	species	6028446	2	1	0.0
Streptomyces albus	1888	species	15352626	2	1	0.0
Streptomyces scabiei	1930	species	10148695	1	1	0.0
Mycoplasma hominis	2098	species	925558	1	0	0.0
Ureaplasma urealyticum	2130	species	874478	1	0	0.0
Marinobacter	2742	genus	0	1	0	0.0
Homo sapiens	9606	species	3238442024	20	19	0.0
Escherichia virus Lambda	10710	species	48502	185	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	1	1	0.0
Burkholderia gladioli	28095	species	8975879	1	0	0.0
Bacteroides ovatus	28116	species	6473892	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	1	1	0.0
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Burkholderia pseudomallei	28450	species	11222453	1	1	0.0
Salmonella enterica	28901	species	6689149	1	0	0.0
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
synthetic construct	32630	species	26537524	400	24	0.0
Rathayibacter tritici	33888	species	3354681	1	1	0.0
Variovorax paradoxus	34073	species	6817856	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	1	1	0.0
Pseudomonas cichorii	36746	species	5986012	3	2	0.0
Marichromatium purpuratum	37487	species	3779112	1	0	0.0
Escherichia virus HK97	37554	species	39732	2	2	0.0
Thermus scotoductus	37636	species	2355186	1	1	0.0
Rhodococcus opacus	37919	species	8880502	1	1	0.0
Burkholderia plantarii	41899	species	8081051	1	0	0.0
