name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	12	6	0.0
Buchnera aphidicola	9	species	619958	10	8	0.0
Cellulomonas gilvus	11	species	3526441	18	14	0.0
Dictyoglomus thermophilum	14	species	1959987	1	1	0.0
Pelobacter	18	genus	0	1	0	0.0
Pelobacter carbinolicus	19	species	3665893	1	1	0.0
Shewanella	22	genus	0	4	0	0.0
Shewanella putrefaciens	24	species	4749735	21	6	0.0
Myxococcus fulvus	33	species	10026214	20	11	0.0
Myxococcus xanthus	34	species	9139763	7	3	0.0
Stigmatella aurantiaca	41	species	10260756	10	7	0.0
Archangium gephyra	48	species	12489432	10	9	0.0
Chondromyces crocatus	52	species	11388132	11	8	0.0
Sorangium cellulosum	56	species	13907952	24	16	0.0
Leptothrix	88	genus	0	1	0	0.0
Cyclobacterium marinum	104	species	6221273	3	2	0.0
Rubinisphaera brasiliensis	119	species	6006602	1	0	0.0
Planctopirus limnophila	120	species	5460085	1	1	0.0
Pirellula staleyi	125	species	6196199	3	3	0.0
Isosphaera pallida	128	species	5529304	1	0	0.0
Spirochaetaceae	137	family	0	2	0	0.0
Borrelia hermsii	140	species	1156143	3	3	0.0
Borrelia parkeri	141	species	1030684	3	1	0.0
Borrelia turicatae	142	species	917330	3	0	0.0
Spirochaeta thermophila	154	species	2516433	2	2	0.0
Treponema denticola	158	species	2843201	4	3	0.0
Brachyspira hyodysenteriae	159	species	3055339	3	1	0.0
Leptospira interrogans	173	species	5395453	7	6	0.0
Leptospirillum ferrooxidans	180	species	2559538	1	0	0.0
Azospirillum brasilense	192	species	13978806	24	15	0.0
Azospirillum lipoferum	193	species	7223069	26	12	0.0
Campylobacter	194	genus	0	2	0	0.0
Campylobacter coli	195	species	5104439	4	0	0.0
Campylobacter fetus	196	species	1876301	7	6	0.0
Campylobacter jejuni	197	species	6156435	17	9	0.0
Campylobacter hyointestinalis	198	species	1753331	1	0	0.0
Campylobacter concisus	199	species	1969727	8	8	0.0
Campylobacter curvus	200	species	1971270	1	0	0.0
Campylobacter lari	201	species	1576113	13	6	0.0
Helicobacter pylori	210	species	2044699	7	5	0.0
Helicobacter acinonychis	212	species	1557588	1	1	0.0
Achromobacter	222	genus	0	31	0	0.0
Alteromonas	226	genus	0	1	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	8	1	4.22403e-06
Brucella	234	genus	0	3	1	0.0
Brucella ovis	236	species	3275590	1	0	0.0
Francisella tularensis	263	species	2777166	13	7	0.0
Paracoccus	265	genus	0	1	0	0.0
Paracoccus denitrificans	266	species	5236194	30	27	0.0
Thermus aquaticus	271	species	2338641	4	2	0.0
Thermus thermophilus	274	species	2214494	3	1	0.0
Meiothermus ruber	277	species	3097457	2	2	0.0
Xanthobacter autotrophicus	280	species	5625098	18	14	0.0
Comamonas	283	genus	0	2	0	0.0
Comamonas testosteroni	285	species	5695231	219	108	6.88563e-05
Pseudomonas	286	genus	0	184	66	0.0
Pseudomonas aeruginosa	287	species	22457305	677	315	8.10777e-05
Pseudoalteromonas atlantica	288	species	5187005	7	6	0.0
Burkholderia cepacia	292	species	13365495	99	13	0
Pseudomonas fluorescens	294	species	14826544	1349	864	3.82113e-05
