name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	2	1	0.0
Phenylobacterium	20	genus	0	1	0	0.0
Shewanella	22	genus	0	1	1	0.0
Stigmatella aurantiaca	41	species	10260756	1	1	0.0
Archangium gephyra	48	species	12489432	1	0	0.0
Sorangium cellulosum	56	species	13907952	2	0	0.0
Azospirillum brasilense	192	species	13978806	2	0	0.0
Helicobacter pylori	210	species	2044699	1	0	0.0
Helicobacter cinaedi	213	species	2170766	14	9	0.0
Paracoccus denitrificans	266	species	5236194	1	0	0.0
Thermus aquaticus	271	species	2338641	3	0	0.0
Thermus thermophilus	274	species	2214494	362	296	0.0
Xanthobacter autotrophicus	280	species	5625098	2	1	0.0
Pseudomonas	286	genus	0	6	0	0.0
Pseudomonas aeruginosa	287	species	22457305	38	8	0.0
Burkholderia cepacia	292	species	13365495	55	0	0.0
Pseudomonas fluorescens	294	species	14826544	3	1	0.0
Pseudomonas fragi	296	species	5101809	1	0	0.0
Pseudomonas mendocina	300	species	5293211	2	1	0.0
Pseudomonas putida	303	species	6888188	7	1	0.0
Ralstonia solanacearum	305	species	11186335	2	1	0.0
Pseudomonas stutzeri	316	species	7755802	2	0	0.0
Pseudomonas syringae	317	species	6129101	2	0	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1	0	0.0
Xanthomonas	338	genus	0	5	4	0.0
Xanthomonas campestris	339	species	7063896	4017	3889	0.0165175
Xanthomonas translucens	343	species	4638247	7	2	0.0
Xanthomonas citri	346	species	17318955	33	6	0.0
Xanthomonas oryzae	347	species	17545599	34	5	1.10492e-17
Bradyrhizobium japonicum	375	species	9215796	2	0	0.0
Bradyrhizobium sp.	376	species	7547693	1	1	0.0
Sinorhizobium fredii	380	species	6891900	1	1	0.0
Mesorhizobium loti	381	species	7539018	1	0	0.0
Rhizobium phaseoli	396	species	87841097	1	0	0.0
Neorhizobium galegae	399	species	6434105	1	1	0.0
Methylobacterium extorquens	408	species	6163878	6	3	0.0
Bordetella bronchiseptica	518	species	6491145	1	1	0.0
Acidiphilium	522	genus	0	1	0	0.0
Enterobacteriaceae	543	family	0	1	0	0.0
Klebsiella oxytoca	571	species	16779606	1	0	0.0
Klebsiella pneumoniae	573	species	15713353	42	4	0.0
Serratia marcescens	615	species	8465231	3	1	0.0
Campylobacter ureolyticus	827	species	1641887	1	0	0.0
Prevotella ruminicola	839	species	3619559	176	174	0.0
Wolinella succinogenes	844	species	2110355	2	0	0.0
Nitrosomonas	914	genus	0	1	0	0.0
Thiomonas intermedia	926	species	3462095	1	1	0.0
Herbaspirillum seropedicae	964	species	8221139	1	0	0.0
Allochromatium vinosum	1049	species	3669074	1	1	0.0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	2	0	0.0
Rhodobacter sphaeroides	1063	species	5768316	3	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	5	3	0.0
Blastochloris viridis	1079	species	11174693	2	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	0	0.0
Staphylococcus aureus	1280	species	7252422	1	1	0.0
Streptococcus agalactiae	1311	species	5721038	6	1	0.0
Streptococcus pyogenes	1314	species	4096430	450	384	0.00316477
Streptococcus dysgalactiae	1334	species	2149105	57	8	0.0
Streptococcus equi	1336	species	2140495	1	0	0.0
Streptococcus uberis	1349	species	1852352	2	1	0.0
Bacillus	1386	genus	0	5	4	0.0
Bacillus amyloliquefaciens	1390	species	5608910	1	1	0.0
Bacillus anthracis	1392	species	17446789	106	7	0.0
Bacillus cereus	1396	species	9676532	456	240	0.00535905
Bacillus mycoides	1405	species	11312355	1	0	0.0
Bacillus thuringiensis	1428	species	10269592	225	6	1.49239e-11
Lactobacillus ruminis	1623	species	2066652	1	0	0.0
Bifidobacterium asteroides	1684	species	2167304	1	1	0.0
Cellulomonas	1707	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	38	38	0.0
Mycobacterium avium	1764	species	6028446	1	1	0.0
Mycobacterium kansasii	1768	species	6489764	1	0	0.0
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Geodermatophilus obscurus	1861	species	5322497	1	0	0.0
Streptomyces globisporus	1908	species	7783599	2	2	0.0
Streptomyces griseus	1911	species	8545929	1	1	0.0
Streptomyces scabiei	1930	species	10148695	1	1	0.0
Streptomyces noursei	1971	species	9815884	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	0	0.0
Microbacterium testaceum	2033	species	3982034	1	1	0.0
Gordonia terrae	2055	species	5701501	1	1	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	0	0.0
Tsukamurella paurometabola	2061	species	4479724	1	1	0.0
Methanocaldococcus jannaschii	2190	species	1739927	1	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	142	142	0.0
Roseobacter denitrificans	2434	species	4331234	1	1	0.0
Halomonas elongata	2746	species	4061296	1	0	0.0
Homo sapiens	9606	species	3238442024	4	4	0.0
Burkholderia gladioli	28095	species	8975879	1	1	0.0
Alteromonas macleodii	28108	species	5557691	1	1	0.0
Tannerella forsythia	28112	species	3383154	1	0	0.0
Alphaproteobacteria	28211	class	0	1	0	0.0
Clavibacter michiganensis	28447	species	3302478	1	1	0.0
Burkholderia pseudomallei	28450	species	11222453	2	1	0.0
Xanthomonas albilineans	29447	species	3852299	3	1	0.0
Rhizobium etli	29449	species	6784960	2	0	0.0
Borreliella garinii	29519	species	933029	2	0	0.0
Rhodothermus marinus	29549	species	3360429	1	1	0.0
Janthinobacterium	29580	genus	0	1	0	0.0
Rhodobacteraceae	31989	family	0	1	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	3	0	0.0
Achromobacter denitrificans	32002	species	6226215	1	0	0.0
