name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	2	1	0.0
Azorhizobium	6	genus	0	3	0	0.0
Azorhizobium caulinodans	7	species	5369772	386	245	0.0
Buchnera aphidicola	9	species	619958	58	40	0.0
Cellulomonas gilvus	11	species	3526441	3491	1821	6.73662e-07
Dictyoglomus thermophilum	14	species	1959987	49	34	0.0
Pelobacter	18	genus	0	7	0	0.0
Pelobacter carbinolicus	19	species	3665893	125	91	0.0
Phenylobacterium	20	genus	0	3	0	0.0
Shewanella	22	genus	0	16	0	0.0
Shewanella putrefaciens	24	species	4749735	36	14	5.18541e-07
Myxococcales	29	order	0	180	0	0.0
Myxococcaceae	31	family	0	40	0	0.0
Myxococcus	32	genus	0	29	0	0.0
Myxococcus fulvus	33	species	10026214	1526	915	0.0
Myxococcus xanthus	34	species	9139763	731	382	0.0
Cystobacteraceae	39	family	0	9	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	618	468	0.0
Archangium	47	genus	0	4	0	0.0
Archangium gephyra	48	species	12489432	1093	737	0.0
Polyangiaceae	49	family	0	7	0	0.0
Chondromyces	50	genus	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	629	468	0.0
Sorangium cellulosum	56	species	13907952	1656	1260	0.0
Lysobacter	68	genus	0	27	0	0.0
Caulobacter	75	genus	0	19	0	0.0
Hyphomicrobium	81	genus	0	91	0	0.0
Leptothrix	88	genus	0	29	0	0.0
Cyclobacterium marinum	104	species	6221273	30	25	0.0
Runella slithyformis	106	species	6919729	68	40	0.0
Planctomycetales	112	order	0	7	0	0.0
Planctomyces	118	genus	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	69	56	0.0
Planctopirus limnophila	120	species	5460085	43	41	0.0
Pirellula staleyi	125	species	6196199	144	125	0.0
Planctomycetaceae	126	family	0	5	0	0.0
Isosphaera	127	genus	0	3	0	0.0
Isosphaera pallida	128	species	5529304	111	81	0.0
Methylocystis	133	genus	0	55	0	0.0
Spirochaetales	136	order	0	1	0	0.0
Spirochaetaceae	137	family	0	6	0	0.0
Borrelia	138	genus	0	4	3	0.0
Borreliella burgdorferi	139	species	1329613	5	3	0.0
Borrelia hermsii	140	species	1156143	12	5	0.0
Borrelia parkeri	141	species	1030684	23	4	0.0
Borrelia turicatae	142	species	917330	23	4	0.0
Spirochaeta	146	genus	0	1	0	0.0
Spirochaeta thermophila	154	species	2516433	154	124	0.0
Treponema	157	genus	0	1	0	0.0
Treponema denticola	158	species	2843201	31	21	0.0
Brachyspira hyodysenteriae	159	species	3055339	37	27	0.0
Treponema pallidum	160	species	1138607	35	0	0.0
Treponema succinifaciens	167	species	2897425	33	21	0.0
Leptospira	171	genus	0	2	0	0.0
Leptospira biflexa	172	species	3953768	45	26	2.11688e-143
Leptospira interrogans	173	species	5395453	42	32	0.0
Leptospira borgpetersenii	174	species	3948532	21	6	0.0
Leptospirillum	179	genus	0	1	0	0.0
Leptospirillum ferrooxidans	180	species	2559538	27	23	0.0
Azospirillum	191	genus	0	30	0	0.0
Azospirillum brasilense	192	species	13978806	1351	936	0.0
Azospirillum lipoferum	193	species	7223069	1563	875	0.0
Campylobacter	194	genus	0	2	0	0.0
Campylobacter coli	195	species	5104439	50	27	0.0
Campylobacter fetus	196	species	1876301	24	21	0.0
Campylobacter jejuni	197	species	6156435	271	60	0.0
Campylobacter hyointestinalis	198	species	1753331	18	11	0.0
Campylobacter concisus	199	species	1969727	18	16	0.0
Campylobacter curvus	200	species	1971270	7	4	0.0
Campylobacter lari	201	species	1576113	66	37	0.0
Helicobacter pylori	210	species	2044699	97	75	0.0
Helicobacter acinonychis	212	species	1557588	7	4	0.0
Helicobacter cinaedi	213	species	2170766	10	9	0.0
Helicobacter felis	214	species	1672681	9	9	0.0
Helicobacter mustelae	217	species	1578097	11	11	0.0
Achromobacter	222	genus	0	170	0	0.0
Alteromonas	226	genus	0	4	1	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	32	2	0.0
Brucella	234	genus	0	169	79	0.0
Brucella abortus	235	species	5108028	35	1	0.0
Brucella ovis	236	species	3275590	27	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella	262	genus	0	7	0	0.0
Francisella tularensis	263	species	2777166	86	66	0.0
Paracoccus	265	genus	0	21	0	0.0
Paracoccus denitrificans	266	species	5236194	601	375	0.0
Thermus	270	genus	0	8	0	0.0
Thermus aquaticus	271	species	2338641	176	103	0.0
Thermus thermophilus	274	species	2214494	203	87	0.0
Meiothermus ruber	277	species	3097457	196	132	0.0
Xanthobacter	279	genus	0	9	0	0.0
Xanthobacter autotrophicus	280	species	5625098	525	358	0.0
Comamonas	283	genus	0	4	0	0.0
Comamonas testosteroni	285	species	5695231	2762	1680	6.37862e-05
Pseudomonas	286	genus	0	2578	953	0.0
Pseudomonas aeruginosa	287	species	22457305	10669	6571	0.000126973
Pseudoalteromonas atlantica	288	species	5187005	9	6	0.0
Burkholderia cepacia	292	species	13365495	2572	965	2.68988e-07
Pseudomonas fluorescens	294	species	14826544	4319	1914	2.4432e-07
Pseudomonas fragi	296	species	5101809	189	113	0.0
Pseudomonas mendocina	300	species	5293211	2016	1039	1.11173e-06
Pseudomonas putida	303	species	6888188	6652	2978	4.47025e-05
Ralstonia solanacearum	305	species	11186335	2019	1157	4.41851e-07
Pseudomonas stutzeri	316	species	7755802	240652	236113	0.0116025
Pseudomonas syringae	317	species	6129101	978	456	0.0
Ralstonia pickettii	329	species	6378979	1626	695	3.03168e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	2323	857	9.29211e-05
Burkholderia glumae	337	species	7333967	1678	502	0.0
Xanthomonas	338	genus	0	268	52	0.0
Xanthomonas campestris	339	species	7063896	1988	1148	1.54223e-05
Xanthomonas translucens	343	species	4638247	1514	810	7.19274e-07
Xanthomonas citri	346	species	17318955	731	114	3.49819e-23
Xanthomonas oryzae	347	species	17545599	959	487	4.66301e-08
Azotobacter	352	genus	0	16	0	0.0
Azotobacter chroococcum	353	species	5192286	839	423	1.58188e-07
Azotobacter vinelandii	354	species	5351632	957	561	1.53066e-07
Rhizobiales	356	order	0	449	0	0.0
Agrobacterium	357	genus	0	11	0	0.0
Agrobacterium tumefaciens	358	species	9211775	707	262	4.4484e-07
Agrobacterium vitis	373	species	6320946	172	120	0.0
Bradyrhizobium	374	genus	0	117	0	0.0
Bradyrhizobium japonicum	375	species	9215796	712	293	0.0
Bradyrhizobium sp.	376	species	7547693	357	172	0.0
Rhizobium	379	genus	0	381	174	0.0
Sinorhizobium fredii	380	species	6891900	368	297	0
Mesorhizobium loti	381	species	7539018	885	491	0.0
Sinorhizobium meliloti	382	species	6962835	373	261	0.0
