name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Treponema denticola	158	species	2843201	1	0	0.0
Helicobacter pylori	210	species	2044699	129	56	0.0
Helicobacter acinonychis	212	species	1557588	1195	1105	0.0842702
Helicobacter mustelae	217	species	1578097	385	381	0.0
Paracoccus denitrificans	266	species	5236194	1	0	0.0
Pseudomonas	286	genus	0	2	0	0.0
Pseudomonas aeruginosa	287	species	22457305	4	0	0.0
Pseudoalteromonas atlantica	288	species	5187005	1	1	0.0
Burkholderia cepacia	292	species	13365495	71	21	0.0
Pseudomonas fluorescens	294	species	14826544	2	0	0.0
Pseudomonas mendocina	300	species	5293211	1	0	0.0
Pseudomonas putida	303	species	6888188	3	1	0.0
Pseudomonas stutzeri	316	species	7755802	6	3	0.0
Burkholderia glumae	337	species	7333967	1	0	0.0
Azotobacter chroococcum	353	species	5192286	43	21	3.64114e-12
Azotobacter vinelandii	354	species	5351632	2601	2543	0.0196214
Neisseria gonorrhoeae	485	species	4967431	4	0	0.0
Neisseria lactamica	486	species	2220606	2	0	0.0
Neisseria meningitidis	487	species	8508873	10	5	0.0
Kingella kingae	504	species	2140065	1	0	0.0
Enterobacteriaceae	543	family	0	1	0	0.0
Citrobacter freundii	546	species	16193243	1	1	0.0
[Enterobacter] aerogenes	548	species	10750562	1	0	0.0
Pantoea agglomerans	549	species	9924054	95	7	0.0
Enterobacter cloacae	550	species	10083180	4	1	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pectobacterium carotovorum	554	species	4852842	1	0	0.0
Escherichia coli	562	species	12319210	3	3	0.0
Shimwellia blattae	563	species	4158725	1	1	0.0
Escherichia fergusonii	564	species	4643861	1	0	0.0
Hafnia	568	genus	0	1	0	0.0
Hafnia alvei	569	species	6928293	3	0	0.0
Klebsiella oxytoca	571	species	16779606	2	1	0.0
Klebsiella pneumoniae	573	species	15713353	3	2	0.0
Proteus mirabilis	584	species	5337360	1	0	0.0
Proteus vulgaris	585	species	3794983	1	0	0.0
Serratia	613	genus	0	31	17	0.0
Serratia liquefaciens	614	species	7946985	177	80	4.73638e-12
Serratia marcescens	615	species	8465231	46	13	0.0
Xenorhabdus nematophila	628	species	4586662	1	1	0.0
Yersinia	629	genus	0	1	0	0.0
Yersinia enterocolitica	630	species	14308813	4	2	0.0
Yersinia pestis	632	species	7124135	5	0	0.0
Yersinia pseudotuberculosis	633	species	9565781	2	0	0.0
Edwardsiella tarda	636	species	3717889	1	0	0.0
Vibrio	662	genus	0	2	2	0.0
Vibrio alginolyticus	663	species	8138835	3	0	0.0
Vibrio cholerae	666	species	6170861	4	0	0.0
Vibrio harveyi	669	species	11920371	4	2	0.0
Vibrio parahaemolyticus	670	species	10344823	9	1	0.0
Vibrio vulnificus	672	species	10215744	2613	2554	0.0102789
Vibrio mimicus	674	species	8922704	2	1	0.0
Vibrio fluvialis	676	species	4827724	2	0	0.0
Vibrio campbellii	680	species	12090206	3	0	0.0
Vibrio natriegens	691	species	10692018	3	1	0.0
Plesiomonas	702	genus	0	1	0	0.0
Pasteurellaceae	712	family	0	2	2	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	11	1	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	3	1	0.0
Actinobacillus suis	716	species	2501598	3	1	0.0
Actinobacillus equuli	718	species	2431533	1	0	0.0
Haemophilus	724	genus	0	1	0	0.0
Haemophilus influenzae	727	species	2672708	23720	23453	0.41744
Haemophilus parainfluenzae	729	species	2086875	40	12	2.74402e-12
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
Histophilus somni	731	species	2138367	4	1	0.0
