name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	2	1	0.0
Azorhizobium	6	genus	0	6	0	0.0
Azorhizobium caulinodans	7	species	5369772	586	376	0.0
Buchnera aphidicola	9	species	619958	82	57	0.0
Cellulomonas gilvus	11	species	3526441	5315	2795	4.38965e-07
Dictyoglomus thermophilum	14	species	1959987	67	46	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	0	10	0	0.0
Pelobacter carbinolicus	19	species	3665893	197	142	0.0
Phenylobacterium	20	genus	0	4	0	0.0
Shewanella	22	genus	0	24	0	0.0
Shewanella putrefaciens	24	species	4749735	56	19	3.43802e-07
Myxococcales	29	order	0	292	0	0.0
Myxococcaceae	31	family	0	58	0	0.0
Myxococcus	32	genus	0	43	0	0.0
Myxococcus fulvus	33	species	10026214	2285	1373	0.0
Myxococcus xanthus	34	species	9139763	1102	588	0.0
Cystobacteraceae	39	family	0	13	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	919	693	0.0
Archangium	47	genus	0	4	0	0.0
Archangium gephyra	48	species	12489432	1662	1133	0.0
Polyangiaceae	49	family	0	10	0	0.0
Chondromyces	50	genus	0	2	0	0.0
Chondromyces crocatus	52	species	11388132	913	689	0.0
Sorangium cellulosum	56	species	13907952	2433	1839	0.0
Lysobacter	68	genus	0	38	0	0.0
Caulobacter	75	genus	0	32	0	0.0
Hyphomicrobium	81	genus	0	134	0	0.0
Leptothrix	88	genus	0	38	0	0.0
Cyclobacterium marinum	104	species	6221273	43	34	0.0
Runella slithyformis	106	species	6919729	101	56	0.0
Planctomycetales	112	order	0	13	0	0.0
Planctomyces	118	genus	0	4	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	109	89	0.0
Planctopirus limnophila	120	species	5460085	70	64	0.0
Pirellula staleyi	125	species	6196199	214	187	0.0
Planctomycetaceae	126	family	0	5	0	0.0
Isosphaera	127	genus	0	4	0	0.0
