name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	2	1	0.0
Cellulomonas gilvus	11	species	3526441	28	17	0.0
Pelobacter carbinolicus	19	species	3665893	1	1	0.0
Shewanella putrefaciens	24	species	4749735	1	1	0.0
Myxococcales	29	order	0	1	0	0.0
Myxococcus	32	genus	0	2	0	0.0
Myxococcus fulvus	33	species	10026214	5	1	0.0
Myxococcus xanthus	34	species	9139763	4	1	0.0
Stigmatella aurantiaca	41	species	10260756	1	1	0.0
Archangium gephyra	48	species	12489432	5	3	0.0
Chondromyces crocatus	52	species	11388132	3	1	0.0
Sorangium cellulosum	56	species	13907952	13	9	0.0
Caulobacter	75	genus	0	2	0	0.0
Runella slithyformis	106	species	6919729	2	2	0.0
Isosphaera pallida	128	species	5529304	1	1	0.0
Brachyspira hyodysenteriae	159	species	3055339	1	1	0.0
Leptospira borgpetersenii	174	species	3948532	1	1	0.0
Leptospirillum ferrooxidans	180	species	2559538	1	1	0.0
Azospirillum brasilense	192	species	13978806	8	5	0.0
Azospirillum lipoferum	193	species	7223069	4	2	0.0
Campylobacter coli	195	species	5104439	1	0	0.0
Campylobacter jejuni	197	species	6156435	2	1	0.0
Campylobacter concisus	199	species	1969727	1	1	0.0
Helicobacter pylori	210	species	2044699	24132	24127	0.132198
Helicobacter acinonychis	212	species	1557588	6	2	0.0
Helicobacter mustelae	217	species	1578097	1	1	0.0
Brucella ovis	236	species	3275590	1	0	0.0
Francisella tularensis	263	species	2777166	2	0	0.0
Paracoccus	265	genus	0	1	0	0.0
Paracoccus denitrificans	266	species	5236194	3	3	0.0
Thermus thermophilus	274	species	2214494	3	1	0.0
Meiothermus ruber	277	species	3097457	1	1	0.0
Comamonas testosteroni	285	species	5695231	3	2	0.0
Pseudomonas	286	genus	0	5	1	0.0
Pseudomonas aeruginosa	287	species	22457305	21351	20810	0.00816296
Burkholderia cepacia	292	species	13365495	14	4	0.0
Pseudomonas fluorescens	294	species	14826544	27	15	0.0
Pseudomonas mendocina	300	species	5293211	2	1	0.0
Pseudomonas putida	303	species	6888188	8	3	0.0
Ralstonia solanacearum	305	species	11186335	3	1	0.0
Pseudomonas stutzeri	316	species	7755802	259	196	0.0
Pseudomonas syringae	317	species	6129101	3	1	0.0
Ralstonia pickettii	329	species	6378979	5	4	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1	1	0.0
Burkholderia glumae	337	species	7333967	3	1	0.0
Xanthomonas	338	genus	0	1	1	0.0
Xanthomonas campestris	339	species	7063896	6	2	0.0
Xanthomonas translucens	343	species	4638247	5	2	0.0
Xanthomonas citri	346	species	17318955	2	1	0.0
Xanthomonas oryzae	347	species	17545599	1	0	0.0
Azotobacter chroococcum	353	species	5192286	1	1	0.0
Azotobacter vinelandii	354	species	5351632	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	7	4	0.0
Agrobacterium vitis	373	species	6320946	2	1	0.0
Bradyrhizobium sp.	376	species	7547693	1	1	0.0
Rhizobium	379	genus	0	3	0	0.0
Sinorhizobium fredii	380	species	6891900	5	1	0.0
Mesorhizobium loti	381	species	7539018	2	1	0.0
Sinorhizobium meliloti	382	species	6962835	3	3	0.0
Rhizobium leguminosarum	384	species	7369497	6	4	0.0
Rhizobium phaseoli	396	species	87841097	2	0	0.0
Rhizobium tropici	398	species	6686334	2	0	0.0
Neorhizobium galegae	399	species	6434105	4	4	0.0
Methylobacterium extorquens	408	species	6163878	2	1	0.0
Methylococcus	413	genus	0	2	0	0.0
Methylococcus capsulatus	414	species	3304561	1	1	0.0
Acetobacteraceae	433	family	0	2	0	0.0
Gluconobacter oxydans	442	species	3306867	2	2	0.0
Legionella pneumophila	446	species	15688009	2	2	0.0
Legionella longbeachae	450	species	4149158	4	0	0.0
Tatlockia micdadei	451	species	3310028	1	0	0.0
Acinetobacter baumannii	470	species	11595472	24973	24920	0.0287501
Neisseria gonorrhoeae	485	species	4967431	90	28	0.0
Neisseria lactamica	486	species	2220606	62	26	0.0
Neisseria meningitidis	487	species	8508873	24875	24781	0.0383013
Neisseria elongata	495	species	2256647	6	6	0.0
Alcaligenes faecalis	511	species	4248684	3	3	0.0
Bordetella bronchiseptica	518	species	6491145	5	2	0.0
Bordetella parapertussis	519	species	4815611	2	0	0.0
Bordetella avium	521	species	3732255	3	2	0.0
Acidiphilium cryptum	524	species	3963080	1	1	0.0
Chromobacterium violaceum	536	species	4751080	2	2	0.0
Zymomonas mobilis	542	species	2426073	1	1	0.0
Enterobacteriaceae	543	family	0	2	0	0.0
Citrobacter freundii	546	species	16193243	7	0	2.71093e-18
Enterobacter	547	genus	0	10	0	0.0
[Enterobacter] aerogenes	548	species	10750562	1	1	0.0
Pantoea agglomerans	549	species	9924054	1	1	0.0
Enterobacter cloacae	550	species	10083180	7	1	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Escherichia	561	genus	0	21	0	0.0
Escherichia coli	562	species	12319210	24649	21261	0.0218714
Escherichia fergusonii	564	species	4643861	165	2	0.0
Klebsiella	570	genus	0	10	0	0.0
Klebsiella oxytoca	571	species	16779606	3	0	0.0
Klebsiella pneumoniae	573	species	15713353	20	3	1.71105e-17
Salmonella	590	genus	0	4	0	0.0
Serratia	613	genus	0	2	0	0.0
Serratia liquefaciens	614	species	7946985	9	8	0.0
Serratia marcescens	615	species	8465231	7	2	0.0
Shigella	620	genus	0	326	0	0.0
Shigella boydii	621	species	4698475	1604	12	0.0
Shigella dysenteriae	622	species	4560911	499	6	0.0
Shigella flexneri	623	species	4763519	1147	5	8.55552e-19
Shigella sonnei	624	species	6798914	1725	18	0.0
Yersinia enterocolitica	630	species	14308813	1	1	0.0
Edwardsiella tarda	636	species	3717889	1	1	0.0
Aeromonas hydrophila	644	species	7739252	2	2	0.0
Aeromonas salmonicida	645	species	5040536	1	1	0.0
Aeromonas media	651	species	4788430	1	0	0.0
Aeromonas veronii	654	species	7214925	2	2	0.0
Vibrio cholerae	666	species	6170861	1	0	0.0
Vibrio harveyi	669	species	11920371	1	1	0.0
Vibrio mimicus	674	species	8922704	1	1	0.0
Vibrio fluvialis	676	species	4827724	2	2	0.0
Plesiomonas shigelloides	703	species	3405979	8	8	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	1	1	0.0
Actinobacillus suis	716	species	2501598	1	1	0.0
Gallibacterium anatis	750	species	2694139	1	1	0.0
Rickettsia prowazekii	782	species	1111249	1	1	0.0
Rickettsia rickettsii	783	species	1265141	4	0	0.0
Orientia tsutsugamushi	784	species	2068019	1	1	0.0
Bacteroides fragilis	817	species	7824806	1	0	0.0
Bacteroides vulgatus	821	species	5163189	24960	24948	0.0657957
Fibrobacter succinogenes	833	species	7685639	3	2	0.0
Fusobacterium nucleatum	851	species	2948417	3	2	0.0
Desulfovibrio africanus	873	species	4200534	1	1	0.0
Desulfovibrio vulgaris	881	species	3802302	3	2	0.0
Desulfobulbus propionicus	894	species	3851869	4	4	0.0
Desulfococcus multivorans	897	species	4455399	1	1	0.0
Desulfomicrobium baculatum	899	species	3942657	1	1	0.0
Megasphaera elsdenii	907	species	2504349	3	3	0.0
Nitrobacter winogradskyi	913	species	3402093	1	1	0.0
Starkeya novella	921	species	4765023	3	3	0.0
Hydrogenobacter thermophilus	940	species	3486067	1	1	0.0
Francisella persica	954	species	3057444	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	6	3	0.0
Pedobacter heparinus	984	species	5167383	3	3	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Solitalea canadensis	995	species	5202069	2	0	0.0
Flexibacter litoralis	999	species	4919337	3	3	0.0
Allochromatium vinosum	1049	species	3669074	1	1	0.0
Halorhodospira halophila	1053	species	2678452	18	11	0.0
Rhodobacter sphaeroides	1063	species	5768316	24948	24944	0.0596425
Rhodopseudomonas palustris	1076	species	5408501	7	4	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	2	0.0
Trichodesmium erythraeum	1206	species	7750108	3	3	0.0
Prochlorococcus marinus	1219	species	1879471	8	7	0.0
Nitrosococcus oceani	1229	species	3522111	2	0	0.0
Leuconostoc gelidum	1244	species	1966103	3	3	0.0
Leuconostoc mesenteroides	1245	species	1966146	2	2	0.0
Leuconostoc lactis	1246	species	1788069	1	0	0.0
Leuconostoc carnosum	1252	species	1773468	9	8	0.0
Pediococcus acidilactici	1254	species	2131361	1	0	0.0
Pediococcus pentosaceus	1255	species	1817384	2	0	0.0
Finegoldia magna	1260	species	1986740	2	2	0.0
Ruminococcus albus	1264	species	4482087	1	1	0.0
Micrococcaceae	1268	family	0	3	0	0.0
Micrococcus luteus	1270	species	2501097	19	10	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	12	4	0.0
Kytococcus sedentarius	1276	species	2785024	9	6	0.0
Staphylococcus	1279	genus	0	35	26	0.0
Staphylococcus aureus	1280	species	7252422	25192	24990	0.0460445
Staphylococcus carnosus	1281	species	2605765	14	0	0.0
Staphylococcus epidermidis	1282	species	3296362	19871	19677	0.00100621
Staphylococcus haemolyticus	1283	species	2629003	245	157	0.0
Staphylococcus hyicus	1284	species	2472129	15	13	0.0
Staphylococcus simulans	1286	species	2647552	12	4	0.0
Staphylococcus xylosus	1288	species	8411206	35	22	0.0
Staphylococcus warneri	1292	species	2560716	58	19	0.0
Staphylococcus schleiferi	1295	species	12494798	80	65	1.33946e-05
Deinococcus	1298	genus	0	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	24928	24928	0.0485667
Streptococcus	1301	genus	0	3	2	0.0
Streptococcus gordonii	1302	species	3335036	1	1	0.0
Streptococcus oralis	1303	species	1958690	7	1	0.0
Streptococcus sanguinis	1305	species	2388435	2	0	0.0
Streptococcus suis	1307	species	2683756	2	2	0.0
Streptococcus thermophilus	1308	species	3463400	1	0	0.0
Streptococcus mutans	1309	species	2017559	24938	24930	0.111798
Streptococcus agalactiae	1311	species	5721038	24645	24622	0.0383226
Streptococcus pneumoniae	1313	species	2272871	24948	24794	0.144853
Streptococcus pyogenes	1314	species	4096430	95	69	0.0
Streptococcus parasanguinis	1318	species	2162630	1	0	0.0
Streptococcus anginosus	1328	species	2557124	14	8	0.0
Streptococcus dysgalactiae	1334	species	2149105	22	0	0.0
Streptococcus equi	1336	species	2140495	10	9	0.0
Streptococcus intermedius	1338	species	1963517	7	0	0.0
Streptococcus iniae	1346	species	2086959	2	1	0.0
Streptococcus parauberis	1348	species	2143887	2	2	0.0
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus faecalis	1351	species	3401628	16322	16271	0.0243365
Enterococcus gallinarum	1353	species	3821349	31	31	0.0
Enterococcus hirae	1354	species	2908247	34	22	0.0
Lactococcus lactis	1358	species	2704731	12	11	0.0
Lactococcus piscium	1364	species	2503066	1	0	0.0
Atopobium parvulum	1382	species	1543805	4	4	0.0
Bacillus	1386	genus	0	23	22	0.0
Bacillus amyloliquefaciens	1390	species	5608910	7	6	0.0
Bacillus anthracis	1392	species	17446789	1273	72	0.0
Bacillus cereus	1396	species	9676532	19072	13344	0.00687008
Bacillus megaterium	1404	species	5334474	6	1	0.0
Bacillus mycoides	1405	species	11312355	162	55	0.0
Paenibacillus polymyxa	1406	species	6883167	4	4	0.0
Bacillus pumilus	1408	species	20721195	3	1	0.0
Lysinibacillus sphaericus	1421	species	14371778	1	1	0.0
Bacillus subtilis	1423	species	7550081	5	3	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	4	4	0.0
Bacillus thuringiensis	1428	species	10269592	6578	1409	6.57211e-05
Amphibacillus xylanus	1449	species	2569486	1	1	0.0
Brevibacillus laterosporus	1465	species	5153859	1	0	0.0
Bacillus methanolicus	1471	species	3425208	10	10	0.0
Sporosarcina psychrophila	1476	species	4674191	1	1	0.0
Bacillus simplex	1478	species	5521719	1	0	0.0
Bacillus smithii	1479	species	3381292	1	0	0.0
Clostridium botulinum	1491	species	4637504	5	5	0.0
Clostridium butyricum	1492	species	13843423	1	0	0.0
Clostridium cellulovorans	1493	species	5262222	3	1	0.0
Clostridioides difficile	1496	species	6297836	2	2	0.0
