name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Cellulomonas gilvus	11	species	3526441	1	1	0.0
Shewanella putrefaciens	24	species	4749735	1	1	0.0
Stigmatella aurantiaca	41	species	10260756	1	1	0.0
Chondromyces crocatus	52	species	11388132	1	0	0.0
Brachyspira hyodysenteriae	159	species	3055339	142	22	0.0
Treponema succinifaciens	167	species	2897425	1	1	0.0
Campylobacter fetus	196	species	1876301	529	511	0.018177
Campylobacter jejuni	197	species	6156435	2	2	0.0
Campylobacter hyointestinalis	198	species	1753331	5	3	0.0
Campylobacter concisus	199	species	1969727	3	0	0.0
Campylobacter curvus	200	species	1971270	450	444	0.0
Campylobacter lari	201	species	1576113	1	0	0.0
Helicobacter pylori	210	species	2044699	2	2	0.0
Brucella	234	genus	0	470	467	0.0
Brucella abortus	235	species	5108028	61	0	0.0
Brucella ovis	236	species	3275590	33	0	0.0
Paracoccus denitrificans	266	species	5236194	1	0	0.0
Thermus thermophilus	274	species	2214494	2	1	0.0
Xanthobacter autotrophicus	280	species	5625098	1	0	0.0
Comamonas testosteroni	285	species	5695231	2	1	0.0
Pseudomonas	286	genus	0	9	2	0.0
Pseudomonas aeruginosa	287	species	22457305	18	5	0.0
Burkholderia cepacia	292	species	13365495	270	29	0.0
Pseudomonas fluorescens	294	species	14826544	10	2	0.0
Pseudomonas mendocina	300	species	5293211	3	2	0.0
Pseudomonas putida	303	species	6888188	4	0	0.0
Ralstonia solanacearum	305	species	11186335	4	1	0.0
Pseudomonas stutzeri	316	species	7755802	6	1	0.0
Pseudomonas syringae	317	species	6129101	116	22	0.0
Ralstonia pickettii	329	species	6378979	4	0	0.0
Burkholderia glumae	337	species	7333967	7	0	0.0
Xanthomonas	338	genus	0	1	0	0.0
Xanthomonas campestris	339	species	7063896	2	0	0.0
Xanthomonas translucens	343	species	4638247	1	0	0.0
Mesorhizobium loti	381	species	7539018	1	1	0.0
Sinorhizobium meliloti	382	species	6962835	1	1	0.0
Rhizobium leguminosarum	384	species	7369497	1	1	0.0
Rhizobium phaseoli	396	species	87841097	1	0	0.0
Neorhizobium galegae	399	species	6434105	1	0	0.0
Gluconobacter oxydans	442	species	3306867	1	0	0.0
Legionella pneumophila	446	species	15688009	1	1	0.0
Tatlockia micdadei	451	species	3310028	1	1	0.0
Acinetobacter baumannii	470	species	11595472	1	0	0.0
Neisseria meningitidis	487	species	8508873	1	1	0.0
Kingella kingae	504	species	2140065	1	1	0.0
Alcaligenes faecalis	511	species	4248684	1	0	0.0
Bordetella	517	genus	0	1	0	0.0
Bordetella parapertussis	519	species	4815611	5	2	0.0
Ochrobactrum anthropi	529	species	5053471	4	1	0.0
Zymomonas mobilis	542	species	2426073	1	0	0.0
Enterobacteriaceae	543	family	0	3	0	0.0
Citrobacter koseri	545	species	4735357	2	0	0.0
Citrobacter freundii	546	species	16193243	4	2	0.0
Enterobacter	547	genus	0	1	1	0.0
[Enterobacter] aerogenes	548	species	10750562	4	2	0.0
Pantoea agglomerans	549	species	9924054	5	1	0.0
Enterobacter cloacae	550	species	10083180	9	3	0.0
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4842757	2	1	0.0
Pectobacterium carotovorum	554	species	4852842	26	12	0.0
Escherichia coli	562	species	12319210	14	5	0.0
Shimwellia blattae	563	species	4158725	4	0	0.0
Escherichia fergusonii	564	species	4643861	2	1	0.0
Hafnia alvei	569	species	6928293	5	1	0.0
Klebsiella	570	genus	0	1	0	0.0
Klebsiella oxytoca	571	species	16779606	6	3	0.0
Klebsiella pneumoniae	573	species	15713353	12	2	0.0
Morganella morganii	582	species	3853791	2	2	0.0
Proteus mirabilis	584	species	5337360	1	0	0.0
Proteus vulgaris	585	species	3794983	1	0	0.0
Providencia stuartii	588	species	6521015	1	0	0.0
Serratia	613	genus	0	6	1	0.0
Serratia liquefaciens	614	species	7946985	4	2	0.0
Serratia marcescens	615	species	8465231	30	17	0.0
Shigella boydii	621	species	4698475	2	0	0.0
Shigella dysenteriae	622	species	4560911	4	0	0.0
Shigella flexneri	623	species	4763519	3	0	0.0
