name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium	6	genus	0	1	0	0.0
Azorhizobium caulinodans	7	species	5369772	100	62	0.0
Buchnera aphidicola	9	species	619958	50	37	0.0
Cellulomonas gilvus	11	species	3526441	86	60	5.26049e-06
Dictyoglomus thermophilum	14	species	1959987	20	15	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter	18	genus	0	1	0	0.0
Pelobacter carbinolicus	19	species	3665893	50	29	0.0
Phenylobacterium	20	genus	0	4	0	0.0
Shewanella	22	genus	0	304	3	0.0
Shewanella putrefaciens	24	species	4749735	211	39	2.44225e-159
Myxococcales	29	order	0	20	0	0.0
Myxococcaceae	31	family	0	4	0	0.0
Myxococcus	32	genus	0	5	0	0.0
Myxococcus fulvus	33	species	10026214	198	115	0.0
Myxococcus xanthus	34	species	9139763	69	30	0.0
Cystobacteraceae	39	family	0	4	0	0.0
Stigmatella aurantiaca	41	species	10260756	83	53	0.0
Archangium gephyra	48	species	12489432	115	72	0.0
Chondromyces	50	genus	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	67	49	0.0
Sorangium cellulosum	56	species	13907952	140	110	0.0
Lysobacter	68	genus	0	46	0	0.0
Caulobacter	75	genus	0	8	0	0.0
Hyphomonas	85	genus	0	1	0	0.0
Leptothrix	88	genus	0	4	0	0.0
Cyclobacterium marinum	104	species	6221273	16	14	0.0
Runella slithyformis	106	species	6919729	31	29	0.0
Planctomycetales	112	order	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	21	17	0.0
Planctopirus limnophila	120	species	5460085	19	15	0.0
Pirellula staleyi	125	species	6196199	11	9	0.0
Isosphaera pallida	128	species	5529304	42	20	0.0
Spirochaetales	136	order	0	2	0	0.0
Borrelia	138	genus	0	1	0	0.0
Borreliella burgdorferi	139	species	1329613	10	6	0.0
Borrelia hermsii	140	species	1156143	9	4	0.0
Borrelia parkeri	141	species	1030684	16	11	0.0
Borrelia turicatae	142	species	917330	5	0	0.0
Spirochaeta	146	genus	0	4	0	0.0
Spirochaeta thermophila	154	species	2516433	17	12	0.0
Treponema denticola	158	species	2843201	13	7	0.0
Brachyspira hyodysenteriae	159	species	3055339	52	30	0.0
Treponema succinifaciens	167	species	2897425	8	7	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	26	26	0.0
Leptospira interrogans	173	species	5395453	15	12	0.0
Leptospira borgpetersenii	174	species	3948532	11	10	0.0
Leptospirillum ferrooxidans	180	species	2559538	34	6	0.0
Azospirillum	191	genus	0	10	0	0.0
Azospirillum brasilense	192	species	13978806	304	195	0.0
Azospirillum lipoferum	193	species	7223069	319	161	2.16264e-61
Campylobacter	194	genus	0	4	0	0.0
Campylobacter coli	195	species	5104439	48	38	0.0
Campylobacter fetus	196	species	1876301	39	31	0.0
Campylobacter jejuni	197	species	6156435	72	61	0.0
Campylobacter hyointestinalis	198	species	1753331	21	15	0.0
Campylobacter concisus	199	species	1969727	20	11	0.0
Campylobacter curvus	200	species	1971270	1	0	0.0
Campylobacter lari	201	species	1576113	48	24	0.0
Helicobacter	209	genus	0	1	0	0.0
Helicobacter pylori	210	species	2044699	66	57	0.0
Helicobacter acinonychis	212	species	1557588	3	0	0.0
Helicobacter cinaedi	213	species	2170766	21	12	0.0
Helicobacter felis	214	species	1672681	2	0	0.0
Helicobacter mustelae	217	species	1578097	6	5	0.0
Achromobacter	222	genus	0	58	0	0.0
Alteromonas	226	genus	0	6	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	54	26	0.0
Brucella	234	genus	0	54	18	0.0
Brucella abortus	235	species	5108028	11	0	0.0
Brucella ovis	236	species	3275590	6	4	0.0
Francisella	262	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	38	26	0.0
Paracoccus	265	genus	0	1	0	0.0
Paracoccus denitrificans	266	species	5236194	164	110	0.0
Thermus	270	genus	0	4	0	0.0
Thermus aquaticus	271	species	2338641	9	4	0.0
Thermus thermophilus	274	species	2214494	28	14	0.0
Meiothermus ruber	277	species	3097457	31	24	0.0
Xanthobacter	279	genus	0	3	0	0.0
Xanthobacter autotrophicus	280	species	5625098	98	67	0.0
Comamonas	283	genus	0	4	0	0.0
Comamonas testosteroni	285	species	5695231	373	178	1.07626e-06
Pseudomonas	286	genus	0	5340	2700	0.0
Pseudomonas aeruginosa	287	species	22457305	9948	4583	0.000518365
Pseudoalteromonas atlantica	288	species	5187005	24	12	0.0
Burkholderia cepacia	292	species	13365495	717	247	1.90691e-55
Pseudomonas fluorescens	294	species	14826544	3733	1683	3.85804e-07
Pseudomonas fragi	296	species	5101809	204	73	0.0
Pseudomonas mendocina	300	species	5293211	2428	1181	2.89579e-05
Pseudomonas putida	303	species	6888188	9940	5738	0.000566303
Ralstonia solanacearum	305	species	11186335	879	487	0
Pseudomonas stutzeri	316	species	7755802	844997	832005	0.261243
Pseudomonas syringae	317	species	6129101	1200	575	0
Ralstonia pickettii	329	species	6378979	763	343	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1858	480	9.64721e-05
Burkholderia glumae	337	species	7333967	471	94	0.0
Xanthomonas	338	genus	0	481	85	0.0
Xanthomonas campestris	339	species	7063896	4291	2626	1.22038e-05
Xanthomonas translucens	343	species	4638247	3098	1655	1.47259e-05
Xanthomonas citri	346	species	17318955	1178	171	2.35439e-42
Xanthomonas oryzae	347	species	17545599	1645	842	3.17244e-07
Azotobacter	352	genus	0	6	0	0.0
Azotobacter chroococcum	353	species	5192286	778	328	7.03857e-06
Azotobacter vinelandii	354	species	5351632	536	241	7.60092e-15
Rhizobiales	356	order	0	48	0	0.0
Agrobacterium	357	genus	0	20	0	0.0
Agrobacterium tumefaciens	358	species	9211775	414	123	7.20128e-07
Agrobacterium vitis	373	species	6320946	103	59	2.21812e-51
Bradyrhizobium	374	genus	0	35	0	0.0
Bradyrhizobium japonicum	375	species	9215796	144	71	0.0
Bradyrhizobium sp.	376	species	7547693	74	32	0.0
Rhizobium	379	genus	0	123	43	0.0
Sinorhizobium fredii	380	species	6891900	81	35	0.0
Mesorhizobium loti	381	species	7539018	188	108	0.0
Sinorhizobium meliloti	382	species	6962835	142	78	0.0
Rhizobium leguminosarum	384	species	7369497	408	242	0.0
Rhizobium phaseoli	396	species	87841097	151	50	0.0
Rhizobium tropici	398	species	6686334	103	53	0.0
Neorhizobium galegae	399	species	6434105	238	150	1.6221e-06
Methylococcaceae	403	family	0	5	0	0.0
Methylobacillus	404	genus	0	2	0	0.0
Methylobacillus flagellatus	405	species	2971517	51	23	0
Methylobacterium	407	genus	0	32	0	0.0
Methylobacterium extorquens	408	species	6163878	170	69	0.0
Methylococcus	413	genus	0	2	0	0.0
Methylococcus capsulatus	414	species	3304561	96	60	0.0
Methylomonas	416	genus	0	2	0	0.0
Methylomonas methanica	421	species	5051681	66	35	0.0
Acetobacteraceae	433	family	0	6	0	0.0
Acetobacter	434	genus	0	2	0	0.0
Acetobacter pasteurianus	438	species	3216979	57	35	0.0
Gluconobacter	441	genus	0	1	0	0.0
Gluconobacter oxydans	442	species	3306867	70	49	0.0
Legionella	445	genus	0	2	0	0.0
Legionella pneumophila	446	species	15688009	133	106	0.0
Legionella hackeliae	449	species	3570857	30	26	0.0
Legionella longbeachae	450	species	4149158	23	16	0.0
Tatlockia micdadei	451	species	3310028	21	13	0.0
Moraxellaceae	468	family	0	23	0	0.0
Acinetobacter	469	genus	0	452	43	0.0
Acinetobacter baumannii	470	species	11595472	46981	32790	0.0026393
Moraxella	475	genus	0	2	0	0.0
