name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	1	0	0.0
Myxococcus	32	genus	0	1	0	0.0
Myxococcus fulvus	33	species	10026214	3	1	0.0
Myxococcus xanthus	34	species	9139763	3	0	0.0
Stigmatella aurantiaca	41	species	10260756	3089	3048	0.0269751
Archangium gephyra	48	species	12489432	5	2	0.0
Sorangium cellulosum	56	species	13907952	2	2	0.0
Azospirillum brasilense	192	species	13978806	4	2	0.0
Azospirillum lipoferum	193	species	7223069	3	1	0.0
Achromobacter	222	genus	0	7	0	0.0
Brucella	234	genus	0	378	363	0.0
Brucella abortus	235	species	5108028	241	7	0.0
Brucella ovis	236	species	3275590	100	0	0.0
Xanthobacter autotrophicus	280	species	5625098	1	0	0.0
Comamonas testosteroni	285	species	5695231	1	1	0.0
Pseudomonas	286	genus	0	2	0	0.0
Burkholderia cepacia	292	species	13365495	134	24	0.0
Pseudomonas fluorescens	294	species	14826544	2	0	0.0
Pseudomonas mendocina	300	species	5293211	1	1	0.0
Ralstonia solanacearum	305	species	11186335	1	0	0.0
Pseudomonas stutzeri	316	species	7755802	2	1	0.0
Pseudomonas syringae	317	species	6129101	1	0	0.0
Ralstonia pickettii	329	species	6378979	1	0	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1	0	0.0
Burkholderia glumae	337	species	7333967	1	0	0.0
Xanthomonas campestris	339	species	7063896	1	0	0.0
Azotobacter vinelandii	354	species	5351632	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	2	0	0.0
Bradyrhizobium	374	genus	0	1	0	0.0
Bradyrhizobium japonicum	375	species	9215796	2	0	0.0
Bradyrhizobium sp.	376	species	7547693	2	1	0.0
Sinorhizobium fredii	380	species	6891900	1	1	0.0
Mesorhizobium loti	381	species	7539018	2	0	0.0
Sinorhizobium meliloti	382	species	6962835	2	1	0.0
Rhizobium leguminosarum	384	species	7369497	2	0	0.0
Methylobacterium	407	genus	0	13	3	0.0
Methylobacterium extorquens	408	species	6163878	32482	30026	0.416114
Moraxellaceae	468	family	0	6	0	0.0
Acinetobacter	469	genus	0	1	0	0.0
Acinetobacter baumannii	470	species	11595472	9	0	0.0
Neisseria gonorrhoeae	485	species	4967431	35	6	0
Neisseria lactamica	486	species	2220606	404	325	0.0249288
Neisseria meningitidis	487	species	8508873	120	41	0
Neisseria elongata	495	species	2256647	2	2	0.0
Kingella kingae	504	species	2140065	1	0	0.0
Alcaligenaceae	506	family	0	11	0	0.0
Ochrobactrum anthropi	529	species	5053471	2	0	0.0
Enterobacteriaceae	543	family	0	10	0	0.0
Citrobacter koseri	545	species	4735357	1	1	0.0
Enterobacter cloacae	550	species	10083180	3	0	0.0
Escherichia	561	genus	0	1	0	0.0
Escherichia coli	562	species	12319210	214	43	0.0
Escherichia fergusonii	564	species	4643861	11	1	0.0
Morganella morganii	582	species	3853791	7	0	0.0
Providencia	586	genus	0	7	0	0.0
Serratia marcescens	615	species	8465231	1	0	0.0
Shigella	620	genus	0	20	0	0.0
Shigella boydii	621	species	4698475	75	5	0.0
Shigella dysenteriae	622	species	4560911	40	5	0.0
Shigella flexneri	623	species	4763519	208	63	0.00387368
Shigella sonnei	624	species	6798914	77	1	0.0
Yersinia intermedia	631	species	4859749	1	0	0.0
Vibrionaceae	641	family	0	5	0	0.0
Aeromonas	642	genus	0	2	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	1099	1057	0.0168566
Actinobacillus suis	716	species	2501598	1	0	0.0
Actinobacillus equuli	718	species	2431533	1	0	0.0
Haemophilus influenzae	727	species	2672708	8	3	0.0
Haemophilus parainfluenzae	729	species	2086875	3	0	0.0
[Haemophilus] ducreyi	730	species	10121291	28	25	0.0
Aggregatibacter aphrophilus	732	species	3520359	1122	1082	0.0157248
Pasteurella multocida	747	species	2546987	1	0	0.0
Dichelobacter nodosus	870	species	1389350	279	274	0.0132813
Nitrobacter hamburgensis	912	species	5011522	4	1	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Nitrosomonas	914	genus	0	10	0	0.0
Nitrosomonas europaea	915	species	2812094	3	1	0.0
Nitrosomonas eutropha	916	species	2781824	3108	3055	0.0928645
Starkeya novella	921	species	4765023	6	1	0.0
Herbaspirillum seropedicae	964	species	8221139	1	0	0.0
Rhodobacter sphaeroides	1063	species	5768316	2	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	16	7	0.0
Blastochloris viridis	1079	species	11174693	2	2	0.0
Nitrosococcus oceani	1229	species	3522111	1	0	0.0
Gammaproteobacteria	1236	class	0	1	0	0.0
Leuconostoc	1243	genus	0	1	0	0.0
Leuconostoc mesenteroides	1245	species	1966146	2	0	0.0
Leuconostoc lactis	1246	species	1788069	1	0	0.0
Leuconostoc carnosum	1252	species	1773468	1	0	0.0
Streptococcus salivarius	1304	species	3636237	1	0	0.0
Streptococcus sanguinis	1305	species	2388435	1	0	0.0
Streptococcus thermophilus	1308	species	3463400	2	0	0.0
Streptococcus agalactiae	1311	species	5721038	737	720	0.00322535
Streptococcus pyogenes	1314	species	4096430	7	2	0.0
Streptococcus dysgalactiae	1334	species	2149105	2	1	0.0
Streptococcus intermedius	1338	species	1963517	4	0	0.0
Streptococcus iniae	1346	species	2086959	2	0	0.0
Enterococcus faecalis	1351	species	3401628	1	0	0.0
Enterococcus faecium	1352	species	5898717	1	0	0.0
Lactococcus lactis	1358	species	2704731	2	0	0.0
Bacillus thuringiensis	1428	species	10269592	1	1	0.0
Clostridioides difficile	1496	species	6297836	1	0	0.0
Clostridium perfringens	1502	species	6907798	66	63	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	1	0.0
Clostridium baratii	1561	species	3338630	1	0	0.0
Leifsonia xyli	1575	species	2955779	1	1	0.0
Lactobacillus plantarum	1590	species	8684028	394	376	0.00424972
Lactobacillus paracasei	1597	species	4200086	2	1	0.0
Lactobacillus fermentum	1613	species	2108824	1	0	0.0
Trueperella pyogenes	1661	species	3453353	5	2	0.0
Brevibacterium linens	1703	species	8072179	4	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	12	0	0.0
Corynebacterium callunae	1721	species	2928683	1	0	0.0
Propionibacterium acnes	1747	species	3361368	1	0	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	1	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1	0	0.0
Thermoanaerobacter	1754	genus	0	13	13	0.0
Mycobacterium	1763	genus	0	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	1	0	0.0
Mycobacterium smegmatis	1772	species	20962296	3	2	0.0
Mycobacterium neoaurum	1795	species	5421267	1	0	0.0
Mycobacterium chubuense	1800	species	6342624	2	1	0.0
Mycobacterium vaccae	1810	species	6235754	2	0	0.0
Amycolatopsis methanolica	1814	species	7237391	1	1	0.0
Rhodococcus	1827	genus	0	1	0	0.0
Rhodococcus fascians	1828	species	5502110	1	0	0.0
Saccharopolyspora erythraea	1836	species	8212805	1	1	0.0
Saccharomonospora viridis	1852	species	4308349	1	0	0.0
Streptomyces	1883	genus	0	4	3	0.0
Streptomyces albus	1888	species	15352626	1	1	0.0
Streptomyces clavuligerus	1901	species	7590758	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces globisporus	1908	species	7783599	1	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	2	1	0.0
Streptomyces lincolnensis	1915	species	10319054	1	1	0.0
Streptomyces reticuli	1926	species	9336224	1	0	0.0
Streptomyces scabiei	1930	species	10148695	315	308	0.00363639
Actinomycetaceae	2049	family	0	1	0	0.0
Mobiluncus curtisii	2051	species	2146480	1	0	0.0
Gordonia	2053	genus	0	3	0	0.0
Gordonia bronchialis	2054	species	5290012	10688	10503	0.156967
Gordonia terrae	2055	species	5701501	25	5	0.0
Tsukamurella paurometabola	2061	species	4479724	2	0	0.0
Methanoculleus marisnigri	2198	species	2478101	1	1	0.0
Methanospirillum hungatei	2203	species	3544738	118	114	0.0
Methanosarcina	2207	genus	0	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	2	1	0.0
Methanosaeta concilii	2223	species	3026645	4	1	0.0
Halobacterium	2239	genus	0	1	0	0.0
Halobacterium salinarum	2242	species	2619893	1	0	0.0
Thermoanaerobacter kivui	2325	species	2397824	25	0	0.0
Homo sapiens	9606	species	3238442024	3	3	0.0
Azoarcus	12960	genus	0	1	0	0.0
Burkholderia mallei	13373	species	18282343	1	0	0.0
Sphingomonas	13687	genus	0	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	3	0	0.0
Burkholderia gladioli	28095	species	8975879	3	2	0.0
Sinorhizobium	28105	genus	0	1	0	0.0
Arcanobacterium haemolyticum	28264	species	1986154	3230	3153	0.130067
Burkholderia pseudomallei	28450	species	11222453	1	0	0.0
Salmonella enterica	28901	species	6689149	4	1	0.0
Natronococcus occultus	29288	species	4314118	1	0	0.0
Streptomyces cattleya	29303	species	16188068	2	1	0.0
