name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	10	8	0.0
Buchnera aphidicola	9	species	619958	16	11	0.0
Cellulomonas gilvus	11	species	3526441	20	13	0.0
Dictyoglomus thermophilum	14	species	1959987	1	0	0.0
Shewanella	22	genus	0	3	0	0.0
Shewanella putrefaciens	24	species	4749735	14	5	0
Myxococcales	29	order	0	1	0	0.0
Myxococcaceae	31	family	0	1	0	0.0
Myxococcus	32	genus	0	1	0	0.0
Myxococcus fulvus	33	species	10026214	16	10	0.0
Myxococcus xanthus	34	species	9139763	7	6	0.0
Cystobacteraceae	39	family	0	1	0	0.0
Stigmatella aurantiaca	41	species	10260756	6	5	0.0
Archangium gephyra	48	species	12489432	19	13	0.0
Chondromyces crocatus	52	species	11388132	11	8	0.0
Sorangium cellulosum	56	species	13907952	15	12	0.0
Leptothrix	88	genus	0	2	0	0.0
Cyclobacterium marinum	104	species	6221273	1	0	0.0
Runella slithyformis	106	species	6919729	6	4	0.0
Rubinisphaera brasiliensis	119	species	6006602	3	2	0.0
Planctopirus limnophila	120	species	5460085	1	1	0.0
Pirellula staleyi	125	species	6196199	2	1	0.0
Planctomycetaceae	126	family	0	1	0	0.0
Isosphaera pallida	128	species	5529304	3	0	0.0
Spirochaetales	136	order	0	1	0	0.0
Borrelia hermsii	140	species	1156143	6	6	0.0
Spirochaeta thermophila	154	species	2516433	1	1	0.0
Treponema denticola	158	species	2843201	3	3	0.0
Brachyspira hyodysenteriae	159	species	3055339	5	4	0.0
Treponema pallidum	160	species	1138607	2	1	0.0
Treponema succinifaciens	167	species	2897425	1	1	0.0
Leptospira biflexa	172	species	3953768	2	2	0.0
Leptospira interrogans	173	species	5395453	6	6	0.0
Leptospira borgpetersenii	174	species	3948532	1	0	0.0
Leptospirillum ferrooxidans	180	species	2559538	2	0	0.0
Azospirillum brasilense	192	species	13978806	28	17	0.0
Azospirillum lipoferum	193	species	7223069	39	23	0.0
Campylobacter coli	195	species	5104439	5	3	0.0
Campylobacter fetus	196	species	1876301	2	1	0.0
Campylobacter jejuni	197	species	6156435	14	9	0.0
Campylobacter hyointestinalis	198	species	1753331	2	2	0.0
Campylobacter concisus	199	species	1969727	7	7	0.0
Campylobacter lari	201	species	1576113	10	8	0.0
Helicobacter pylori	210	species	2044699	9	9	0.0
Helicobacter cinaedi	213	species	2170766	3	2	0.0
Helicobacter felis	214	species	1672681	2	2	0.0
Helicobacter mustelae	217	species	1578097	4	3	0.0
Achromobacter	222	genus	0	35	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	9	3	0.0
Brucella	234	genus	0	2	1	0.0
Francisella tularensis	263	species	2777166	12	9	0.0
Paracoccus denitrificans	266	species	5236194	37	30	0.0
Thermus thermophilus	274	species	2214494	3	1	0.0
Meiothermus ruber	277	species	3097457	3	2	0.0
Xanthobacter autotrophicus	280	species	5625098	14	10	0.0
Comamonas testosteroni	285	species	5695231	216	106	8.08262e-05
Pseudomonas	286	genus	0	198	73	0.0
Pseudomonas aeruginosa	287	species	22457305	669	314	8.84492e-05
Pseudoalteromonas atlantica	288	species	5187005	6	4	0.0
Burkholderia cepacia	292	species	13365495	110	22	0
Pseudomonas fluorescens	294	species	14826544	1344	919	4.48454e-05
Pseudomonas fragi	296	species	5101809	30	22	6.51131e-06
Pseudomonas mendocina	300	species	5293211	216	157	1.61795e-05
Pseudomonas putida	303	species	6888188	735	493	0.000221845
Ralstonia solanacearum	305	species	11186335	46	28	0.0
Pseudomonas stutzeri	316	species	7755802	6100	5923	0.00336255
Pseudomonas syringae	317	species	6129101	95	55	5.37171e-06
Ralstonia pickettii	329	species	6378979	62	31	7.86929e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	543	417	0.000513705
Burkholderia glumae	337	species	7333967	21	5	0.0
Xanthomonas	338	genus	0	12	1	0.0
