name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	2	1	0.0
Azorhizobium	6	genus	0	2	0	0.0
Azorhizobium caulinodans	7	species	5369772	286	179	0.0
Buchnera aphidicola	9	species	619958	46	29	0.0
Cellulomonas gilvus	11	species	3526441	2630	1365	9.76174e-07
Dictyoglomus thermophilum	14	species	1959987	37	24	0.0
Pelobacter	18	genus	0	6	0	0.0
Pelobacter carbinolicus	19	species	3665893	94	66	0.0
Phenylobacterium	20	genus	0	3	0	0.0
Shewanella	22	genus	0	13	0	0.0
Shewanella putrefaciens	24	species	4749735	25	8	4.59545e-07
Myxococcales	29	order	0	133	0	0.0
Myxococcaceae	31	family	0	27	0	0.0
Myxococcus	32	genus	0	21	0	0.0
Myxococcus fulvus	33	species	10026214	1107	660	0.0
Myxococcus xanthus	34	species	9139763	552	285	0.0
Cystobacteraceae	39	family	0	7	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	456	342	0.0
Archangium	47	genus	0	3	0	0.0
Archangium gephyra	48	species	12489432	807	529	0.0
Polyangiaceae	49	family	0	6	0	0.0
Chondromyces	50	genus	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	476	361	0.0
Sorangium cellulosum	56	species	13907952	1199	906	0.0
Lysobacter	68	genus	0	21	0	0.0
Caulobacter	75	genus	0	13	0	0.0
Hyphomicrobium	81	genus	0	77	0	0.0
Leptothrix	88	genus	0	19	0	0.0
Cyclobacterium marinum	104	species	6221273	24	20	0.0
Runella slithyformis	106	species	6919729	51	32	0.0
Planctomycetales	112	order	0	5	0	0.0
Planctomyces	118	genus	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	51	43	0.0
Planctopirus limnophila	120	species	5460085	34	32	0.0
Pirellula staleyi	125	species	6196199	102	86	0.0
Planctomycetaceae	126	family	0	3	0	0.0
Isosphaera pallida	128	species	5529304	82	59	0.0
Methylocystis	133	genus	0	44	0	0.0
Spirochaetales	136	order	0	1	0	0.0
Spirochaetaceae	137	family	0	5	0	0.0
Borrelia	138	genus	0	4	3	0.0
Borreliella burgdorferi	139	species	1329613	5	3	0.0
Borrelia hermsii	140	species	1156143	10	5	0.0
Borrelia parkeri	141	species	1030684	16	2	0.0
Borrelia turicatae	142	species	917330	15	2	0.0
Spirochaeta thermophila	154	species	2516433	117	98	0.0
Treponema	157	genus	0	1	0	0.0
Treponema denticola	158	species	2843201	23	16	0.0
Brachyspira hyodysenteriae	159	species	3055339	30	22	0.0
Treponema pallidum	160	species	1138607	28	0	0.0
Treponema succinifaciens	167	species	2897425	26	16	0.0
Leptospira	171	genus	0	2	0	0.0
Leptospira biflexa	172	species	3953768	27	13	2.03194e-176
Leptospira interrogans	173	species	5395453	36	27	0.0
Leptospira borgpetersenii	174	species	3948532	17	6	0.0
Leptospirillum ferrooxidans	180	species	2559538	21	18	0.0
Azospirillum	191	genus	0	24	0	0.0
Azospirillum brasilense	192	species	13978806	988	684	0.0
Azospirillum lipoferum	193	species	7223069	1150	658	0.0
Campylobacter	194	genus	0	2	0	0.0
Campylobacter coli	195	species	5104439	36	22	0.0
Campylobacter fetus	196	species	1876301	21	18	0.0
Campylobacter jejuni	197	species	6156435	213	49	0.0
Campylobacter hyointestinalis	198	species	1753331	17	10	0.0
Campylobacter concisus	199	species	1969727	15	13	0.0
Campylobacter curvus	200	species	1971270	7	4	0.0
Campylobacter lari	201	species	1576113	53	30	0.0
Helicobacter pylori	210	species	2044699	71	55	0.0
Helicobacter acinonychis	212	species	1557588	4	2	0.0
Helicobacter cinaedi	213	species	2170766	8	7	0.0
Helicobacter felis	214	species	1672681	6	6	0.0
Helicobacter mustelae	217	species	1578097	9	9	0.0
Achromobacter	222	genus	0	126	0	0.0
Alteromonas	226	genus	0	4	1	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	23	2	0.0
Brucella	234	genus	0	129	60	0.0
Brucella abortus	235	species	5108028	28	1	0.0
Brucella ovis	236	species	3275590	17	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella	262	genus	0	4	0	0.0
Francisella tularensis	263	species	2777166	65	50	0.0
Paracoccus	265	genus	0	19	0	0.0
Paracoccus denitrificans	266	species	5236194	462	290	0.0
Thermus	270	genus	0	6	0	0.0
Thermus aquaticus	271	species	2338641	134	78	0.0
Thermus thermophilus	274	species	2214494	158	63	0.0
Meiothermus ruber	277	species	3097457	136	94	0.0
Xanthobacter	279	genus	0	5	0	0.0
Xanthobacter autotrophicus	280	species	5625098	401	279	0.0
Comamonas	283	genus	0	3	0	0.0
Comamonas testosteroni	285	species	5695231	2029	1242	6.23942e-05
Pseudomonas	286	genus	0	1941	725	0.0
Pseudomonas aeruginosa	287	species	22457305	7999	4901	0.000125905
Pseudoalteromonas atlantica	288	species	5187005	5	3	0.0
Burkholderia cepacia	292	species	13365495	1901	721	0
Pseudomonas fluorescens	294	species	14826544	3216	1421	3.80879e-07
