name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium	6	genus	0	1	0	0.0
Azorhizobium caulinodans	7	species	5369772	10	7	0.0
Buchnera aphidicola	9	species	619958	33	24	0.0
Cellulomonas gilvus	11	species	3526441	124	76	8.64151e-06
Dictyoglomus thermophilum	14	species	1959987	12	7	0.0
Methylophilus	16	genus	0	1	0	0.0
Pelobacter carbinolicus	19	species	3665893	2	2	0.0
Phenylobacterium	20	genus	0	1	0	0.0
Shewanella	22	genus	0	379	0	0.0
Shewanella putrefaciens	24	species	4749735	149	6	1.59101e-35
Myxococcaceae	31	family	0	1	0	0.0
Myxococcus fulvus	33	species	10026214	27	19	0.0
Myxococcus xanthus	34	species	9139763	6	1	0.0
Stigmatella	40	genus	0	1	0	0.0
Stigmatella aurantiaca	41	species	10260756	9	7	0.0
Archangium	47	genus	0	1	0	0.0
Archangium gephyra	48	species	12489432	10	5	0.0
Polyangiaceae	49	family	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	10	8	0.0
Sorangium cellulosum	56	species	13907952	26	20	0.0
Lysobacter	68	genus	0	7	0	0.0
Caulobacter	75	genus	0	1	0	0.0
Cyclobacterium marinum	104	species	6221273	19	15	0.0
Runella slithyformis	106	species	6919729	5	4	0.0
Rubinisphaera brasiliensis	119	species	6006602	2	1	0.0
Pirellula staleyi	125	species	6196199	3	1	0.0
Isosphaera pallida	128	species	5529304	4	1	0.0
Borreliella burgdorferi	139	species	1329613	1	0	0.0
Borrelia hermsii	140	species	1156143	4	3	0.0
Borrelia parkeri	141	species	1030684	4	1	0.0
Borrelia turicatae	142	species	917330	3	0	0.0
Spirochaeta thermophila	154	species	2516433	4	4	0.0
Treponema denticola	158	species	2843201	4	3	0.0
Brachyspira hyodysenteriae	159	species	3055339	13	9	0.0
Treponema succinifaciens	167	species	2897425	6	5	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	3	3	0.0
Leptospira interrogans	173	species	5395453	9	8	0.0
Leptospira borgpetersenii	174	species	3948532	1	1	0.0
Azospirillum	191	genus	0	3	0	0.0
Azospirillum brasilense	192	species	13978806	27	18	0.0
Azospirillum lipoferum	193	species	7223069	31	15	0.0
Campylobacter coli	195	species	5104439	8	2	0.0
Campylobacter fetus	196	species	1876301	11	7	0.0
Campylobacter jejuni	197	species	6156435	13	8	0.0
Campylobacter hyointestinalis	198	species	1753331	3	2	0.0
Campylobacter concisus	199	species	1969727	5	3	0.0
Campylobacter curvus	200	species	1971270	5	3	0.0
Campylobacter lari	201	species	1576113	11	6	0.0
Helicobacter pylori	210	species	2044699	7	5	0.0
Helicobacter acinonychis	212	species	1557588	1	0	0.0
Helicobacter cinaedi	213	species	2170766	2	2	0.0
Helicobacter felis	214	species	1672681	1	1	0.0
Helicobacter mustelae	217	species	1578097	1	0	0.0
Achromobacter	222	genus	0	8	0	0.0
Alteromonas	226	genus	0	1	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	5	1	0.0
Brucella	234	genus	0	2	1	0.0
Brucella ovis	236	species	3275590	1	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	14	6	0.0
Paracoccus	265	genus	0	1	0	0.0
Paracoccus denitrificans	266	species	5236194	13	8	0.0
Thermus aquaticus	271	species	2338641	2	1	0.0
Thermus thermophilus	274	species	2214494	5	4	0.0
Meiothermus ruber	277	species	3097457	3	3	0.0
Xanthobacter autotrophicus	280	species	5625098	9	6	0.0
Comamonas	283	genus	0	1	0	0.0
Comamonas testosteroni	285	species	5695231	49	29	1.0884e-21
Pseudomonas	286	genus	0	4091	28	0.0
Pseudomonas aeruginosa	287	species	22457305	385	165	7.81142e-06
Pseudoalteromonas atlantica	288	species	5187005	4	2	0.0
Burkholderia cepacia	292	species	13365495	87	17	0.0
Pseudomonas fluorescens	294	species	14826544	160	66	0.0
Pseudomonas fragi	296	species	5101809	31	5	0.0
Pseudomonas mendocina	300	species	5293211	80	32	3.1351e-111
Pseudomonas putida	303	species	6888188	530	353	2.59757e-05
Ralstonia solanacearum	305	species	11186335	86	46	0.0
Pseudomonas stutzeri	316	species	7755802	4510	4302	0.000493583
Pseudomonas syringae	317	species	6129101	63	17	0.0
Ralstonia pickettii	329	species	6378979	75	29	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	151	15	2.2245e-06
Burkholderia glumae	337	species	7333967	83	8	0.0
Xanthomonas	338	genus	0	51	10	0.0
Xanthomonas campestris	339	species	7063896	343	198	2.53846e-06
Xanthomonas translucens	343	species	4638247	225	119	0
Xanthomonas citri	346	species	17318955	113	21	0
Xanthomonas oryzae	347	species	17545599	147	69	4.95553e-16
Azotobacter chroococcum	353	species	5192286	26	11	0.0
Azotobacter vinelandii	354	species	5351632	47	34	0.0
Rhizobiales	356	order	0	8	0	0.0
Agrobacterium	357	genus	0	2	0	0.0
Agrobacterium tumefaciens	358	species	9211775	22	7	0.0
Agrobacterium vitis	373	species	6320946	7	3	0.0
Bradyrhizobium	374	genus	0	1	0	0.0
Bradyrhizobium japonicum	375	species	9215796	11	7	0.0
Bradyrhizobium sp.	376	species	7547693	14	8	0.0
Rhizobium	379	genus	0	11	6	0.0
Sinorhizobium fredii	380	species	6891900	13	6	0.0
Mesorhizobium loti	381	species	7539018	13	7	0.0
Sinorhizobium meliloti	382	species	6962835	15	9	0.0
Rhizobium leguminosarum	384	species	7369497	35	24	0.0
Rhizobium phaseoli	396	species	87841097	8	2	0.0
Rhizobium tropici	398	species	6686334	7	2	0.0
Neorhizobium galegae	399	species	6434105	36	11	0.0
Methylococcaceae	403	family	0	20	0	0.0
Methylobacillus flagellatus	405	species	2971517	9	5	0.0
