name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	1	1	0.0
Azorhizobium	6	genus	0	1	0	0.0
Azorhizobium caulinodans	7	species	5369772	198	123	0.0
Buchnera aphidicola	9	species	619958	31	19	0.0
Cellulomonas gilvus	11	species	3526441	1744	917	1.06244e-06
Dictyoglomus thermophilum	14	species	1959987	24	16	0.0
Pelobacter	18	genus	0	4	0	0.0
Pelobacter carbinolicus	19	species	3665893	71	49	0.0
Phenylobacterium	20	genus	0	1	0	0.0
Shewanella	22	genus	0	11	0	0.0
Shewanella putrefaciens	24	species	4749735	12	5	5.18154e-315
Myxococcales	29	order	0	78	0	0.0
Myxococcaceae	31	family	0	16	0	0.0
Myxococcus	32	genus	0	13	0	0.0
Myxococcus fulvus	33	species	10026214	734	451	0.0
Myxococcus xanthus	34	species	9139763	367	185	0.0
Cystobacteraceae	39	family	0	4	0	0.0
Stigmatella	40	genus	0	2	0	0.0
Stigmatella aurantiaca	41	species	10260756	303	231	0.0
Archangium	47	genus	0	2	0	0.0
Archangium gephyra	48	species	12489432	559	366	0.0
Polyangiaceae	49	family	0	5	0	0.0
Chondromyces	50	genus	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	329	252	0.0
Sorangium cellulosum	56	species	13907952	803	611	0.0
Lysobacter	68	genus	0	14	0	0.0
Caulobacter	75	genus	0	8	0	0.0
Hyphomicrobium	81	genus	0	50	0	0.0
Leptothrix	88	genus	0	10	0	0.0
Cyclobacterium marinum	104	species	6221273	12	8	0.0
Runella slithyformis	106	species	6919729	33	20	0.0
Planctomycetales	112	order	0	3	0	0.0
Planctomyces	118	genus	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	34	29	0.0
Planctopirus limnophila	120	species	5460085	30	29	0.0
Pirellula staleyi	125	species	6196199	67	57	0.0
Planctomycetaceae	126	family	0	2	0	0.0
Isosphaera pallida	128	species	5529304	59	40	0.0
Methylocystis	133	genus	0	23	0	0.0
Spirochaetaceae	137	family	0	3	0	0.0
Borrelia	138	genus	0	1	1	0.0
Borreliella burgdorferi	139	species	1329613	3	2	0.0
Borrelia hermsii	140	species	1156143	8	3	0.0
Borrelia parkeri	141	species	1030684	7	0	0.0
Borrelia turicatae	142	species	917330	8	1	0.0
Spirochaeta thermophila	154	species	2516433	74	61	0.0
Treponema	157	genus	0	1	0	0.0
Treponema denticola	158	species	2843201	15	11	0.0
Brachyspira hyodysenteriae	159	species	3055339	20	13	0.0
Treponema pallidum	160	species	1138607	15	0	0.0
Treponema succinifaciens	167	species	2897425	19	11	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	17	10	0.0
Leptospira interrogans	173	species	5395453	21	15	0.0
Leptospira borgpetersenii	174	species	3948532	14	5	0.0
Leptospirillum ferrooxidans	180	species	2559538	14	11	0.0
Azospirillum	191	genus	0	20	0	0.0
Azospirillum brasilense	192	species	13978806	657	454	0.0
Azospirillum lipoferum	193	species	7223069	771	427	0.0
Campylobacter	194	genus	0	2	0	0.0
Campylobacter coli	195	species	5104439	28	18	0.0
Campylobacter fetus	196	species	1876301	15	13	0.0
Campylobacter jejuni	197	species	6156435	121	28	0.0
Campylobacter hyointestinalis	198	species	1753331	12	6	0.0
Campylobacter concisus	199	species	1969727	7	5	0.0
Campylobacter curvus	200	species	1971270	5	2	0.0
Campylobacter lari	201	species	1576113	37	20	0.0
Helicobacter pylori	210	species	2044699	50	37	0.0
Helicobacter acinonychis	212	species	1557588	3	1	0.0
Helicobacter cinaedi	213	species	2170766	7	6	0.0
Helicobacter felis	214	species	1672681	4	4	0.0
Helicobacter mustelae	217	species	1578097	6	6	0.0
Achromobacter	222	genus	0	75	0	0.0
Alteromonas	226	genus	0	2	1	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	15	1	0.0
Brucella	234	genus	0	75	33	0.0
Brucella abortus	235	species	5108028	18	0	0.0
Brucella ovis	236	species	3275590	13	0	0.0
Flavobacterium	237	genus	0	1	0	0.0
Francisella	262	genus	0	1	0	0.0
Francisella tularensis	263	species	2777166	40	30	0.0
Paracoccus	265	genus	0	17	0	0.0
Paracoccus denitrificans	266	species	5236194	291	184	0.0
Thermus	270	genus	0	2	0	0.0
Thermus aquaticus	271	species	2338641	92	57	0.0
Thermus thermophilus	274	species	2214494	103	39	0.0
Meiothermus ruber	277	species	3097457	83	56	0.0
Xanthobacter	279	genus	0	4	0	0.0
Xanthobacter autotrophicus	280	species	5625098	258	184	0.0
Comamonas	283	genus	0	1	0	0.0
Comamonas testosteroni	285	species	5695231	1352	836	6.40204e-05
Pseudomonas	286	genus	0	1304	477	0.0
Pseudomonas aeruginosa	287	species	22457305	5353	3248	0.000127174
Pseudoalteromonas atlantica	288	species	5187005	2	1	0.0
Burkholderia cepacia	292	species	13365495	1248	483	2.54522e-27
Pseudomonas fluorescens	294	species	14826544	2162	945	1.45952e-07
Pseudomonas fragi	296	species	5101809	98	61	0.0
Pseudomonas mendocina	300	species	5293211	1008	526	1.26101e-06
Pseudomonas putida	303	species	6888188	3327	1469	4.37113e-05
Ralstonia solanacearum	305	species	11186335	1023	577	5.86271e-07
Pseudomonas stutzeri	316	species	7755802	120831	118502	0.0116026
Pseudomonas syringae	317	species	6129101	475	209	0.0
Ralstonia pickettii	329	species	6378979	800	349	1.90112e-06
Pseudomonas pseudoalcaligenes	330	species	4691662	1175	432	9.42407e-05
Burkholderia glumae	337	species	7333967	802	231	0.0
Xanthomonas	338	genus	0	135	17	0.0
Xanthomonas campestris	339	species	7063896	976	565	1.43109e-05
Xanthomonas translucens	343	species	4638247	726	379	5.36572e-07
Xanthomonas citri	346	species	17318955	371	53	3.60861e-23
Xanthomonas oryzae	347	species	17545599	470	234	9.26919e-08
Azotobacter	352	genus	0	9	0	0.0
Azotobacter chroococcum	353	species	5192286	397	191	0
Azotobacter vinelandii	354	species	5351632	469	286	0
Rhizobiales	356	order	0	227	0	0.0
Agrobacterium	357	genus	0	7	0	0.0
Agrobacterium tumefaciens	358	species	9211775	348	128	7.32956e-07
Agrobacterium vitis	373	species	6320946	80	52	0.0
Bradyrhizobium	374	genus	0	61	0	0.0
Bradyrhizobium japonicum	375	species	9215796	378	159	0.0
Bradyrhizobium sp.	376	species	7547693	177	80	0.0
Rhizobium	379	genus	0	200	91	0.0
Sinorhizobium fredii	380	species	6891900	203	156	0
Mesorhizobium loti	381	species	7539018	453	240	0.0
Sinorhizobium meliloti	382	species	6962835	187	129	0.0
Rhizobium leguminosarum	384	species	7369497	797	503	0.0
Rhizobium phaseoli	396	species	87841097	339	122	0.0
Rhizobium tropici	398	species	6686334	185	125	0.0
Neorhizobium galegae	399	species	6434105	247	148	0.0
Methylococcaceae	403	family	0	3	0	0.0
Methylobacillus	404	genus	0	4	0	0.0
Methylobacillus flagellatus	405	species	2971517	49	26	1.42782e-06
Methylobacterium	407	genus	0	64	0	0.0
Methylobacterium extorquens	408	species	6163878	596	285	2.64229e-07
Methylococcus	413	genus	0	1	0	0.0
Methylococcus capsulatus	414	species	3304561	119	64	0.0
Methylomonas	416	genus	0	2	0	0.0
Methylomonas methanica	421	species	5051681	33	22	0.0
Acetobacteraceae	433	family	0	14	0	0.0
Acetobacter pasteurianus	438	species	3216979	53	38	0.0
Gluconobacter	441	genus	0	2	0	0.0
Gluconobacter oxydans	442	species	3306867	100	74	0.0
Legionella pneumophila	446	species	15688009	79	60	0.0
Legionella hackeliae	449	species	3570857	25	16	0.0
Legionella longbeachae	450	species	4149158	15	13	0.0
Tatlockia micdadei	451	species	3310028	11	7	0.0
Moraxellaceae	468	family	0	8	0	0.0
Acinetobacter	469	genus	0	26	3	0.0
Acinetobacter baumannii	470	species	11595472	3268	2146	6.52261e-05
Moraxella catarrhalis	480	species	2846413	4	3	0.0
Neisseria	482	genus	0	2	0	0.0
Neisseria gonorrhoeae	485	species	4967431	29	5	3.27321e-07
Neisseria lactamica	486	species	2220606	44	22	0.0
Neisseria meningitidis	487	species	8508873	86	39	0
Neisseria elongata	495	species	2256647	30	13	0.0
Psychrobacter	497	genus	0	4	0	0.0
Thermomicrobium roseum	500	species	2920744	60	50	0.0
Kingella kingae	504	species	2140065	10	4	0.0
Alcaligenaceae	506	family	0	42	0	0.0
Alcaligenes faecalis	511	species	4248684	119	80	0.0
Bordetella	517	genus	0	101	0	0.0
Bordetella bronchiseptica	518	species	6491145	753	290	0.0
Bordetella parapertussis	519	species	4815611	373	19	4.64934e-07
Bordetella pertussis	520	species	48698463	366	69	0.0
Bordetella avium	521	species	3732255	96	69	0.0
Acidiphilium	522	genus	0	4	0	0.0
Acidiphilium cryptum	524	species	3963080	262	91	0.0
Ochrobactrum	528	genus	0	2	0	0.0
Ochrobactrum anthropi	529	species	5053471	258	231	6.77054e-06
Beijerinckia	532	genus	0	1	0	0.0
Beijerinckia indica	533	species	4418616	42	25	0.0
Chromobacterium	535	genus	0	22	0	0.0
Chromobacterium violaceum	536	species	4751080	328	166	0.0
Zymomonas mobilis	542	species	2426073	58	48	1.4514e-18
Enterobacteriaceae	543	family	0	206	14	0.0
Citrobacter	544	genus	0	16	0	0.0
Citrobacter koseri	545	species	4735357	115	67	1.99302e-18
Citrobacter freundii	546	species	16193243	466	212	1.6334e-06
Enterobacter	547	genus	0	360	83	0.0
[Enterobacter] aerogenes	548	species	10750562	201	84	7.52004e-07
Pantoea agglomerans	549	species	9924054	200	93	6.19115e-17
Enterobacter cloacae	550	species	10083180	2609	488	6.73201e-05
Erwinia	551	genus	0	5	0	0.0
Erwinia amylovora	552	species	3869718	93	70	0.0
Pantoea ananatis	553	species	4842757	84	52	1.07222e-06
Pectobacterium carotovorum	554	species	4852842	120	78	3.3559e-07
Escherichia	561	genus	0	3	0	0.0
Escherichia coli	562	species	12319210	547	171	1.33968e-06
Shimwellia blattae	563	species	4158725	133	82	3.2323e-50
Escherichia fergusonii	564	species	4643861	72	29	9.84259e-160
Hafnia	568	genus	0	3	0	0.0
Hafnia alvei	569	species	6928293	131	58	2.36878e-07
Klebsiella	570	genus	0	159	5	0.0
Klebsiella oxytoca	571	species	16779606	893	229	3.40419e-06
Klebsiella pneumoniae	573	species	15713353	6933	5483	0.000466686
Morganella	581	genus	0	1	0	0.0
Morganella morganii	582	species	3853791	36	23	0.0
Proteus	583	genus	0	11	0	0.0
Proteus mirabilis	584	species	5337360	58	2	2.93804e-298
Proteus vulgaris	585	species	3794983	38	0	0.0
Providencia	586	genus	0	2	0	0.0
Providencia stuartii	588	species	6521015	22	9	0.0
Salmonella	590	genus	0	4	0	0.0
Serratia	613	genus	0	118	2	0.0
Serratia liquefaciens	614	species	7946985	155	106	0.0
Serratia marcescens	615	species	8465231	924	376	4.64419e-07
Shigella	620	genus	0	23	0	0.0
Shigella boydii	621	species	4698475	35	2	0.0
Shigella dysenteriae	622	species	4560911	38	4	1.0558e-16
Shigella flexneri	623	species	4763519	43	3	1.37348e-18
Shigella sonnei	624	species	6798914	32	1	3.77314e-22
Xenorhabdus nematophila	628	species	4586662	18	5	0.0
Yersinia	629	genus	0	22	0	0.0
Yersinia enterocolitica	630	species	14308813	106	72	6.55031e-25
Yersinia intermedia	631	species	4859749	54	23	0.0
Yersinia pestis	632	species	7124135	61	7	0.0
Yersinia pseudotuberculosis	633	species	9565781	89	25	0.0
Edwardsiella	635	genus	0	22	0	0.0
Edwardsiella tarda	636	species	3717889	202	58	0.0
Vibrionaceae	641	family	0	2	0	0.0
Aeromonas	642	genus	0	26	0	0.0
Aeromonas hydrophila	644	species	7739252	891	481	0
Aeromonas salmonicida	645	species	5040536	113	68	3.22873e-07
Aeromonas media	651	species	4788430	164	34	7.43067e-07
Aeromonas schubertii	652	species	4400034	177	101	0.0
Aeromonas veronii	654	species	7214925	224	99	0
Vibrio	662	genus	0	9	0	0.0
