name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium	6	genus	0	6	0	0.0
Azorhizobium caulinodans	7	species	5369772	93	65	0.0
Buchnera aphidicola	9	species	619958	53	37	0.0
Cellvibrio	10	genus	0	1	0	0.0
Cellulomonas gilvus	11	species	3526441	77	56	1.17215e-05
Dictyoglomus thermophilum	14	species	1959987	16	9	0.0
Methylophilus	16	genus	0	3	0	0.0
Pelobacter	18	genus	0	4	0	0.0
Pelobacter carbinolicus	19	species	3665893	53	39	0.0
Phenylobacterium	20	genus	0	1	0	0.0
Shewanella	22	genus	0	301	2	0.0
Shewanella putrefaciens	24	species	4749735	231	45	2.59216e-06
Myxococcales	29	order	0	18	0	0.0
Myxococcaceae	31	family	0	2	0	0.0
Myxococcus	32	genus	0	6	0	0.0
Myxococcus fulvus	33	species	10026214	192	120	0.0
Myxococcus xanthus	34	species	9139763	65	33	0.0
Cystobacteraceae	39	family	0	2	0	0.0
Stigmatella	40	genus	0	1	0	0.0
Stigmatella aurantiaca	41	species	10260756	68	47	0.0
Archangium gephyra	48	species	12489432	103	58	0.0
Chondromyces	50	genus	0	3	0	0.0
Chondromyces crocatus	52	species	11388132	66	47	0.0
Sorangium cellulosum	56	species	13907952	155	107	0.0
Lysobacter	68	genus	0	39	0	0.0
Caulobacter	75	genus	0	10	0	0.0
Hyphomicrobium	81	genus	0	3	0	0.0
Leptothrix	88	genus	0	12	0	0.0
Cyclobacterium marinum	104	species	6221273	10	6	0.0
Runella slithyformis	106	species	6919729	36	30	0.0
Planctomycetales	112	order	0	2	0	0.0
Rubinisphaera brasiliensis	119	species	6006602	27	22	0.0
Planctopirus limnophila	120	species	5460085	19	17	0.0
Pirellula staleyi	125	species	6196199	18	15	0.0
Isosphaera pallida	128	species	5529304	56	24	0.0
Spirochaetales	136	order	0	1	0	0.0
Spirochaetaceae	137	family	0	3	0	0.0
Borreliella burgdorferi	139	species	1329613	8	3	0.0
Borrelia hermsii	140	species	1156143	5	3	0.0
Borrelia parkeri	141	species	1030684	16	12	0.0
Borrelia turicatae	142	species	917330	5	1	0.0
Spirochaeta	146	genus	0	4	0	0.0
Spirochaeta thermophila	154	species	2516433	18	13	0.0
Treponema denticola	158	species	2843201	7	5	0.0
Brachyspira hyodysenteriae	159	species	3055339	45	21	0.0
Treponema pallidum	160	species	1138607	3	0	0.0
Treponema succinifaciens	167	species	2897425	12	11	0.0
Leptospira	171	genus	0	1	0	0.0
Leptospira biflexa	172	species	3953768	28	24	0.0
Leptospira interrogans	173	species	5395453	24	18	0.0
