name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	3	2	0.0
Pelobacter carbinolicus	19	species	3665893	1	1	0.0
Shewanella	22	genus	0	2	2	0.0
Shewanella putrefaciens	24	species	4749735	1	0	0.0
Myxococcus fulvus	33	species	10026214	522	137	0.0
Myxococcus xanthus	34	species	9139763	136234	135771	0.0866779
Stigmatella aurantiaca	41	species	10260756	10	3	0.0
Archangium gephyra	48	species	12489432	13	2	0.0
Chondromyces crocatus	52	species	11388132	1	0	0.0
Sorangium cellulosum	56	species	13907952	2	1	0.0
Planctopirus limnophila	120	species	5460085	1	0	0.0
Pirellula staleyi	125	species	6196199	2	1	0.0
Isosphaera pallida	128	species	5529304	2	0	0.0
Spirochaeta thermophila	154	species	2516433	1	0	0.0
Leptospira biflexa	172	species	3953768	2	1	0.0
Azospirillum brasilense	192	species	13978806	1	0	0.0
Azospirillum lipoferum	193	species	7223069	1	0	0.0
Campylobacter jejuni	197	species	6156435	1	0	0.0
Helicobacter pylori	210	species	2044699	2	1	0.0
Achromobacter	222	genus	0	1	0	0.0
Paracoccus denitrificans	266	species	5236194	1	0	0.0
Comamonas testosteroni	285	species	5695231	1	0	0.0
Pseudomonas	286	genus	0	2	0	0.0
Pseudomonas fluorescens	294	species	14826544	5	2	0.0
Pseudomonas mendocina	300	species	5293211	1	1	0.0
Pseudomonas putida	303	species	6888188	5	3	0.0
Ralstonia solanacearum	305	species	11186335	1	1	0.0
Pseudomonas stutzeri	316	species	7755802	3	3	0.0
Pseudomonas syringae	317	species	6129101	3	2	0.0
Ralstonia pickettii	329	species	6378979	1	1	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	1	0	0.0
Burkholderia glumae	337	species	7333967	1	0	0.0
Xanthomonas campestris	339	species	7063896	1	0	0.0
Azotobacter chroococcum	353	species	5192286	2	1	0.0
Azotobacter vinelandii	354	species	5351632	1	0	0.0
Agrobacterium tumefaciens	358	species	9211775	3	1	0.0
Agrobacterium vitis	373	species	6320946	1	0	0.0
Bradyrhizobium sp.	376	species	7547693	3	1	0.0
Rhizobium	379	genus	0	4	4	0.0
Mesorhizobium loti	381	species	7539018	5	3	0.0
Rhizobium phaseoli	396	species	87841097	2	0	0.0
Neorhizobium galegae	399	species	6434105	2	2	0.0
Methylobacillus flagellatus	405	species	2971517	1	1	0.0
Methylobacterium extorquens	408	species	6163878	45	42	0.0
Acetobacter pasteurianus	438	species	3216979	1	1	0.0
Bordetella bronchiseptica	518	species	6491145	1	1	0.0
Bordetella avium	521	species	3732255	4	1	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Beijerinckia indica	533	species	4418616	1	1	0.0
Enterobacter cloacae	550	species	10083180	1	1	0.0
Erwinia amylovora	552	species	3869718	1	1	0.0
Pectobacterium carotovorum	554	species	4852842	3	3	0.0
Escherichia coli	562	species	12319210	10	5	0.0
Shimwellia blattae	563	species	4158725	3	2	0.0
Escherichia fergusonii	564	species	4643861	1	1	0.0
Klebsiella oxytoca	571	species	16779606	2	0	0.0
Klebsiella pneumoniae	573	species	15713353	1	1	0.0
Morganella morganii	582	species	3853791	1	1	0.0
Proteus	583	genus	0	1	0	0.0
Serratia	613	genus	0	1	0	0.0
Serratia liquefaciens	614	species	7946985	2	2	0.0
Serratia marcescens	615	species	8465231	5	4	0.0
Shigella boydii	621	species	4698475	1	0	0.0
Shigella dysenteriae	622	species	4560911	1	0	0.0
Shigella flexneri	623	species	4763519	1	0	0.0
Yersinia enterocolitica	630	species	14308813	2	1	0.0
Yersinia intermedia	631	species	4859749	1	0	0.0
Edwardsiella tarda	636	species	3717889	1	0	0.0
Aeromonas hydrophila	644	species	7739252	1	0	0.0
Aeromonas media	651	species	4788430	3	1	0.0
Aeromonas veronii	654	species	7214925	1	1	0.0
Vibrio cholerae	666	species	6170861	2	1	0.0
Vibrio parahaemolyticus	670	species	10344823	4	2	0.0
Vibrio mimicus	674	species	8922704	1	1	0.0
Vibrio fluvialis	676	species	4827724	2	0	0.0
Vibrio natriegens	691	species	10692018	1	1	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	1	1	0.0
Aggregatibacter aphrophilus	732	species	3520359	1	0	0.0
Orientia tsutsugamushi	784	species	2068019	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	2	1	0.0
Desulfovibrio salexigens	880	species	4289847	2	1	0.0
Desulfobulbus propionicus	894	species	3851869	2	1	0.0
Desulfococcus multivorans	897	species	4455399	2	2	0.0
Desulfomicrobium baculatum	899	species	3942657	3	3	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Nitrosomonas eutropha	916	species	2781824	1	0	0.0
Starkeya novella	921	species	4765023	4	2	0.0
Halothiobacillus neapolitanus	927	species	2582886	2	0	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Rhodobacter sphaeroides	1063	species	5768316	2	2	0.0
Rhodopseudomonas palustris	1076	species	5408501	2	0	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Pelodictyon luteolum	1100	species	2364842	1	0	0.0
Proteobacteria	1224	phylum	0	1	0	0.0
Leuconostoc gelidum	1244	species	1966103	3	1	0.0
Leuconostoc mesenteroides	1245	species	1966146	149	0	5.64082e-16
Leuconostoc lactis	1246	species	1788069	30	4	1.68816e-16
Oenococcus oeni	1247	species	1780517	25	2	0.0
Leuconostoc carnosum	1252	species	1773468	116	0	1.3817e-16
Pediococcus	1253	genus	0	3	0	0.0
Pediococcus acidilactici	1254	species	2131361	8	1	0.0
Pediococcus pentosaceus	1255	species	1817384	1270	1241	0.0
Ruminococcus albus	1264	species	4482087	1	0	0.0
Kytococcus sedentarius	1276	species	2785024	1	1	0.0
Staphylococcus epidermidis	1282	species	3296362	1	1	0.0
Staphylococcus hyicus	1284	species	2472129	2	2	0.0
Staphylococcus xylosus	1288	species	8411206	1	0	0.0
Deinococcus	1298	genus	0	1	0	0.0
Streptococcus salivarius	1304	species	3636237	1	0	0.0
Streptococcus suis	1307	species	2683756	2	1	0.0
Streptococcus thermophilus	1308	species	3463400	65	14	0.0
Streptococcus anginosus	1328	species	2557124	7	0	0.0
Streptococcus intermedius	1338	species	1963517	1	1	0.0
Streptococcus iniae	1346	species	2086959	1	0	0.0
Streptococcus parauberis	1348	species	2143887	3	0	0.0
Streptococcus uberis	1349	species	1852352	1	0	0.0
Enterococcus faecalis	1351	species	3401628	36	9	0.0
Enterococcus faecium	1352	species	5898717	14	5	0.0
Enterococcus gallinarum	1353	species	3821349	2	0	0.0
Lactococcus	1357	genus	0	5	0	0.0
Lactococcus lactis	1358	species	2704731	23448	22343	0.0405075
Lactococcus garvieae	1363	species	1957049	17	1	0.0
Lactococcus piscium	1364	species	2503066	98	0	0.0
Bacillus	1386	genus	0	9	6	0.0
Bacillus amyloliquefaciens	1390	species	5608910	14	0	0.0
Bacillus anthracis	1392	species	17446789	236	20	0.0
Brevibacillus brevis	1393	species	6296436	71	67	0.0
Bacillus cereus	1396	species	9676532	1977	1178	0.0
Bacillus coagulans	1398	species	4327944	7	6	0.0
Bacillus licheniformis	1402	species	8559910	4	1	0.0
Bacillus megaterium	1404	species	5334474	3	3	0.0
Bacillus mycoides	1405	species	11312355	42	17	0.0
Paenibacillus polymyxa	1406	species	6883167	10	4	0.0
Bacillus pumilus	1408	species	20721195	2	2	0.0
Bacillus sp.	1409	species	4233615	1	0	0.0
Geobacillus stearothermophilus	1422	species	3676494	2	0	0.0
Bacillus subtilis	1423	species	7550081	15	1	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	5	0	0.0
Bacillus thuringiensis	1428	species	10269592	1100	283	0.0
Bacillus atrophaeus	1452	species	4171548	2	1	0.0
Geobacillus kaustophilus	1462	species	3592666	1	0	0.0
Paenibacillus larvae	1464	species	4056006	2	2	0.0
Brevibacillus laterosporus	1465	species	5153859	14	11	0.0
Bacillus methanolicus	1471	species	3425208	2	1	0.0
Sporosarcina psychrophila	1476	species	4674191	2	1	0.0
Bacillus simplex	1478	species	5521719	1	0	0.0
Bacillus smithii	1479	species	3381292	3	2	0.0
Clostridium botulinum	1491	species	4637504	1	1	0.0
Clostridium cellulovorans	1493	species	5262222	2	2	0.0
Clostridioides difficile	1496	species	6297836	1	0	0.0
Clostridium pasteurianum	1501	species	7159922	2	1	0.0
Clostridium sporogenes	1509	species	8284974	1	1	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Moorella thermoacetica	1525	species	5377887	4	4	0.0
Desulfotomaculum ruminis	1564	species	3969014	1	1	0.0
Desulfotomaculum nigrificans	1565	species	2892255	2	2	0.0
Halobacillus halophilus	1570	species	4170008	1	0	0.0
Leifsonia xyli	1575	species	2955779	1	1	0.0
Lactobacillus	1578	genus	0	235	18	0.0
Lactobacillus acidophilus	1579	species	2018718	1	0	0.0
Lactobacillus brevis	1580	species	2493592	85062	83554	0.373172
Lactobacillus buchneri	1581	species	2575738	162	33	0.0
Lactobacillus casei	1582	species	3039836	33841	15170	0.0487541
Lactobacillus delbrueckii	1584	species	1920382	29	5	0.0
Lactobacillus helveticus	1587	species	3148198	146	25	0.0
Lactobacillus plantarum	1590	species	8684028	1174	217	1.90576e-16
Lactobacillus gasseri	1596	species	1894360	1	0	0.0
Lactobacillus paracasei	1597	species	4200086	59283	39967	0.106353
Lactobacillus reuteri	1598	species	2811237	83	2	0.0
Lactobacillus sakei	1599	species	1884661	4	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	4	0	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	191	32	0.0
Lactobacillus ruminis	1623	species	2066652	3	1	0.0
Lactobacillus salivarius	1624	species	2663133	6	0	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	26	7	0.0
Listeria monocytogenes	1639	species	5926303	28	0	2.32246e-18
Listeria innocua	1642	species	3093113	2	0	0.0
Bifidobacterium catenulatum	1686	species	2079525	1	0	0.0
Bifidobacterium dentium	1689	species	2636018	1	1	0.0
Corynebacterium variabile	1727	species	3433007	1	1	0.0
Eubacterium limosum	1736	species	4233519	1	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Propionibacterium acnes	1747	species	3361368	2	2	0.0
Actinobacteria	1760	class	0	1	0	0.0
Mycobacterium avium	1764	species	6028446	1	1	0.0
Mycobacterium bovis	1765	species	6302864	1	0	0.0
Mycobacterium intracellulare	1767	species	5374059	1	1	0.0
Mycobacterium kansasii	1768	species	6489764	1	1	0.0
Mycobacterium phlei	1771	species	5349645	1	1	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	1	0	0.0
Saccharopolyspora erythraea	1836	species	8212805	1	1	0.0
Frankia alni	1859	species	7497934	2	0	0.0
Geodermatophilus obscurus	1861	species	5322497	2	1	0.0
Actinoplanes missouriensis	1866	species	8773466	1	1	0.0
Streptomyces albus	1888	species	15352626	2	2	0.0
Streptomyces noursei	1971	species	9815884	1	1	0.0
Streptosporangium roseum	2001	species	10369518	8	3	0.0
Thermobispora bispora	2006	species	4189976	1	0	0.0
Thermomonospora curvata	2020	species	5639016	1	1	0.0
Gordonia bronchialis	2054	species	5290012	1	0	0.0
Kitasatospora setae	2066	species	8783278	3	0	0.0
Mycoplasma fermentans	2115	species	1048137	3	1	0.0
Methanocaldococcus jannaschii	2190	species	1739927	1	1	0.0
Methanocorpusculum	2192	genus	0	1	0	0.0
Methanomicrobiaceae	2194	family	0	1	0	0.0
Methanospirillum	2202	genus	0	1	0	0.0
Methanosaeta concilii	2223	species	3026645	1	1	0.0
Halobacterium salinarum	2242	species	2619893	5869	5837	0.00643372
Halorubrum lacusprofundi	2247	species	3692576	1	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	1	1	0.0
Desulfomonile tiedjei	2358	species	6527027	1	1	0.0
Teredinibacter turnerae	2426	species	5193164	1	1	0.0
Symbiobacterium thermophilum	2734	species	3566135	4	4	0.0
Halomonas elongata	2746	species	4061296	1	1	0.0
Carnobacterium maltaromaticum	2751	species	3650416	1	1	0.0
Homo sapiens	9606	species	3238442024	495	134	0.0
Siphoviridae	10699	family	47340	8	0	0.0
Lactococcus phage phiLC3	12390	species	32172	2	0	0.0
Bifidobacterium animalis	28025	species	2054141	1988	1948	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	1	0	0.0
Lactobacillus curvatus	28038	species	5775917	41	17	0.0
Acidothermus cellulolyticus	28049	species	2443540	67462	67445	0.165553
Rubrivivax gelatinosus	28068	species	5043253	1	1	0.0
Burkholderia gladioli	28095	species	8975879	2	1	0.0
Francisella philomiragia	28110	species	4757195	1	1	0.0
Cronobacter sakazakii	28141	species	5648091	1	1	0.0
Serratia proteamaculans	28151	species	5495657	1	1	0.0
Acetohalobium arabaticum	28187	species	2469596	2	2	0.0
Colwellia psychrerythraea	28229	species	5373180	1	1	0.0
Salmonella enterica	28901	species	6689149	2	2	0.0
Natronococcus occultus	29288	species	4314118	1	0	0.0
Streptomyces cattleya	29303	species	16188068	1	1	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	1	0	0.0
[Clostridium] cellulosi	29343	species	2229578	1	1	0.0
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
Rhizobium etli	29449	species	6784960	4	1	0.0
Pectobacterium atrosepticum	29471	species	7546597	1	0	0.0
Yersinia ruckeri	29486	species	7304941	3	1	0.0
Photorhabdus luminescens	29488	species	5688987	1	0	0.0
Rhodothermus marinus	29549	species	3360429	1	0	0.0
Mycoplasma canis	29555	species	933117	2	0	0.0
Taylorella equigenitalis	29575	species	1713991	6	6	0.0
Lactococcus phage BK5-T	31754	species	40003	4	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	26	7	0.0
synthetic construct	32630	species	26537524	95	24	0.000317582
Desulfurella acetivorans	33002	species	1819992	3	3	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	3	2	0.0
Gloeobacter violaceus	33072	species	4659019	2	2	0.0
Acidobacterium capsulatum	33075	species	4127356	1	0	0.0
Mycobacterium africanum	33894	species	4389314	1	0	0.0
Streptomyces avermitilis	33903	species	9119895	1	1	0.0
Bifidobacterium thermophilum	33905	species	2291643	1	0	0.0
Amycolatopsis mediterranei	33910	species	13655759	2	2	0.0
Geobacillus thermodenitrificans	33940	species	3608012	2	1	0.0
Geobacillus thermoleovorans	33941	species	5320134	2	1	0.0
Kyrpidia tusciae	33943	species	3384766	1	1	0.0
Lactobacillus johnsonii	33959	species	1958140	33	0	0.0
Leuconostoc citreum	33964	species	1896614	3	0	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	1	0	0.0
Paracoccus aminophilus	34003	species	4873118	1	1	0.0
Leptothrix cholodnii	34029	species	4909403	1	1	0.0
Moraxella osloensis	34062	species	2649137	1	1	0.0
Pelodictyon phaeoclathratiforme	34090	species	3018238	1	0	0.0
Lactococcus phage Tuc2009	35241	species	38347	29	5	0.0
Lactococcus phage TP901-1	35345	species	37667	8	0	0.0
Heliobacterium modesticaldum	35701	species	3075407	2	1	0.0
Citrobacter amalonaticus	35703	species	7931914	2	1	0.0
Haloferax gibbonsii	35746	species	3918454	1	0	0.0
Rhodovulum sulfidophilum	35806	species	6638597	1	0	0.0
Bordetella holmesii	35814	species	3697767	1	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	1	1	0.0
Desulfitobacterium dehalogenans	36854	species	4321753	1	1	0.0
Thiobacillus denitrificans	36861	species	2909809	1	1	0.0
