name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Cyclobacterium marinum	104	species	6221273	1	0	0.0
Runella slithyformis	106	species	6919729	1	1	0.0
Treponema denticola	158	species	2843201	1	1	0.0
Treponema succinifaciens	167	species	2897425	1	1	0.0
Leptospira biflexa	172	species	3953768	1	1	0.0
Leptospira interrogans	173	species	5395453	1	1	0.0
Campylobacter fetus	196	species	1876301	1	1	0.0
Campylobacter jejuni	197	species	6156435	1	0	0.0
Campylobacter concisus	199	species	1969727	2	2	0.0
Campylobacter lari	201	species	1576113	1	0	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	1	1	0.0
Francisella tularensis	263	species	2777166	1	1	0.0
Pseudoalteromonas atlantica	288	species	5187005	1	1	0.0
Xanthomonas citri	346	species	17318955	4	0	0.0
Bradyrhizobium japonicum	375	species	9215796	1	1	0.0
Neorhizobium galegae	399	species	6434105	2	2	0.0
Methylobacillus flagellatus	405	species	2971517	1	1	0.0
Methylobacterium extorquens	408	species	6163878	1	1	0.0
Legionella longbeachae	450	species	4149158	1	1	0.0
Tatlockia micdadei	451	species	3310028	1	1	0.0
Acinetobacter baumannii	470	species	11595472	3	0	2.36382e-21
Kingella kingae	504	species	2140065	1	1	0.0
Citrobacter koseri	545	species	4735357	3	1	3.46136e-18
Citrobacter freundii	546	species	16193243	2	2	0.0
Enterobacter	547	genus	0	1	0	0.0
[Enterobacter] aerogenes	548	species	10750562	3437	3369	0.0803953
Enterobacter cloacae	550	species	10083180	12	7	0.0
Pectobacterium carotovorum	554	species	4852842	2	2	0.0
Escherichia coli	562	species	12319210	8	6	3.06389e-20
Klebsiella	570	genus	0	2	1	0.0
Klebsiella oxytoca	571	species	16779606	15	13	0.0
Klebsiella pneumoniae	573	species	15713353	95	40	0.000462371
Morganella morganii	582	species	3853791	1	0	0.0
Salmonella	590	genus	0	1	0	0.0
Shigella boydii	621	species	4698475	2	0	3.59654e-18
Shigella flexneri	623	species	4763519	1	0	3.36163e-18
Shigella sonnei	624	species	6798914	1	0	5.8242e-19
Yersinia enterocolitica	630	species	14308813	4	2	0.0
Aeromonas veronii	654	species	7214925	1	1	0.0
Aliivibrio fischeri	668	species	4273718	1	0	0.0
Vibrio harveyi	669	species	11920371	1	0	0.0
Grimontia hollisae	673	species	3998273	1	1	0.0
Haemophilus parainfluenzae	729	species	2086875	1	1	0.0
Aggregatibacter aphrophilus	732	species	3520359	1	1	0.0
Rickettsia conorii	781	species	1268755	1	0	0.0
Rickettsia canadensis	788	species	1155000	1	0	0.0
Bacteroides fragilis	817	species	7824806	3	3	0.0
Bacteroides thetaiotaomicron	818	species	6390542	2	2	0.0
Bacteroides vulgatus	821	species	5163189	4	0	0.0
Parabacteroides distasonis	823	species	4811379	4	1	0.0
Porphyromonas gingivalis	837	species	2343668	13	10	5.09766e-13
Prevotella ruminicola	839	species	3619559	4	4	0.0
Fusobacterium nucleatum	851	species	2948417	3	3	0.0
Cellulophaga lytica	979	species	3795066	2	2	0.0
Cytophaga hutchinsonii	985	species	4433218	2	2	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Marivirga tractuosa	1006	species	4516490	1	1	0.0
Rhodobacter capsulatus	1061	species	3871920	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Finegoldia magna	1260	species	1986740	7	7	0.0
Staphylococcus	1279	genus	0	6	2	0.0
Staphylococcus aureus	1280	species	7252422	498	472	0.0184887
Staphylococcus epidermidis	1282	species	3296362	11	0	1.04238e-13
Staphylococcus haemolyticus	1283	species	2629003	3	0	2.10514e-14
Staphylococcus warneri	1292	species	2560716	1	0	0.0
Staphylococcus schleiferi	1295	species	12494798	7	0	2.29649e-15
Streptococcus gordonii	1302	species	3335036	1	0	0.0
Streptococcus oralis	1303	species	1958690	10	10	0.000611233
Streptococcus salivarius	1304	species	3636237	2	0	0.0
Streptococcus sanguinis	1305	species	2388435	3	0	0.0
Streptococcus thermophilus	1308	species	3463400	1	1	0.0
Streptococcus pneumoniae	1313	species	2272871	4	4	0.0
Streptococcus pyogenes	1314	species	4096430	2	1	0.0
Streptococcus parasanguinis	1318	species	2162630	2	2	0.0
