name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteroides thetaiotaomicron	818	species	6390542	3	0	0.0
Parabacteroides distasonis	823	species	4811379	3	3	0.0
Campylobacter ureolyticus	827	species	1641887	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	1	1	0.0
Syntrophomonas wolfei	863	species	2936195	1	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	1	0.0
Desulfobulbus propionicus	894	species	3851869	3	3	0.0
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	3	3	0.0
Starkeya novella	921	species	4765023	3	2	0.0
Thiomonas intermedia	926	species	3462095	5	3	0.0
Herbaspirillum	963	genus	0	2	0	0.0
Herbaspirillum seropedicae	964	species	8221139	3	2	0.0
Cellulophaga lytica	979	species	3795066	1	0	0.0
Pedobacter heparinus	984	species	5167383	8	8	0.0
Cytophaga hutchinsonii	985	species	4433218	2	2	0.0
Flavobacterium johnsoniae	986	species	5603295	6	5	0.0
Solitalea canadensis	995	species	5202069	2	2	0.0
Flexibacter litoralis	999	species	4919337	1	1	0.0
Saprospira grandis	1008	species	4400185	1	1	0.0
Weeksella virosa	1014	species	2272954	2	2	0.0
Rhodobacter sphaeroides	1063	species	5768316	6	6	0.0
Rhodopseudomonas palustris	1076	species	5408501	17	13	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	1	0.0
Porphyrobacter neustonensis	1112	species	3090363	2	1	0.0
Microcystis aeruginosa	1126	species	4810004	1	0	0.0
Prochlorococcus marinus	1219	species	1879471	1	0	0.0
Proteobacteria	1224	phylum	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	26	26	4.15718e-05
Kytococcus sedentarius	1276	species	2785024	1	1	0.0
Staphylococcus aureus	1280	species	7252422	1	0	0.0
Staphylococcus epidermidis	1282	species	3296362	5	4	0
Staphylococcus haemolyticus	1283	species	2629003	3	2	1.97746e-05
Staphylococcus simulans	1286	species	2647552	1	1	0.0
Staphylococcus warneri	1292	species	2560716	3	3	2.0302e-05
Staphylococcus schleiferi	1295	species	12494798	1	1	0.0
Streptococcus oralis	1303	species	1958690	1	1	0.0
Streptococcus salivarius	1304	species	3636237	1	1	0.0
Streptococcus mutans	1309	species	2017559	1	1	0.0
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus parauberis	1348	species	2143887	1	1	0.0
Enterococcus faecium	1352	species	5898717	1	1	0.0
Lactococcus lactis	1358	species	2704731	3	3	0.0
Bacillus amyloliquefaciens	1390	species	5608910	1	0	0.0
Bacillus anthracis	1392	species	17446789	3	0	0.0
Bacillus cereus	1396	species	9676532	7	3	0.0
Bacillus licheniformis	1402	species	8559910	1	0	0.0
Bacillus megaterium	1404	species	5334474	3	2	0.0
Bacillus cellulosilyticus	1413	species	4681672	1	1	0.0
Lysinibacillus sphaericus	1421	species	14371778	1	1	0.0
Bacillus subtilis	1423	species	7550081	3	3	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	1	1	0.0
Bacillus thuringiensis	1428	species	10269592	8	4	0.0
Paenibacillus larvae	1464	species	4056006	1	1	0.0
Bacillus simplex	1478	species	5521719	1	1	0.0
Clostridium botulinum	1491	species	4637504	2	2	0.0
Clostridium cellulovorans	1493	species	5262222	1	1	0.0
Clostridium perfringens	1502	species	6907798	1	1	0.0
Clostridium sporogenes	1509	species	8284974	2	2	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
[Clostridium] cellulolyticum	1521	species	4068724	1	1	0.0
Clostridium kluyveri	1534	species	3989551	1	1	0.0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Clostridium scatologenes	1548	species	5749410	1	0	0.0
Clostridium baratii	1561	species	3338630	3	2	0.0
Leifsonia xyli	1575	species	2955779	5	5	0.0
Lactobacillus helveticus	1587	species	3148198	1	1	0.0
Lactobacillus reuteri	1598	species	2811237	1	1	0.0
Lactobacillus amylovorus	1604	species	1977087	1	1	0.0
Lactobacillus ruminis	1623	species	2066652	1	1	0.0
Renibacterium salmoninarum	1646	species	3155250	2	0	0.0
Bifidobacterium catenulatum	1686	species	2079525	1	0	0.0
Cellulomonas fimi	1708	species	4266344	1	0	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	146	124	1.57653e-05
Corynebacterium variabile	1727	species	3433007	2	2	0.0
Eubacterium limosum	1736	species	4233519	1	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Propionibacterium acnes	1747	species	3361368	62	58	0.000201061
Acidipropionibacterium acidipropionici	1748	species	7323316	2	1	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1	0	0.0
Actinobacteria	1760	class	0	4	0	0.0
Mycobacterium smegmatis	1772	species	20962296	1	1	0.0
Mycobacterium chelonae	1774	species	5029817	1	1	0.0
Mycobacterium neoaurum	1795	species	5421267	2	0	0.0
Mycobacterium gilvum	1804	species	5883060	4	2	0.0
Mycobacterium vaccae	1810	species	6235754	2	2	0.0
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus erythropolis	1833	species	6734667	3	3	7.7194e-06
Geodermatophilus obscurus	1861	species	5322497	1	1	0.0
Streptomyces	1883	genus	0	2	1	0.0
Streptomyces albus	1888	species	15352626	3	3	0.0
Streptomyces ambofaciens	1889	species	8265737	2	0	0.0
Streptomyces glaucescens	1907	species	7623774	3	1	0.0
Streptomyces lividans	1916	species	8345283	4	2	0.0
Streptomyces scabiei	1930	species	10148695	1	1	0.0
Streptomyces noursei	1971	species	9815884	3	0	0.0
Streptosporangium roseum	2001	species	10369518	1	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	1	1	0.0
Thermomonospora curvata	2020	species	5639016	2	0	0.0
Aeromicrobium erythreum	2041	species	3629239	1	0	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Rothia dentocariosa	2047	species	2506025	1	1	0.0
Gordonia terrae	2055	species	5701501	2	2	0.0
Kitasatospora setae	2066	species	8783278	3	1	0.0
Mycoplasma gallisepticum	2096	species	968554	1	0	0.0
Ureaplasma urealyticum	2130	species	874478	1	0	0.0
Methanosarcina barkeri	2208	species	4650840	1	1	0.0
Methanosarcina mazei	2209	species	4120463	7	7	0.0
Methanosaeta concilii	2223	species	3026645	1	1	0.0
Methanohalobium evestigatum	2322	species	2406232	1	1	0.0
Flexistipes sinusarabici	2352	species	2526590	1	0	0.0
Roseobacter denitrificans	2434	species	4331234	2	2	0.0
Halomonas elongata	2746	species	4061296	1	0	0.0
Homo sapiens	9606	species	3238442024	5268887	2479439	0.0078309
Acidovorax	12916	genus	0	3	0	0.0
Burkholderia mallei	13373	species	18282343	4	0	0.0
Bifidobacterium animalis	28025	species	2054141	1	1	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	1	0	0.0
Lactobacillus curvatus	28038	species	5775917	3	3	0.0
Rubrivivax gelatinosus	28068	species	5043253	29	17	0.0
Burkholderia gladioli	28095	species	8975879	10	8	0.0
Francisella philomiragia	28110	species	4757195	1	0	0.0
Bacteroides ovatus	28116	species	6473892	2	0	0.0
Serratia proteamaculans	28151	species	5495657	4	0	1.66931e-14
Alphaproteobacteria	28211	class	0	1	0	0.0
Colwellia psychrerythraea	28229	species	5373180	1	1	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	1	1	0.0
Arcanobacterium haemolyticum	28264	species	1986154	1	1	0.0
Amsacta moorei entomopoxvirus	28321	species	232392	1	1	0.0
[Clostridium] propionicum	28446	species	3120417	1	1	0.0
Clavibacter michiganensis	28447	species	3302478	2	2	0.0
Burkholderia pseudomallei	28450	species	11222453	5	1	0.0
Leptospira alstonii	28452	species	4591888	1	0	0.0
Salmonella enterica	28901	species	6689149	5	1	0.0
Streptomyces cattleya	29303	species	16188068	1	1	0.0
Staphylococcus saprophyticus	29385	species	3903594	1	0	3.82128e-14
Staphylococcus capitis	29388	species	2503265	4	4	0.0
Pseudomonas savastanoi	29438	species	6112448	1	0	0.0
Rhizobium etli	29449	species	6784960	1	0	0.0
Yersinia aldovae	29483	species	4471090	4	2	0.0
Yersinia ruckeri	29486	species	7304941	1	0	0.0
Photorhabdus luminescens	29488	species	5688987	1	1	0.0
Turneriella parva	29510	species	4409302	1	1	0.0
Borreliella afzelii	29518	species	1151622	1	0	0.0
Borreliella garinii	29519	species	933029	1	0	0.0
Rhodothermus marinus	29549	species	3360429	3	3	0.0
Taylorella equigenitalis	29575	species	1713991	6807	3027	0.0
Methylobacterium radiotolerans	31998	species	6899110	4	0	0.0
Achromobacter denitrificans	32002	species	6226215	7	5	8.34979e-06
Burkholderia	32008	genus	0	10	3	0.0
Human herpesvirus 6A	32603	species	159322	51	51	0.00065261
Human herpesvirus 6B	32604	species	162114	1	1	0.0
synthetic construct	32630	species	26537524	2507356	211503	0.989863
Parvimonas micra	33033	species	1627009	1	1	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	5	1	0.0
Sphingopyxis terrae	33052	species	3983415	4	1	0.0
Gloeobacter violaceus	33072	species	4659019	1	1	0.0
Coriobacterium glomerans	33871	species	2115681	1	0	0.0
Amycolatopsis mediterranei	33910	species	13655759	1	1	0.0
Leptothrix cholodnii	34029	species	4909403	37	29	1.05894e-05
Moraxella osloensis	34062	species	2649137	28	27	1.96243e-05
Variovorax	34072	genus	0	1	0	0.0
Variovorax paradoxus	34073	species	6817856	25	19	0.0
Riemerella anatipestifer	34085	species	2813253	1	1	0.0
Geobacter sulfurreducens	35554	species	3764200	2	1	0.0
Citrobacter amalonaticus	35703	species	7931914	2	1	0.0
Ehrlichia muris	35795	species	1196717	2	2	0.0
Rhodovulum sulfidophilum	35806	species	6638597	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	2	1	0.0
Pseudomonas cichorii	36746	species	5986012	4	4	0.0
Thiobacillus denitrificans	36861	species	2909809	2	2	0.0
Paraburkholderia xenovorans	36873	species	19434089	9	7	0.0
Nocardia farcinica	37329	species	6376062	1	1	0.0
Nocardia seriolae	37332	species	8304518	2	2	0.0
Thermus scotoductus	37636	species	2355186	27	26	6.6221e-05
Corynebacterium jeikeium	38289	species	2476822	1	1	0.0
Streptomyces pristinaespiralis	38300	species	8532592	2	2	0.0
Corynebacterium vitaeruminis	38305	species	2931780	1	1	0.0
Mesorhizobium ciceri	39645	species	6838036	3	3	0.0
Thiomicrospira crunogena	39765	species	2427734	1	1	0.0
Erythrobacter litoralis	39960	species	3151875	2	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	3	2	0.0
Acinetobacter johnsonii	40214	species	4081329	583	531	0.000322191
Stenotrophomonas maltophilia	40324	species	6512435	10	2	0.0
Leptotrichia buccalis	40542	species	2465610	1	1	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	2	0	0.0
Burkholderia plantarii	41899	species	8081051	4	0	0.0
Marinovum algicola	42444	species	5252390	2	1	0.0
Sulfolobus islandicus	43080	species	2647110	2	2	0.0
Pseudomonas alcaligenes	43263	species	4406305	12	8	0.0
Butyrivibrio proteoclasticus	43305	species	4404886	1	1	0.0
Pseudomonas denitrificans	43306	species	5696307	1	0	0.0
Kutzneria albida	43357	species	9874926	1	1	0.0
Paenarthrobacter aurescens	43663	species	5226648	1	0	0.0
Brachybacterium faecium	43669	species	3614992	1	0	0.0
Rhodococcus equi	43767	species	5043170	1	1	0.0
Tolumonas auensis	43948	species	3471292	3	3	0.0
Caldicellulosiruptor saccharolyticus	44001	species	2970275	1	1	0.0
Ferrimonas balearica	44012	species	4279159	2	1	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	12	12	0.0
Nitrosomonas communis	44574	species	4067838	1	1	0.0
Nitrosomonas ureae	44577	species	3307820	1	1	0.0
Staphylococcus pasteuri	45972	species	2559946	1	1	0.0
Sphingobium chlorophenolicum	46429	species	4573221	3	3	0.0
Bibersteinia trehalosi	47735	species	2411529	4	4	0.0
Pseudomonas azotoformans	47878	species	6859618	4	2	0.0
Pseudomonas corrugata	47879	species	6124363	4	4	0.0
Pseudomonas fulva	47880	species	4920769	4	3	0.0
Pseudomonas oryzihabitans	47885	species	4834356	3	2	0.0
Serratia fonticola	47917	species	12326310	2	2	0.0
Acinetobacter pittii	48296	species	6018266	51	21	2.82362e-05
Xanthomonas fragariae	48664	species	8565300	1	1	0.0
Novosphingobium aromaticivorans	48935	species	4233314	6	5	0.0
Pediococcus damnosus	51663	species	11570178	1	1	0.0
Tetragenococcus halophilus	51669	species	2476095	1	1	0.0
Meiothermus silvanus	52022	species	3721669	1	1	0.0
Lactobacillus gallinarum	52242	species	2374782	1	1	0.0
Enterococcus mundtii	53346	species	3351060	2	2	0.0
Intrasporangium calvum	53358	species	4024382	7	7	0.0
Pseudomonas citronellolis	53408	species	14631203	14	10	0.0
Pseudomonas resinovorans	53412	species	6484828	10	5	0.0
Xanthomonas axonopodis	53413	species	5343358	1	1	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	2	2	0.0
Dehalobacter restrictus	55583	species	2943336	1	0	0.0
Xanthomonas sacchari	56458	species	5006106	1	1	0.0
Rhizobium gallicum	56730	species	7311190	1	0	0.0
Burkholderia thailandensis	57975	species	9210179	6	2	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	2	2	0.0
Cellulophaga algicola	59600	species	4888353	1	1	0.0
Alcanivorax borkumensis	59754	species	3120143	1	0	0.0
Cyanobium gracile	59930	species	3342364	1	1	0.0
Burkholderia pyrrocinia	60550	species	7961346	4	1	0.0
Burkholderia vietnamiensis	60552	species	14209387	6	1	0.0
Halogeometricum borinquense	60847	species	3944467	1	1	0.0
Paenibacillus mucilaginosus	61624	species	8740689	1	1	0.0
Enterobacter asburiae	61645	species	6470569	12	1	0
Lelliottia amnigena	61646	species	4616371	1	1	0.0
Pluralibacter gergoviae	61647	species	5489680	2	2	0.0
Kluyvera intermedia	61648	species	6166452	2	2	0.0
Acidiphilium multivorum	62140	species	4214744	6	1	0.0
Shewanella baltica	62322	species	5379488	2	1	0.0
Azoarcus sp. BH72	62928	species	4376040	3	0	0.0
Acinetobacter sp. ADP1	62977	species	3598621	49	45	5.94249e-19
Zobellia galactanivorans	63186	species	5521712	1	1	0.0
Aquifex aeolicus	63363	species	1590791	1	1	0.0
Sodalis glossinidius	63612	species	4292502	1	1	0.0
Sideroxydans lithotrophicus	63745	species	3003656	1	0	0.0
Borreliella bissettii	64897	species	1403443	1	0	0.0
Cyanothece sp. PCC 7424	65393	species	6554169	1	1	0.0
Pseudomonas knackmussii	65741	species	6162905	15	12	0.0
Streptomyces griseochromogenes	68214	species	10764674	1	0	0.0
Streptomyces pactum	68249	species	8180260	2	0	0.0
Streptomyces violaceusniger	68280	species	11138313	1	0	0.0
Streptomyces albulus	68570	species	9578489	1	0	0.0
Cupriavidus basilensis	68895	species	8421483	8	5	0.0
Pseudomonas sp. VLB120	69328	species	5966222	7	2	9.39891e-15
Caulobacter henricii	69395	species	3957288	1	0	0.0
Pseudomonas plecoglossicida	70775	species	6233254	15	6	0.0
Mesorhizobium amorphae	71433	species	7343952	2	1	0.0
Kocuria palustris	71999	species	2854447	2	2	0.0
Brevundimonas subvibrioides	74313	species	3445263	4	4	0.0
Pseudomonas balearica	74829	species	4383480	4	2	0.0
Paraburkholderia caribensis	75105	species	13917408	1	0	0.0
Pseudomonas mandelii	75612	species	7188564	7	2	3.0942e-15
Oxalobacteraceae	75682	family	0	1	0	0.0
Mannheimia haemolytica	75985	species	2934797	6	5	0.0
Roseateles depolymerans	76731	species	5681722	19	13	0.0
Pseudomonas monteilii	76759	species	5553188	14	1	0.0
Solibacillus silvestris	76853	species	3987727	1	0	0.0
Wolbachia endosymbiont of Drosophila simulans	77038	species	1298813	1	1	0.0
Pseudomonas mosselii	78327	species	6247860	6	2	0
Bacillus pseudofirmus	79885	species	4249248	4	4	0.0
Haliangium ochraceum	80816	species	9446314	1	0	0.0
Burkholderiales	80840	order	0	3	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	5	4	0.0
Aliivibrio wodanis	80852	species	4635126	1	0	0.0
Delftia acidovorans	80866	species	6767514	9	4	0.0
Acidovorax avenae	80867	species	5482170	8	0	0.0
Acidovorax citrulli	80869	species	5352772	10	4	0.0
Frateuria aurantia	81475	species	3603458	5	5	0.0
Cupriavidus gilardii	82541	species	5578743	4	4	0.0
Pragia fontium	82985	species	4094629	1	1	0.0
Serratia plymuthica	82996	species	6554843	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	3	3	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	46	45	3.76943e-05
Methanobrevibacter ruminantium	83816	species	2937203	2	1	0.0
Clostridium autoethanogenum	84023	species	8704651	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	2	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	1	0.0
Mannheimia varigena	85404	species	2201818	1	1	0.0
Thauera sp. MZ1T	85643	species	4574586	4	3	0.0
Achromobacter xylosoxidans	85698	species	9063264	10	6	0.0
Bacillus weihenstephanensis	86662	species	5740546	1	1	0.0
Bacillus halodurans	86665	species	4202352	1	1	0.0
Burkholderia multivorans	87883	species	13696114	2	2	0.0
Caulobacter segnis	88688	species	4655622	2	1	0.0
Ruegeria pomeroyi	89184	species	4601048	4	2	0.0
Pandoraea apista	93218	species	16769721	5	4	0.0
Pandoraea norimbergensis	93219	species	6167370	1	1	0.0
Pandoraea pnomenusa	93220	species	11008666	4	0	0.0
Pandoraea pulmonicola	93221	species	5867621	2	2	0.0
Pandoraea sputorum	93222	species	5751958	4	2	0.0
Shewanella sp. ANA-3	94122	species	5251146	1	0	0.0
Ramlibacter tataouinensis	94132	species	4493411	26	18	0.0
Burkholderia stabilis	95485	species	8527947	2	1	0.0
Burkholderia cenocepacia	95486	species	15410767	5	0	0.0
Chloroherpeton thalassium	100716	species	3293456	1	1	0.0
Burkholderia ubonensis	101571	species	22281372	7	1	0.0
Thysanoplusia orichalcea nucleopolyhedrovirus	101850	species	132978	1	1	0.0
Saccharothrix espanaensis	103731	species	9360653	1	1	0.0
Rhodococcus pyridinivorans	103816	species	5590512	2	0	0.0
Bordetella hinzii	103855	species	9772861	1	0	0.0
Ralstonia mannitolilytica	105219	species	9915295	8	5	0.0
Methylibium petroleiphilum	105560	species	4643639	28	19	0.0
Cupriavidus	106589	genus	0	1	0	0.0
Cupriavidus necator	106590	species	7948767	4	3	0.0
Acinetobacter nosocomialis	106654	species	4061750	27	8	2.09944e-05
Opitutus terrae	107709	species	5957605	1	1	0.0
Mycobacterium vanbaalenii	110539	species	6491865	2	1	0.0
Actinomyces radicidentis	111015	species	3051613	1	1	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	2	2	0.0
Sulfolobus tokodaii	111955	species	2694756	1	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	3	2	0.0
Sphingopyxis alaskensis	117207	species	3373713	3	2	0.0
Denitrovibrio acetiphilus	118000	species	3222077	1	1	0.0
Oscillatoria acuminata	118323	species	7804270	1	1	0.0
Cupriavidus metallidurans	119219	species	6913352	10	8	0.0
Pannonibacter phragmitetus	121719	species	5669701	1	1	0.0
Stenotrophomonas acidaminiphila	128780	species	4138297	4	0	0.0
Geobacillus	129337	genus	0	1	1	0.0
Kineococcus radiotolerans	131568	species	4956672	1	1	0.0
Rhodococcus jostii	132919	species	9702737	2	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	3	2	0.0
Paraburkholderia fungorum	134537	species	9058983	2	0	0.0
Mycobacterium goodii	134601	species	7105933	3	2	0.0
Ureaplasma parvum	134821	species	743562	1	0	0.0
Xanthomonadales	135614	order	0	3	0	0.0
Aeromonadales	135624	order	0	2	0	0.0
Bacillus endophyticus	135735	species	5313985	1	1	0.0
Salinibacter ruber	146919	species	3710123	3	3	0.0
Azospira oryzae	146939	species	3806980	2	2	0.0
Vibrio antiquarius	150340	species	5089025	1	0	0.0
Pseudopedobacter saltans	151895	species	4635236	1	1	0.0
Burkholderia ambifaria	152480	species	11349840	1	1	0.0
Burkholderia dolosa	152500	species	6409095	1	0	0.0
Sphingomonas melonis	152682	species	4196755	2	0	0.0
Bacillus toyonensis	155322	species	5025419	2	0	0.0
Caulobacter vibrioides	155892	species	4029938	1	1	0.0
Pseudomonas parafulva	157782	species	5087619	2	0	0.0
Pseudomonas cremoricolorata	157783	species	4780403	4	2	0.0
Chromohalobacter salexigens	158080	species	3696649	1	1	0.0
Novosphingobium resinovorum	158500	species	6918128	4	2	0
Cedecea neteri	158822	species	23867322	1	0	0.0
Enterobacter hormaechei	158836	species	11766809	6	4	0.0
Collimonas fungivorans	158899	species	5393313	3	3	0.0
Roseibacterium elongatum	159346	species	3555109	1	1	0.0
Sphingomonas wittichii	160791	species	5915246	6	2	0
Acidithiobacillus ferrivorans	160808	species	3207552	1	1	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	2	2	0.0
Streptomyces puniciscabiei	164348	species	9698948	1	1	0.0
Sphingobium	165695	genus	0	3	0	0.0
Human endogenous retrovirus K113	166122	leaf	9472	7	0	0.0
Ilyobacter polytropus	167642	species	3132314	3	2	0.0
Laribacter hongkongensis	168471	species	3169329	2	1	0.0
Salinispora tropica	168695	species	5183331	1	1	0.0
Corynebacterium aurimucosum	169292	species	2819226	1	0	0.0
Paenibacillus stellifer	169760	species	5658798	1	1	0.0
Tistrella mobilis	171437	species	6512983	4	2	0.0
Leptospirillum ferriphilum	178606	species	2368371	1	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	11	7	2.20619e-14
Delftia tsuruhatensis	180282	species	7195716	8	6	0.0
Oceanobacillus iheyensis	182710	species	3630528	1	1	0.0
Corallococcus coralloides	184914	species	10080619	1	0	0.0
Paludibacter propionicigenes	185300	species	3685504	1	1	0.0
Xylanimonas cellulosilytica	186189	species	3831380	1	0	0.0
Thalassolituus oleivorans	187493	species	3842190	1	1	0.0
Deinococci	188787	class	0	2	0	0.0
Oleispira antarctica	188908	species	4406383	1	1	0.0
