name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	2	0	0.0
Buchnera aphidicola	9	species	619958	8	1	0.0
Cellulomonas gilvus	11	species	3526441	1	1	0.0
Pelobacter carbinolicus	19	species	3665893	1	1	0.0
Shewanella putrefaciens	24	species	4749735	7	2	0.0
Myxococcus fulvus	33	species	10026214	7	2	0.0
Stigmatella aurantiaca	41	species	10260756	4	1	0.0
Archangium gephyra	48	species	12489432	17	3	0.0
Chondromyces crocatus	52	species	11388132	2	2	0.0
Sorangium cellulosum	56	species	13907952	4	4	0.0
Cyclobacterium marinum	104	species	6221273	1	1	0.0
Runella slithyformis	106	species	6919729	1	1	0.0
Pirellula staleyi	125	species	6196199	6	6	0.0
Planctomycetaceae	126	family	0	2	0	0.0
Spirochaetaceae	137	family	0	2	0	0.0
Borrelia hermsii	140	species	1156143	1	0	0.0
Leptospira interrogans	173	species	5395453	1	1	0.0
Azospirillum	191	genus	0	1	0	0.0
Azospirillum brasilense	192	species	13978806	28	20	0.0
Azospirillum lipoferum	193	species	7223069	10	1	0.0
Campylobacter fetus	196	species	1876301	1	1	0.0
Campylobacter hyointestinalis	198	species	1753331	1	1	0.0
Campylobacter lari	201	species	1576113	1	0	0.0
Helicobacter pylori	210	species	2044699	6	4	0.0
Helicobacter acinonychis	212	species	1557588	1	0	0.0
Helicobacter mustelae	217	species	1578097	1	1	0.0
Achromobacter	222	genus	0	2	0	0.0
Francisella tularensis	263	species	2777166	4	4	0.0
Paracoccus denitrificans	266	species	5236194	1	1	0.0
Thermus thermophilus	274	species	2214494	2	1	0.0
Xanthobacter autotrophicus	280	species	5625098	14	12	0.0
Comamonas testosteroni	285	species	5695231	53	29	3.41068e-05
Pseudomonas	286	genus	0	12	2	0.0
Pseudomonas aeruginosa	287	species	22457305	72	35	4.90106e-06
Burkholderia cepacia	292	species	13365495	59	22	1.33862e-18
Pseudomonas fluorescens	294	species	14826544	232	206	2.87546e-14
Pseudomonas fragi	296	species	5101809	1	0	0.0
