name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	18	10	0.0
Buchnera aphidicola	9	species	619958	7	6	0.0
Cellulomonas gilvus	11	species	3526441	17	16	0.0
Pelobacter carbinolicus	19	species	3665893	4	0	0.0
Myxococcales	29	order	0	7	0	0.0
Myxococcus	32	genus	0	3	0	0.0
Myxococcus fulvus	33	species	10026214	24	14	0.0
Myxococcus xanthus	34	species	9139763	32	20	0.0
Stigmatella aurantiaca	41	species	10260756	2	2	0.0
Archangium gephyra	48	species	12489432	29	24	0.0
Polyangiaceae	49	family	0	1	0	0.0
Chondromyces crocatus	52	species	11388132	20	12	0.0
Sorangium cellulosum	56	species	13907952	52	45	0.0
Lysobacter	68	genus	0	6	0	0.0
Caulobacter	75	genus	0	4	0	0.0
Leptothrix	88	genus	0	5	0	0.0
Cyclobacterium marinum	104	species	6221273	6	3	0.0
Runella slithyformis	106	species	6919729	19	15	0.0
Rubinisphaera brasiliensis	119	species	6006602	1	0	0.0
Planctopirus limnophila	120	species	5460085	1	1	0.0
Pirellula staleyi	125	species	6196199	8	8	0.0
Planctomycetaceae	126	family	0	1	0	0.0
Borreliella burgdorferi	139	species	1329613	5	1	0.0
Borrelia hermsii	140	species	1156143	1	0	0.0
Borrelia parkeri	141	species	1030684	2	1	0.0
Borrelia turicatae	142	species	917330	1	0	0.0
Spirochaeta thermophila	154	species	2516433	3	3	0.0
Brachyspira hyodysenteriae	159	species	3055339	10	8	0.0
Treponema succinifaciens	167	species	2897425	1	1	0.0
Leptospira biflexa	172	species	3953768	6	6	0.0
Leptospira interrogans	173	species	5395453	9	8	0.0
Leptospira borgpetersenii	174	species	3948532	1	1	0.0
Leptospirillum ferrooxidans	180	species	2559538	1	1	0.0
Azospirillum brasilense	192	species	13978806	20	12	0.0
Azospirillum lipoferum	193	species	7223069	20	5	0.0
Campylobacter coli	195	species	5104439	23	21	0.0
Campylobacter fetus	196	species	1876301	4	3	0.0
Campylobacter jejuni	197	species	6156435	14	10	0.0
Campylobacter hyointestinalis	198	species	1753331	9	0	0.0
Campylobacter concisus	199	species	1969727	9	1	0.0
Campylobacter lari	201	species	1576113	8	6	0.0
Helicobacter pylori	210	species	2044699	24	22	0.0
Helicobacter acinonychis	212	species	1557588	2	1	0.0
Helicobacter cinaedi	213	species	2170766	1	1	0.0
Helicobacter felis	214	species	1672681	2	2	0.0
Achromobacter	222	genus	0	11	0	0.0
Brucella	234	genus	0	9	7	0.0
Brucella abortus	235	species	5108028	1	0	0.0
Francisella tularensis	263	species	2777166	4	1	0.0
Paracoccus denitrificans	266	species	5236194	29	22	0.0
Thermus	270	genus	0	1	0	0.0
Thermus aquaticus	271	species	2338641	1	1	0.0
Thermus thermophilus	274	species	2214494	6	5	1.72191e-05
Meiothermus ruber	277	species	3097457	3	2	0.0
Xanthobacter autotrophicus	280	species	5625098	40	36	3.38942e-05
Comamonas testosteroni	285	species	5695231	201	97	0
Pseudomonas	286	genus	0	46	20	0.0
Pseudomonas aeruginosa	287	species	22457305	223	98	2.24359e-05
Pseudoalteromonas atlantica	288	species	5187005	4	3	0.0
Burkholderia cepacia	292	species	13365495	231	76	5.90438e-14
Pseudomonas fluorescens	294	species	14826544	620	504	2.66124e-05
Pseudomonas fragi	296	species	5101809	64	42	0.0
Pseudomonas mendocina	300	species	5293211	118	78	0.0
Pseudomonas putida	303	species	6888188	273	172	0.0
Ralstonia solanacearum	305	species	11186335	339	189	0
Pseudomonas stutzeri	316	species	7755802	159	128	5.25391e-05
Pseudomonas syringae	317	species	6129101	73	22	0.0
Ralstonia pickettii	329	species	6378979	861	735	0.000529653
Pseudomonas pseudoalcaligenes	330	species	4691662	71	66	4.54639e-05
Burkholderia glumae	337	species	7333967	116	41	0.0
Xanthomonas	338	genus	0	14	0	0.0
Xanthomonas campestris	339	species	7063896	81	55	1.61943e-05
Xanthomonas translucens	343	species	4638247	47	15	0.0
Xanthomonas citri	346	species	17318955	97	6	0.0
Xanthomonas oryzae	347	species	17545599	22	19	0.0
Azotobacter chroococcum	353	species	5192286	55	39	7.3439e-06
Azotobacter vinelandii	354	species	5351632	26	15	0.0
Rhizobiales	356	order	0	13	0	0.0
Agrobacterium tumefaciens	358	species	9211775	47	10	0.0
Agrobacterium vitis	373	species	6320946	4	4	0.0
Bradyrhizobium	374	genus	0	5	0	0.0
Bradyrhizobium japonicum	375	species	9215796	138	81	0.0
Bradyrhizobium sp.	376	species	7547693	120	78	0.0
Rhizobium	379	genus	0	19	6	0.0
Sinorhizobium fredii	380	species	6891900	44	14	0.0
Mesorhizobium loti	381	species	7539018	49	21	0.0
Sinorhizobium meliloti	382	species	6962835	15	8	0.0
