name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pasteurellaceae	712	family	0	2	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	3	2	0.0
Actinobacillus equuli	718	species	2431533	1	0	0.0
Haemophilus influenzae	727	species	2672708	1	1	0.0
Haemophilus parainfluenzae	729	species	2086875	1	1	0.0
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
Histophilus somni	731	species	2138367	1	1	0.0
Anaplasma marginale	770	species	1200061	1	0	0.0
Rickettsia prowazekii	782	species	1111249	1	1	0.0
Bacteroides thetaiotaomicron	818	species	6390542	1	1	0.0
Bacteroides vulgatus	821	species	5163189	1	0	0.0
Campylobacter gracilis	824	species	2281652	1	1	0.0
Sebaldella termitidis	826	species	4486650	3	3	0.0
Campylobacter ureolyticus	827	species	1641887	1	1	0.0
Porphyromonas gingivalis	837	species	2343668	2	2	0.0
Fusobacterium nucleatum	851	species	2948417	7	6	0.0
Syntrophomonas wolfei	863	species	2936195	1	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	6	4	0.0
Desulfomicrobium baculatum	899	species	3942657	1	1	0.0
Ehrlichia chaffeensis	945	species	1174554	2	1	0.0
Anaplasma phagocytophilum	948	species	1493914	1	0	0.0
Neorickettsia risticii	950	species	879977	3	0	0.0
Neorickettsia sennetsu	951	species	859006	3	0	0.0
Wolbachia	953	genus	0	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	1	0	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Flavobacterium columnare	996	species	6492116	1	1	0.0
Chromatiaceae	1046	family	0	1	0	0.0
Allochromatium vinosum	1049	species	3669074	3	1	0.0
Rhodobacter sphaeroides	1063	species	5768316	2	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	2	1	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	1	1	0.0
Anabaena cylindrica	1165	species	7063285	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	1	1	0.0
Nitrosospira multiformis	1231	species	3234309	1	1	0.0
Gammaproteobacteria	1236	class	0	5	1	0.0
Piscirickettsia salmonis	1238	species	10317144	2	0	1.30628e-61
Oenococcus oeni	1247	species	1780517	2	1	0.0
Leuconostoc carnosum	1252	species	1773468	1	1	0.0
Finegoldia magna	1260	species	1986740	66	59	0.000862414
Ruminococcus albus	1264	species	4482087	1	0	0.0
Micrococcus luteus	1270	species	2501097	9	4	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	6	3	2.96838e-14
Kytococcus sedentarius	1276	species	2785024	4	0	0.000175776
Staphylococcus	1279	genus	0	11	1	0.0
Staphylococcus aureus	1280	species	7252422	734	612	0.0105153
Staphylococcus carnosus	1281	species	2605765	1	1	0.0
Staphylococcus epidermidis	1282	species	3296362	27	7	0.000162159
Staphylococcus haemolyticus	1283	species	2629003	12	1	3.92815e-24
Staphylococcus hyicus	1284	species	2472129	1	0	0.0
Staphylococcus simulans	1286	species	2647552	4	0	2.34451e-24
Staphylococcus xylosus	1288	species	8411206	3	1	0.0
Staphylococcus warneri	1292	species	2560716	14	0	4.58115e-15
Staphylococcus schleiferi	1295	species	12494798	5	1	5.26441e-36
Streptococcus	1301	genus	0	4	0	0.0
Streptococcus salivarius	1304	species	3636237	1	0	0.0
Streptococcus suis	1307	species	2683756	7	2	0.0
Streptococcus agalactiae	1311	species	5721038	25	12	3.60625e-17
Streptococcus pneumoniae	1313	species	2272871	24	18	0
Streptococcus pyogenes	1314	species	4096430	25	11	0.000406245
Streptococcus anginosus	1328	species	2557124	13	10	0.000117916
Streptococcus dysgalactiae	1334	species	2149105	12	3	0.000114659
Streptococcus equi	1336	species	2140495	2	2	0.0
Streptococcus intermedius	1338	species	1963517	3	1	0.0
Enterococcus faecalis	1351	species	3401628	621	589	0.0100833
Enterococcus faecium	1352	species	5898717	58	44	0.000685314
Enterococcus gallinarum	1353	species	3821349	4	0	3.74595e-21
Enterococcus hirae	1354	species	2908247	3	2	0.0
Aerococcus	1375	genus	0	1	0	0.0
Aerococcus urinae	1376	species	2027618	9	7	0
Bacillales	1385	order	0	1	0	0.0
Bacillus anthracis	1392	species	17446789	2	2	0.0
Brevibacillus brevis	1393	species	6296436	1	1	0.0
Bacillus cereus	1396	species	9676532	12	7	0.0
Bacillus mycoides	1405	species	11312355	1	1	0.0
Paenibacillus polymyxa	1406	species	6883167	3	3	0.0
Bacillus pumilus	1408	species	20721195	1	1	0.0
Bacillus sp.	1409	species	4233615	1	0	0.0
Bacillus subtilis	1423	species	7550081	3	2	0.0
Bacillus thuringiensis	1428	species	10269592	4	2	0.0
Bacillus methanolicus	1471	species	3425208	1	1	0.0
Sporosarcina psychrophila	1476	species	4674191	1	1	0.0
Clostridium	1485	genus	0	1	1	0.0
Clostridium acetobutylicum	1488	species	4136895	4	2	0.0
Clostridium botulinum	1491	species	4637504	22	15	0.0
Clostridium butyricum	1492	species	13843423	4	2	0.0
Clostridium cellulovorans	1493	species	5262222	1	1	0.0
Clostridioides difficile	1496	species	6297836	5	4	0.0
Clostridium formicaceticum	1497	species	4586755	5	2	0.0
Clostridium pasteurianum	1501	species	7159922	5	4	0.0
Clostridium perfringens	1502	species	6907798	6	5	0.0
Clostridium sporogenes	1509	species	8284974	7	1	0.0
[Clostridium] stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	3	1	0.0
Clostridium tetani	1513	species	2869591	5	4	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	3	0	0.0
Clostridium beijerinckii	1520	species	6161692	5	3	0.0
Clostridium kluyveri	1534	species	3989551	2	0	0.0
Clostridium ljungdahlii	1538	species	4630065	2	0	0.0
Clostridium novyi	1542	species	2547720	4	2	0.0
Clostridium scatologenes	1548	species	5749410	6	4	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Clostridium baratii	1561	species	3338630	2	1	0.0
Leifsonia xyli	1575	species	2955779	4	2	0.0
Lactobacillus	1578	genus	0	1	0	0.0
Lactobacillus acidophilus	1579	species	2018718	2	0	0.0
Lactobacillus delbrueckii	1584	species	1920382	1	1	0.0
Lactobacillus reuteri	1598	species	2811237	1	0	0.0
Lactobacillus salivarius	1624	species	2663133	1	1	0.0
Listeria	1637	genus	0	1	0	0.0
Listeria ivanovii	1638	species	3701623	1	0	0.0
Listeria monocytogenes	1639	species	5926303	2	0	0.0
Listeria seeligeri	1640	species	2797636	1	0	0.0
Listeria innocua	1642	species	3093113	2	1	0.0
Erysipelothrix	1647	genus	0	2	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	11	7	0.000102053
Corynebacteriaceae	1653	family	0	9	0	0.0
Trueperella pyogenes	1661	species	3453353	11	9	0.0
Arthrobacter	1663	genus	0	1	0	0.0
Bifidobacterium	1678	genus	0	2	0	0.0
Bifidobacterium bifidum	1681	species	2209322	3	0	0.0
Bifidobacterium breve	1685	species	2328021	12	6	0.000105793
Brevibacterium linens	1703	species	8072179	3	3	0.0
Corynebacterium stationis	1705	species	2853666	6	5	0.0
Cellulomonas fimi	1708	species	4266344	1	0	0.0
Cellulomonas flavigena	1711	species	4123179	1	0	0.0
Corynebacterium	1716	genus	0	28	3	0.0
Corynebacterium diphtheriae	1717	species	2468991	107	95	0.0006341
Corynebacterium glutamicum	1718	species	6155998	7	3	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	9	3	0.0
Corynebacterium callunae	1721	species	2928683	7	6	0.0
Corynebacterium variabile	1727	species	3433007	4	2	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	3	1	0.000160241
Propionibacterium acnes	1747	species	3361368	15	15	0.000364093
Actinobacteria	1760	class	0	2	0	0.0
Mycobacterium	1763	genus	0	3	2	0.0
Mycobacterium avium	1764	species	6028446	5	3	0.0
Mycobacterium kansasii	1768	species	6489764	1	0	0.0
Mycobacterium chelonae	1774	species	5029817	2	2	0.0
Mycobacterium chubuense	1800	species	6342624	1	0	0.0
Mycobacterium gilvum	1804	species	5883060	2	1	0.0
Mycobacterium vaccae	1810	species	6235754	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus erythropolis	1833	species	6734667	4	1	0.0
Saccharopolyspora erythraea	1836	species	8212805	6	1	0.0
Actinoplanes missouriensis	1866	species	8773466	2	2	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces albus	1888	species	15352626	2	1	0.0
Streptomyces coelicolor	1902	species	9054847	1	1	0.0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces reticuli	1926	species	9336224	2	0	0.0
Streptomyces noursei	1971	species	9815884	1	0	0.0
Streptosporangium roseum	2001	species	10369518	3	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	10	3	0.0
Thermobifida fusca	2021	species	3642249	2	0	0.0
Pimelobacter simplex	2045	species	5637360	3	3	0.0
Rothia dentocariosa	2047	species	2506025	2	1	7.40367e-25
Gordonia bronchialis	2054	species	5290012	1	0	0.0
Tsukamurella paurometabola	2061	species	4479724	4	0	0.0
Kitasatospora setae	2066	species	8783278	4	2	0.0
Mycoplasma capricolum	2095	species	1692864	2	1	0.0
Mycoplasma hominis	2098	species	925558	7	5	0.000264457
Mycoplasma hyorhinis	2100	species	836420	2	2	0.0
Mycoplasma pulmonis	2107	species	963879	1	0	0.0
Mycoplasma agalactiae	2110	species	942070	1	0	0.0
Spiroplasma apis	2137	species	1160554	1	0	0.0
Spiroplasma mirum	2144	species	2265199	1	0	0.0
Spiroplasma taiwanense	2145	species	1086278	1	0	0.0
Methanosarcina mazei	2209	species	4120463	1	1	0.0
Halobacterium salinarum	2242	species	2619893	1	1	0.0
Natronomonas pharaonis	2257	species	2749696	1	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	1	1	0.0
Thermoanaerobacter kivui	2325	species	2397824	1	0	0.0
Halanaerobium praevalens	2331	species	2309262	1	1	0.0
Haliscomenobacter hydrossis	2350	species	8771651	1	1	0.0
Thermosipho africanus	2421	species	2016657	4	3	0.0
Fervidobacterium nodosum	2424	species	1948941	2	2	0.0
Gardnerella vaginalis	2702	species	1669705	3	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	1	0.0
Halomonas elongata	2746	species	4061296	1	1	0.0
Homo sapiens	9606	species	3238442024	2992329	2342427	0.0620297
Siphoviridae	10699	family	47340	8	0	0.0
Pseudomonas phage D3112	10708	species	37611	2	0	0.0
Pseudomonas phage Pf1	10871	species	7349	22	2	0.0
Acidovorax	12916	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	1	0	0.0
Bifidobacterium pseudocatenulatum	28026	species	2313752	1	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	6	0	3.72995e-23
Streptococcus mitis	28037	species	3110438	2	0	0.0
Acidothermus cellulolyticus	28049	species	2443540	1	1	0.0
Burkholderia gladioli	28095	species	8975879	1	1	0.0
Alteromonas macleodii	28108	species	5557691	1	1	0.0
Francisella philomiragia	28110	species	4757195	1	0	0.0
Cronobacter sakazakii	28141	species	5648091	4	0	4.65068e-21
Arcobacter nitrofigilis	28199	species	3192235	1	1	0.0
Alphaproteobacteria	28211	class	0	1	0	0.0
Betaproteobacteria	28216	class	0	1	0	0.0
Mycoplasma penetrans	28227	species	1358633	1	0	0.0
Arcanobacterium haemolyticum	28264	species	1986154	2	0	0.0
Clavibacter michiganensis	28447	species	3302478	1	0	0.0
Burkholderia pseudomallei	28450	species	11222453	5	3	0.0
Salmonella enterica	28901	species	6689149	110	1	2.00009e-30
Mycoplasma bovis	28903	species	1562794	3	2	0.0
Thermoanaerobacter brockii	29323	species	2344824	2	0	0.0
Thermoanaerobacterium xylanolyticum	29329	species	2534358	2	1	0.0
Cellulosilyticum lentocellum	29360	species	4714237	1	0	0.0
Staphylococcus saprophyticus	29385	species	3903594	14	4	3.0203e-24
Staphylococcus capitis	29388	species	2503265	1	1	0.0
Microlunatus phosphovorus	29405	species	5683123	1	1	0.0
Pseudomonas savastanoi	29438	species	6112448	1	0	8.81562e-29
Xanthomonas albilineans	29447	species	3852299	1	0	0.0
Rhizobium etli	29449	species	6784960	3	0	0.0
Veillonella parvula	29466	species	2132142	2	2	0.0001148
Yersinia ruckeri	29486	species	7304941	1	1	0.0
Borreliella garinii	29519	species	933029	1	1	0.0
Taylorella equigenitalis	29575	species	1713991	46	37	0.0
Pseudomonas phage D3	31535	species	56426	26	9	0.0231027
Caldicellulosiruptor bescii	31899	species	2931662	2	0	0.0
Halothermothrix orenii	31909	species	2578146	2	2	0.0
Bifidobacteriaceae	31953	family	0	4	0	0.0
Amycolatopsis orientalis	31958	species	9236541	2	2	0.0
Rhodobacteraceae	31989	family	0	1	0	0.0
Burkholderia	32008	genus	0	5	1	0.0
Xanthomonadaceae	32033	family	0	4	0	0.0
Calothrix parietina	32054	species	6960392	1	1	0.0
Kingella	32257	genus	0	6	0	0.0
synthetic construct	32630	species	26537524	1363	96	0.000316841
Desulfurella acetivorans	33002	species	1819992	1	1	0.0
Cutibacterium avidum	33010	species	2627993	5	4	0.0
Parvimonas micra	33033	species	1627009	15	9	9.38194e-12
Anaerococcus prevotii	33034	species	1998633	273	270	0.000612344
Bartonella grahamii	33045	species	2369520	1	1	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	1	1	0.0
Microbacterium	33882	genus	0	2	0	0.0
Rathayibacter tritici	33888	species	3354681	1	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	1	0	0.0
Lactobacillaceae	33958	family	0	1	0	0.0
Melissococcus plutonius	33970	species	2059558	1	1	0.0
Rickettsia bellii	33990	species	1525528	1	1	0.0
Neorickettsia helminthoeca	33994	species	884232	3	0	0.0
Rhodospirillum centenum	34018	species	4355543	1	1	0.0
Moraxella osloensis	34062	species	2649137	1	1	0.0
Variovorax paradoxus	34073	species	6817856	4	2	0.0
Streptobacillus moniliformis	34105	species	1673280	1	1	0.0
Heliobacterium modesticaldum	35701	species	3075407	1	0	0.0
Citrobacter amalonaticus	35703	species	7931914	2	0	0.0
Haloferax gibbonsii	35746	species	3918454	1	0	0.0
Rhodovulum sulfidophilum	35806	species	6638597	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	5	4	0.0
Pseudomonas cichorii	36746	species	5986012	2	1	0.0
Nocardia brasiliensis	37326	species	9436348	1	1	0.0
Nocardia nova	37330	species	8348532	3	1	0.0
Nocardia seriolae	37332	species	8304518	2	1	0.0
Marichromatium purpuratum	37487	species	3779112	3	0	0.0
Candidatus Phytoplasma mali	37692	species	601943	1	0	0.0
Enterococcus casseliflavus	37734	species	3427276	2	0	3.01926e-24
Sinomonas atrocyanea	37927	species	4492204	1	1	0.0
Corynebacterium jeikeium	38289	species	2476822	31	6	0.000510227
Streptomyces pristinaespiralis	38300	species	8532592	1	1	0.0
Corynebacterium vitaeruminis	38305	species	2931780	29	13	0.0
[Eubacterium] eligens	39485	species	2831389	2	1	0.0
[Eubacterium] rectale	39491	species	3449685	1	1	0.0
Thiomicrospira crunogena	39765	species	2427734	1	0	0.0
Sulfurimonas denitrificans	39766	species	2201561	4	4	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	2	1	0.0
Dialister pneumosintes	39950	species	1274073	2	1	0.0
Erythrobacter litoralis	39960	species	3151875	1	1	0.0
Acinetobacter johnsonii	40214	species	4081329	3	2	2.19887e-21
Methylophaga	40222	genus	0	1	0	0.0
Stenotrophomonas	40323	genus	0	1	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	8	5	7.88476e-64
Xenorhabdus bovienii	40576	species	4523083	2	1	0.0
Xenorhabdus poinarii	40577	species	3659523	1	1	0.0
Rhodospirillaceae	41295	family	0	1	0	0.0
Sphingomonadaceae	41297	family	0	2	0	0.0
Burkholderia plantarii	41899	species	8081051	2	1	0.0
Streptomyces sampsonii	42239	species	7070328	1	1	0.0
Corynebacterium argentoratense	42817	species	2031902	2	0	0.0
Sulfolobus islandicus	43080	species	2647110	1	1	0.0
Pseudomonas alcaligenes	43263	species	4406305	42	3	4.50204e-24
Butyrivibrio proteoclasticus	43305	species	4404886	1	1	0.0
Pseudomonas denitrificans	43306	species	5696307	142	3	1.80995e-23
Kutzneria albida	43357	species	9874926	1	1	0.0
Brachybacterium faecium	43669	species	3614992	4	4	0.0
Rothia mucilaginosa	43675	species	2278659	2	1	0.0
Corynebacterium urealyticum	43771	species	2342642	35	6	0.000475934
Paenibacillus durus	44251	species	5814491	1	1	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	1	0	0.0
Staphylococcus pasteuri	45972	species	2559946	1	0	0.0
Thermoanaerobacter wiegelii	46354	species	2785056	1	1	0.0
Thermosipho melanesiensis	46541	species	1915238	1	0	0.0
Hydrogenophaga	47420	genus	0	1	0	0.0
Bibersteinia trehalosi	47735	species	2411529	1	1	0.0
Streptomyces lydicus	47763	species	8750753	1	0	0.0
Micromonospora aurantiaca	47850	species	7025559	3	0	0.0
Pseudomonas azotoformans	47878	species	6859618	3	0	0.0
Pseudomonas corrugata	47879	species	6124363	4	2	1.27857e-28
Pseudomonas fulva	47880	species	4920769	24	1	3.96606e-26
Pseudomonas oryzihabitans	47885	species	4834356	65	1	7.00718e-24
Serratia fonticola	47917	species	12326310	1	1	0.0
Xanthomonas fragariae	48664	species	8565300	1	0	0.0
Novosphingobium aromaticivorans	48935	species	4233314	1	1	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	1	0	0.0
Tetragenococcus	51668	genus	0	1	0	0.0
Tetragenococcus halophilus	51669	species	2476095	1	0	0.0
Meiothermus silvanus	52022	species	3721669	2	1	0.0
Caldicellulosiruptor kristjanssonii	52765	species	2802443	3	1	0.0
Polaromonas	52972	genus	0	1	0	0.0
Pantoea	53335	genus	0	6	0	0.0
Enterococcus durans	53345	species	6143683	6	0	6.66278e-14
Enterococcus mundtii	53346	species	3351060	2	0	1.49398e-24
Pseudomonas citronellolis	53408	species	14631203	222	52	1.68362e-05
Pseudomonas resinovorans	53412	species	6484828	38	1	5.15337e-27
Lactobacillus lindneri	53444	species	2842174	1	1	0.0
Nakamurella multipartita	53461	species	6060298	7	4	0.0
Raoultella ornithinolytica	54291	species	13911666	7	5	6.54498e-35
Salmonella bongori	54736	species	4542714	9	0	0.0
Brevibacillus	55080	genus	0	1	0	0.0
Caldicellulosiruptor owensensis	55205	species	2428903	2	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	1	0	0.0
Rhizobium gallicum	56730	species	7311190	1	0	0.0
Burkholderia thailandensis	57975	species	9210179	2	1	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	1	0	0.0
Staphylococcus phage 85	59506	species	44283	4	0	0.00116782
Lactobacillus paraplantarum	60520	species	3139729	1	1	0.0
Burkholderia pyrrocinia	60550	species	7961346	1	0	0.0
Burkholderia vietnamiensis	60552	species	14209387	2	2	0.0
Sanguibacter keddieii	60920	species	4253413	1	1	0.0
Enterobacter asburiae	61645	species	6470569	4	1	6.92326e-18
Lelliottia amnigena	61646	species	4616371	1	0	0.0
Pluralibacter gergoviae	61647	species	5489680	1	1	0.0
Kluyvera intermedia	61648	species	6166452	1	0	1.64287e-28
Shewanella baltica	62322	species	5379488	1	1	0.0
Azoarcus sp. BH72	62928	species	4376040	1	0	0.0
Aquifex aeolicus	63363	species	1590791	1	1	0.0
Desulfurobacterium thermolithotrophum	64160	species	1541968	2	2	0.0
Borreliella bissettii	64897	species	1403443	1	1	0.0
Corynebacterium ulcerans	65058	species	4175194	11	4	0.0
Cyanothece sp. PCC 7424	65393	species	6554169	1	1	0.0
Pseudomonas knackmussii	65741	species	6162905	125	5	4.42463e-25
Lachnoclostridium phytofermentans	66219	species	4847594	5	5	0.0
Citrobacter rodentium	67825	species	5444283	9	0	0.0
Streptomyces cyaneogriseus	68192	species	7762396	1	0	0.0
Streptomyces fulvissimus	68202	species	7905758	1	0	0.0
Mesorhizobium	68287	genus	0	1	0	0.0
Streptomyces albulus	68570	species	9578489	1	1	0.0
Thermales	68933	order	0	1	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	2	0	0.0
Caulobacter henricii	69395	species	3957288	2	1	0.0
Macrococcus caseolyticus	69966	species	2219737	4	0	3.00008e-23
Pseudomonas plecoglossicida	70775	species	6233254	55	0	0
Staphylococcus phage PVL	71366	species	41401	2	0	0.00203074
Kocuria palustris	71999	species	2854447	2	0	0.0
Kocuria rhizophila	72000	species	2697540	1	0	0.0
Pseudomonadales	72274	order	0	1	0	0.0
Alteromonadaceae	72275	family	0	1	0	0.0
Thiocystis violascens	73141	species	5017071	4	1	0.0
Methanocaldococcus vulcanius	73913	species	1761737	1	1	0.0
Pseudomonas balearica	74829	species	4383480	203	8	8.60093e-05
Pseudomonas mandelii	75612	species	7188564	12	1	0.0
Roseateles depolymerans	76731	species	5681722	3	2	0.0
Pseudomonas monteilii	76759	species	5553188	36	2	8.15962e-26
Solibacillus silvestris	76853	species	3987727	1	1	0.0
Streptococcus constellatus	76860	species	1954077	10	8	0.0
Wolbachia endosymbiont of Onchocerca volvulus	77551	species	960618	1	0	0.0
Parascardovia denticolens	78258	species	1890857	1	1	0.0
Pseudomonas mosselii	78327	species	6247860	29	1	1.0838e-26
Denitrobacterium detoxificans	79604	species	2446250	1	0	0.0
Bacillus gibsonii	79881	species	4100094	1	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	4	1	0.0
Haliangium ochraceum	80816	species	9446314	2	1	0.0
Burkholderiales	80840	order	0	11	0	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	1	0	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Comamonadaceae	80864	family	0	3	0	0.0
Delftia	80865	genus	0	1	0	0.0
Delftia acidovorans	80866	species	6767514	3	1	0.0
Acidovorax avenae	80867	species	5482170	1	0	0.0
Acidovorax citrulli	80869	species	5352772	2	0	0.0
Aminobacterium colombiense	81468	species	1980592	1	1	0.0
Frateuria aurantia	81475	species	3603458	1	0	0.0
Rhizobiaceae	82115	family	0	1	0	0.0
