name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Azorhizobium caulinodans	7	species	5369772	4	2	0.0
Buchnera aphidicola	9	species	619958	7	7	0.0
Cellulomonas gilvus	11	species	3526441	2	0	0.0
Dictyoglomus thermophilum	14	species	1959987	1	1	0.0
Shewanella	22	genus	0	2	0	0.0
Shewanella putrefaciens	24	species	4749735	1	0	0.0
Myxococcus fulvus	33	species	10026214	1	0	0.0
Archangium gephyra	48	species	12489432	1	0	0.0
Chondromyces crocatus	52	species	11388132	1	0	0.0
Sorangium cellulosum	56	species	13907952	1	0	0.0
Cyclobacterium marinum	104	species	6221273	2	1	0.0
Rubinisphaera brasiliensis	119	species	6006602	1	1	0.0
Pirellula staleyi	125	species	6196199	1	1	0.0
Isosphaera pallida	128	species	5529304	9	1	0.0
Spirochaetales	136	order	0	3	0	0.0
Spirochaetaceae	137	family	0	3	0	0.0
Borrelia hermsii	140	species	1156143	2	2	0.0
Brachyspira hyodysenteriae	159	species	3055339	3	2	0.0
Treponema succinifaciens	167	species	2897425	6	2	9.56366e-52
Leptospira	171	genus	0	1	0	0.0
Leptospira interrogans	173	species	5395453	2	1	0.0
Campylobacter coli	195	species	5104439	2	1	0.0
Campylobacter jejuni	197	species	6156435	1	0	0.0
Campylobacter hyointestinalis	198	species	1753331	1	1	0.0
Campylobacter concisus	199	species	1969727	1	1	0.0
Campylobacter lari	201	species	1576113	1	1	0.0
Helicobacter pylori	210	species	2044699	4	3	0.0
Achromobacter	222	genus	0	1	0	0.0
Xanthobacter autotrophicus	280	species	5625098	2	1	0.0
Comamonas testosteroni	285	species	5695231	49	23	0.0
Pseudomonas	286	genus	0	167	32	0.0
Pseudomonas aeruginosa	287	species	22457305	72193	71115	0.299174
Burkholderia cepacia	292	species	13365495	10	1	0.0
Pseudomonas fluorescens	294	species	14826544	151	15	6.79737e-75
Pseudomonas mendocina	300	species	5293211	50	2	2.14377e-60
Pseudomonas putida	303	species	6888188	74	19	0.000245739
Ralstonia solanacearum	305	species	11186335	18	15	2.32348e-05
Pseudomonas stutzeri	316	species	7755802	35	6	3.37728e-05
Pseudomonas syringae	317	species	6129101	7	1	0.0
Ralstonia pickettii	329	species	6378979	8	0	0.0
Pseudomonas pseudoalcaligenes	330	species	4691662	8	4	2.93167e-63
Burkholderia glumae	337	species	7333967	2	1	0.0
Xanthomonas	338	genus	0	5	0	0.0
Xanthomonas campestris	339	species	7063896	4	1	0.0
Xanthomonas citri	346	species	17318955	1	1	0.0
Azotobacter chroococcum	353	species	5192286	43	1	1.17934e-107
