name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Moraxellaceae	468	family	0	8	0	0.0
Acinetobacter	469	genus	0	19	0	0.0
Acinetobacter baumannii	470	species	11595472	2	0	0.0
Neisseriaceae	481	family	0	1	0	0.0
Neisseria lactamica	486	species	2220606	3	0	0.0
Neisseria meningitidis	487	species	8508873	3	1	0.0
Thermomicrobium roseum	500	species	2920744	2	2	0.0
Kingella kingae	504	species	2140065	2	0	0.0
Alcaligenaceae	506	family	0	2	0	0.0
Alcaligenes faecalis	511	species	4248684	30	17	8.40694e-05
Bordetella	517	genus	0	5	0	0.0
Bordetella bronchiseptica	518	species	6491145	2	0	0.0
Bordetella parapertussis	519	species	4815611	1	0	0.0
Bordetella pertussis	520	species	48698463	6	3	0.0
Acidiphilium cryptum	524	species	3963080	3	0	0.0
Ochrobactrum anthropi	529	species	5053471	1	1	0.0
Beijerinckia indica	533	species	4418616	1	1	0.0
Chromobacterium violaceum	536	species	4751080	3	0	1.30263e-174
Zymomonas mobilis	542	species	2426073	14	10	0.0
Enterobacteriaceae	543	family	0	39	0	0.0
Citrobacter	544	genus	0	3	0	0.0
Citrobacter freundii	546	species	16193243	95	55	0.0
Enterobacter	547	genus	0	11	0	0.0
[Enterobacter] aerogenes	548	species	10750562	1	0	0.0
Pantoea agglomerans	549	species	9924054	5	1	0.0
Enterobacter cloacae	550	species	10083180	13	2	1.21604e-18
Pectobacterium carotovorum	554	species	4852842	8	7	0.0
Escherichia coli	562	species	12319210	95	74	1.84868e-05
Hafnia alvei	569	species	6928293	1	0	0.0
Klebsiella	570	genus	0	465	0	0.0
Klebsiella oxytoca	571	species	16779606	54	0	0.0
Klebsiella pneumoniae	573	species	15713353	175	51	0.000113543
Morganella morganii	582	species	3853791	1	0	0.0
Proteus	583	genus	0	10	0	0.0
Proteus mirabilis	584	species	5337360	3	0	0.0
Providencia stuartii	588	species	6521015	1	0	0.0
Serratia	613	genus	0	4	0	0.0
Serratia marcescens	615	species	8465231	679	2	1.92904e-68
Shigella boydii	621	species	4698475	1	0	0.0
Shigella dysenteriae	622	species	4560911	2	0	0.0
Shigella flexneri	623	species	4763519	2	1	0.0
Xenorhabdus nematophila	628	species	4586662	1	0	0.0
Yersinia enterocolitica	630	species	14308813	19	9	0
Yersinia intermedia	631	species	4859749	1	1	0.0
Yersinia pestis	632	species	7124135	48	21	0.0
Yersinia pseudotuberculosis	633	species	9565781	1	1	0.0
Edwardsiella tarda	636	species	3717889	1	0	0.0
Vibrionaceae	641	family	0	1	0	0.0
Aeromonas hydrophila	644	species	7739252	12	8	0.0
Aeromonas media	651	species	4788430	10	5	2.40922e-05
Aeromonas schubertii	652	species	4400034	1	0	0.0
Aeromonas veronii	654	species	7214925	2	2	0.0
Vibrio alginolyticus	663	species	8138835	2	0	0.0
Vibrio cholerae	666	species	6170861	21	16	2.7129e-16
Aliivibrio fischeri	668	species	4273718	2	0	0.0
Vibrio harveyi	669	species	11920371	1	0	0.0
Vibrio parahaemolyticus	670	species	10344823	9	9	0.0
Vibrio vulnificus	672	species	10215744	1	1	0.0
Vibrio campbellii	680	species	12090206	5	3	0.0
Vibrio natriegens	691	species	10692018	7	7	0.0
Pasteurellaceae	712	family	0	2	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	1	1	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	2	2	0.0
Haemophilus influenzae	727	species	2672708	2	1	0.0
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
[Haemophilus] parasuis	738	species	4546750	2	2	0.0
Coxiella burnetii	777	species	2076694	4	2	0.0
Ehrlichia ruminantium	779	species	2264626	2	0	0.0
Sebaldella termitidis	826	species	4486650	1	0	0.0
Fibrobacter succinogenes	833	species	7685639	4	2	0.0
Wolinella succinogenes	844	species	2110355	1	0	0.0
Fusobacterium nucleatum	851	species	2948417	1	1	0.0
Dichelobacter nodosus	870	species	1389350	2	0	0.0
Desulfovibrio	872	genus	0	1	0	0.0
Desulfovibrio africanus	873	species	4200534	2	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	2	0	0.0
Desulfovibrio salexigens	880	species	4289847	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	2	2	0.0
Desulfobulbus propionicus	894	species	3851869	1	1	0.0
Desulfococcus multivorans	897	species	4455399	1	0	0.0
Desulfomicrobium baculatum	899	species	3942657	2	0	0.0
Megasphaera elsdenii	907	species	2504349	3	3	0.0
Nitrobacter hamburgensis	912	species	5011522	8	5	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Starkeya novella	921	species	4765023	1	1	0.0
Thiomonas intermedia	926	species	3462095	2	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	7	0	0.0
Ehrlichia canis	944	species	1315030	2	0	0.0
Neorickettsia risticii	950	species	879977	1	0	0.0
Neorickettsia sennetsu	951	species	859006	1	0	0.0
Wolbachia	953	genus	0	3	0	0.0
Francisella persica	954	species	3057444	1	0	0.0
Herbaspirillum seropedicae	964	species	8221139	6	0	0.0
Selenomonas ruminantium	971	species	3631933	2	1	0.0
Flavobacterium johnsoniae	986	species	5603295	1	1	0.0
Flavobacterium columnare	996	species	6492116	3	3	0.0
Saprospira grandis	1008	species	4400185	1	1	0.0
Chromatiaceae	1046	family	0	2	0	0.0
Allochromatium vinosum	1049	species	3669074	15	0	1.96033e-169
Halorhodospira halophila	1053	species	2678452	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	3	0	0.0
Rhodobacter sphaeroides	1063	species	5768316	2	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	4	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	4	1	0.0
Blastochloris viridis	1079	species	11174693	3	2	1.03238e-05
Rhodospirillum	1081	genus	0	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Chlorobium limicola	1092	species	2763181	1	0	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	1	0.0
Nitrosococcus oceani	1229	species	3522111	4	0	0.0
Nitrosospira multiformis	1231	species	3234309	1	1	0.0
Gammaproteobacteria	1236	class	0	9	6	0.0
Piscirickettsia salmonis	1238	species	10317144	9	0	3.34471e-149
Oenococcus oeni	1247	species	1780517	1	1	0.0
Leuconostoc carnosum	1252	species	1773468	1	1	0.0
Finegoldia magna	1260	species	1986740	2	0	0.0
Ruminococcus albus	1264	species	4482087	3	0	0.0
Micrococcus luteus	1270	species	2501097	3	3	0.0
Kytococcus sedentarius	1276	species	2785024	1	1	0.0
Staphylococcus	1279	genus	0	5	0	0.0
Staphylococcus aureus	1280	species	7252422	15	4	1.60424e-05
Staphylococcus epidermidis	1282	species	3296362	4	1	0
Staphylococcus haemolyticus	1283	species	2629003	1	0	0.0
Staphylococcus xylosus	1288	species	8411206	3	0	0.0
Staphylococcus warneri	1292	species	2560716	1	0	0.0
Streptococcus	1301	genus	0	6	0	0.0
Streptococcus salivarius	1304	species	3636237	4	2	0.0
Streptococcus suis	1307	species	2683756	10	2	2.18157e-19
Streptococcus thermophilus	1308	species	3463400	2	2	0.0
Streptococcus agalactiae	1311	species	5721038	1	0	0.0
Streptococcus pneumoniae	1313	species	2272871	1	0	0.0
Streptococcus pyogenes	1314	species	4096430	1	1	0.0
Streptococcus anginosus	1328	species	2557124	2	2	0.0
Streptococcus dysgalactiae	1334	species	2149105	2	1	0.0
Enterococcus	1350	genus	0	2	0	0.0
Enterococcus faecalis	1351	species	3401628	58	3	4.19484e-16
Enterococcus faecium	1352	species	5898717	1424	1251	0.00938973
Enterococcus gallinarum	1353	species	3821349	5	1	0.0
Enterococcus hirae	1354	species	2908247	49	1	4.29759e-15
Lactococcus	1357	genus	0	1	0	0.0
Lactococcus lactis	1358	species	2704731	2	1	0.0
Bacillales	1385	order	0	4	0	0.0
Bacillus amyloliquefaciens	1390	species	5608910	2	1	0.0
Bacillus anthracis	1392	species	17446789	5	4	0.0
Bacillus cereus	1396	species	9676532	8	1	0.0
Bacillus coagulans	1398	species	4327944	1	0	0.0
Paenibacillus polymyxa	1406	species	6883167	5	2	0.0
Bacillus pumilus	1408	species	20721195	12	12	0.0
Bacillus subtilis	1423	species	7550081	7	7	0.0
Bacillus thuringiensis	1428	species	10269592	8	6	0.0
Clostridium botulinum	1491	species	4637504	6	4	0.0
Clostridioides difficile	1496	species	6297836	3	0	0.0
Clostridium formicaceticum	1497	species	4586755	7	2	0.0
Clostridium pasteurianum	1501	species	7159922	1	1	0.0
Clostridium tetani	1513	species	2869591	1	1	0.0
Ruminiclostridium thermocellum	1515	species	3634338	1	1	0.0
Clostridium beijerinckii	1520	species	6161692	1	1	0.0
Clostridium scatologenes	1548	species	5749410	1	1	0.0
Leifsonia xyli	1575	species	2955779	5	1	0.0
Lactobacillus	1578	genus	0	8	0	0.0
Lactobacillus brevis	1580	species	2493592	10	0	2.35214e-16
Lactobacillus delbrueckii	1584	species	1920382	5	0	2.7168e-16
Lactobacillus plantarum	1590	species	8684028	3	2	0.0
Lactobacillus paracasei	1597	species	4200086	1	0	0.0
Lactobacillus fermentum	1613	species	2108824	7	0	4.31691e-16
Listeria	1637	genus	0	1	0	0.0
Listeria monocytogenes	1639	species	5926303	2	1	0.0
Erysipelothrix	1647	genus	0	3	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	3	0	5.75783e-56
Corynebacteriaceae	1653	family	0	14	0	0.0
Actinomyces	1654	genus	0	1	0	0.0
Trueperella pyogenes	1661	species	3453353	17	15	0.000100219
Bifidobacterium bifidum	1681	species	2209322	8	0	0
Bifidobacterium asteroides	1684	species	2167304	1	1	0.0
Bifidobacterium breve	1685	species	2328021	3	0	4.25571e-17
Corynebacterium stationis	1705	species	2853666	21	10	5.01472e-15
Cellulomonas flavigena	1711	species	4123179	4	4	0.0
Corynebacterium	1716	genus	0	33	5	0.0
Corynebacterium diphtheriae	1717	species	2468991	167	152	0.000350904
Corynebacterium glutamicum	1718	species	6155998	13	3	0.0
Corynebacterium pseudotuberculosis	1719	species	6595197	10	1	3.71484e-27
Corynebacterium callunae	1721	species	2928683	2	0	0.0
Corynebacterium variabile	1727	species	3433007	5	4	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Propionibacterium acnes	1747	species	3361368	15	15	0.000171602
Actinobacteria	1760	class	0	2	0	0.0
Mycobacterium	1763	genus	0	2	0	0.0
Mycobacterium avium	1764	species	6028446	2	1	0.0
Mycobacterium fortuitum	1766	species	6254616	2	0	0.0
Mycobacterium phlei	1771	species	5349645	1	0	0.0
Mycobacterium smegmatis	1772	species	20962296	3	1	0.0
Mycobacterium chelonae	1774	species	5029817	1	0	0.0
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	2	0	0.0
Mycobacterium gilvum	1804	species	5883060	1	0	0.0
Mycobacterium vaccae	1810	species	6235754	1	0	0.0
Amycolatopsis methanolica	1814	species	7237391	2	0	0.0
Rhodococcus fascians	1828	species	5502110	1	0	0.0
Saccharopolyspora erythraea	1836	species	8212805	1	1	0.0
Geodermatophilus obscurus	1861	species	5322497	1	1	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces albus	1888	species	15352626	1	0	0.0
Streptomyces coelicolor	1902	species	9054847	1	1	0.0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces griseus	1911	species	8545929	2	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	1	0	0.0
Streptomyces lincolnensis	1915	species	10319054	1	0	0.0
Streptomyces lividans	1916	species	8345283	1	0	0.0
Streptomyces noursei	1971	species	9815884	3	0	8.45763e-191
Streptosporangium roseum	2001	species	10369518	3	0	0.0
Thermobispora bispora	2006	species	4189976	3	2	0.0
Nocardiopsis dassonvillei	2014	species	6543312	7	7	0.0
Thermomonospora curvata	2020	species	5639016	2	1	0.0
Microbacterium testaceum	2033	species	3982034	1	0	0.0
Rothia dentocariosa	2047	species	2506025	1	1	0.0
Gordonia terrae	2055	species	5701501	1	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	1	0.0
Kitasatospora setae	2066	species	8783278	2	2	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma hyopneumoniae	2099	species	909234	1	0	0.0
Mycoplasma pneumoniae	2104	species	954052	1	0	0.0
Mycoplasma flocculare	2128	species	778866	1	0	0.0
Spiroplasma	2132	genus	0	1	0	0.0
Acholeplasma laidlawii	2148	species	1496992	2	1	0.0
Methanothermus fervidus	2180	species	1243342	1	1	0.0
Methanococcus	2184	genus	0	1	0	0.0
Methanosarcina mazei	2209	species	4120463	1	1	0.0
Desulfurococcus	2273	genus	0	1	0	0.0
Staphylothermus	2279	genus	0	1	0	0.0
Pyrodictiaceae	2307	family	0	1	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	1	1	0.0
Halanaerobium praevalens	2331	species	2309262	3	1	0.0
Thermotoga maritima	2336	species	5599391	3	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	3	2	0.0
Flexistipes sinusarabici	2352	species	2526590	2	2	0.0
Desulfomonile tiedjei	2358	species	6527027	2	2	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Teredinibacter turnerae	2426	species	5193164	2	1	1.01498e-176
Roseobacter denitrificans	2434	species	4331234	1	0	0.0
Symbiobacterium thermophilum	2734	species	3566135	1	1	0.0
Marinobacter	2742	genus	0	2	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	3	0	3.5212e-173
Halomonas	2745	genus	0	2	0	0.0
Halomonas elongata	2746	species	4061296	8	1	0.0
Homo sapiens	9606	species	3238442024	1952830	1612845	0.0167844
Ovine herpesvirus 2	10398	species	135135	1	1	0.0
Siphoviridae	10699	family	47340	2	0	0.0
Pseudomonas phage Pf1	10871	species	7349	8	2	0.0
Enterobacteria phage T1	12355	species	48836	1	1	0.0
Acidovorax	12916	genus	0	2	0	0.0
Burkholderia mallei	13373	species	18282343	2	0	0.0
Sphingomonas	13687	genus	0	2	1	0.0
Bifidobacterium animalis	28025	species	2054141	2	1	0.0
Lysinibacillus fusiformis	28031	species	4843789	1	1	0.0
Staphylococcus lugdunensis	28035	species	3479969	2	1	0.0
Lactobacillus curvatus	28038	species	5775917	1	1	0.0
Rubrivivax	28067	genus	0	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	4	3	1.35128e-161
Nostoc sp. PCC 7524	28072	species	6718869	1	1	0.0
Burkholderia gladioli	28095	species	8975879	6	3	0.0
Alteromonas macleodii	28108	species	5557691	2	2	0.0
Francisella philomiragia	28110	species	4757195	12	11	0.0
Cronobacter sakazakii	28141	species	5648091	10	0	0.0
Serratia proteamaculans	28151	species	5495657	5	4	0.0
Vibrio nigripulchritudo	28173	species	6322155	6	0	0.0
Alphaproteobacteria	28211	class	0	5	0	0.0
Marinomonas	28253	genus	0	1	0	0.0
Halomonadaceae	28256	family	0	3	0	0.0
Clavibacter michiganensis	28447	species	3302478	3	2	0.0
Komagataeibacter xylinus	28448	species	3905082	1	0	0.0
Burkholderia pseudomallei	28450	species	11222453	15	11	0
Salmonella enterica	28901	species	6689149	604	12	1.77632e-64
Staphylococcus saprophyticus	29385	species	3903594	1	1	0.0
Staphylococcus capitis	29388	species	2503265	2	0	9.30804e-05
Microlunatus phosphovorus	29405	species	5683123	1	0	0.0
Legionella oakridgensis	29423	species	2773209	2	1	0.0
Moraxella ovis	29433	species	2306095	1	0	0.0
Pseudomonas savastanoi	29438	species	6112448	4	0	1.81275e-52
Xanthomonas albilineans	29447	species	3852299	1	0	0.0
Rhizobium etli	29449	species	6784960	3	1	0.0
Yersinia frederiksenii	29484	species	4550894	2	2	0.0
Yersinia ruckeri	29486	species	7304941	6	6	0.0
Turneriella parva	29510	species	4409302	1	1	0.0
Rhodothermus marinus	29549	species	3360429	2	2	0.0
Taylorella equigenitalis	29575	species	1713991	23	16	0.0
Pseudomonas phage D3	31535	species	56426	98	34	0.0144998
Bifidobacteriaceae	31953	family	0	5	0	0.0
Amycolatopsis orientalis	31958	species	9236541	1	1	0.0
Aminobacter	31988	genus	0	1	0	0.0
Rhodobacteraceae	31989	family	0	2	0	0.0
Methylobacterium radiotolerans	31998	species	6899110	1	0	0.0
Achromobacter denitrificans	32002	species	6226215	3	1	0.0
Burkholderia	32008	genus	0	9	0	0.0
Xanthomonadaceae	32033	family	0	18	0	0.0
Calothrix parietina	32054	species	6960392	1	1	0.0
Kingella	32257	genus	0	9	0	0.0
synthetic construct	32630	species	26537524	911	63	4.61712e-05
Desulfurella acetivorans	33002	species	1819992	3	0	0.0
Sphingopyxis terrae	33052	species	3983415	2	2	0.0
Coriobacterium	33870	genus	0	1	0	0.0
Coriobacterium glomerans	33871	species	2115681	2	0	0.0
Microbacterium	33882	genus	0	1	0	0.0
Rathayibacter tritici	33888	species	3354681	1	0	0.0
Streptomyces avermitilis	33903	species	9119895	1	0	0.0
Bifidobacterium thermophilum	33905	species	2291643	11	3	8.50877e-20
Amycolatopsis mediterranei	33910	species	13655759	1	1	0.0
Geobacillus thermodenitrificans	33940	species	3608012	4	4	0.0
Lactobacillaceae	33958	family	0	1	0	0.0
Lactobacillus johnsonii	33959	species	1958140	1	1	0.0
Melissococcus plutonius	33970	species	2059558	3	0	0.0
Rhodospirillum centenum	34018	species	4355543	3	0	0.0
Leptothrix cholodnii	34029	species	4909403	12	9	5.18429e-161
Rahnella aquatilis	34038	species	5656799	4	0	0.0
Moraxella osloensis	34062	species	2649137	8	6	0.0
Variovorax paradoxus	34073	species	6817856	2	0	0.0
Mycobacterium indicus pranii	35617	species	5589007	1	0	0.0
Acholeplasma oculi	35623	species	1587120	1	0	0.0
Heliobacterium modesticaldum	35701	species	3075407	3	1	0.0
Citrobacter amalonaticus	35703	species	7931914	5	2	0.0
Corynebacterium kutscheri	35755	species	2354065	3	1	0.0
Ehrlichia muris	35795	species	1196717	2	0	0.0
Nitrosospira briensis	35799	species	3210113	4	3	0.0
Rhodovulum sulfidophilum	35806	species	6638597	1	0	0.0
Pseudomonas cichorii	36746	species	5986012	11	1	0.0
Mycobacterium abscessus	36809	species	18231971	1	1	0.0
Thiobacillus denitrificans	36861	species	2909809	2	1	0.0
Paraburkholderia xenovorans	36873	species	19434089	4	2	0
Nocardia brasiliensis	37326	species	9436348	1	1	0.0
Nocardia farcinica	37329	species	6376062	1	1	0.0
Nocardia nova	37330	species	8348532	2	1	0.0
Nocardia seriolae	37332	species	8304518	1	1	0.0
Marichromatium purpuratum	37487	species	3779112	14	0	0.0
Enterococcus casseliflavus	37734	species	3427276	2	0	0.0
Rhodococcus opacus	37919	species	8880502	1	1	0.0
Sinomonas atrocyanea	37927	species	4492204	1	0	0.0
Corynebacterium jeikeium	38289	species	2476822	25	10	0
Corynebacterium vitaeruminis	38305	species	2931780	23	15	0.0
Mesorhizobium ciceri	39645	species	6838036	2	1	0.0
Sulfurimonas denitrificans	39766	species	2201561	2	0	0.0
Blattabacterium sp. (Mastotermes darwiniensis)	39768	species	590336	2	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	2	2	0.0
Acinetobacter johnsonii	40214	species	4081329	3	1	0.0
Methylophaga	40222	genus	0	2	0	0.0
Aliivibrio salmonicida	40269	species	4655660	3	1	0.0
Stenotrophomonas	40323	genus	0	17	0	0.0
Stenotrophomonas maltophilia	40324	species	6512435	39	24	5.03618e-152
Xenorhabdus bovienii	40576	species	4523083	8	4	0.0
Xenorhabdus poinarii	40577	species	3659523	1	1	0.0
Thioploca ingrica	40754	species	4810005	5	1	0.0
Rhodospirillaceae	41295	family	0	1	0	0.0
Sphingomonadaceae	41297	family	0	1	0	0.0
Burkholderia plantarii	41899	species	8081051	6	4	0.0
Chromohalobacter	42054	genus	0	1	0	0.0
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Marinovum algicola	42444	species	5252390	1	0	0.0
Streptomyces collinus	42684	species	8377286	1	0	0.0
Corynebacterium argentoratense	42817	species	2031902	3	2	9.70104e-15
Ammonifex degensii	42838	species	2157067	3	2	0.0
Pseudomonas alcaligenes	43263	species	4406305	474	4	2.38623e-35
Pseudomonas denitrificans	43306	species	5696307	1046	19	8.68684e-34
Paenarthrobacter aurescens	43663	species	5226648	1	0	0.0
Brachybacterium faecium	43669	species	3614992	1	1	0.0
Rothia mucilaginosa	43675	species	2278659	1	0	0.0
Rhodococcus equi	43767	species	5043170	1	0	0.0
Corynebacterium urealyticum	43771	species	2342642	53	14	0.000580018
Tolumonas auensis	43948	species	3471292	2	2	0.0
Ferrimonas balearica	44012	species	4279159	2	1	0.0
Paenibacillus durus	44251	species	5814491	2	0	0.0
Bradyrhizobium oligotrophicum	44255	species	8264165	1	0	0.0
Nitrosomonas communis	44574	species	4067838	3	3	0.0
Sulfurospirillum barnesii	44674	species	2510109	1	0	0.0
Capnocytophaga haemolytica	45243	species	2688484	1	0	0.0
Mycoplasma bovoculi	45362	species	760240	1	0	0.0
Psychrobacter urativorans	45610	species	2931580	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	2	0	0.0
Anabaena sp. 90	46234	species	5305675	1	0	0.0
Sphingobium chlorophenolicum	46429	species	4573221	2	1	6.17635e-151
Borrelia miyamotoi	47466	species	922629	1	1	0.0
Bibersteinia trehalosi	47735	species	2411529	8	8	0.0
Streptomyces lydicus	47763	species	8750753	6	3	0.0
Micromonospora aurantiaca	47850	species	7025559	4	3	1.54551e-183
Pseudomonas azotoformans	47878	species	6859618	17	2	0.0
Pseudomonas corrugata	47879	species	6124363	9	3	8.53938e-52
Pseudomonas fulva	47880	species	4920769	201	5	2.64957e-45
Pseudomonas oryzihabitans	47885	species	4834356	515	23	1.37325e-38
Serratia fonticola	47917	species	12326310	1	0	0.0
Acinetobacter pittii	48296	species	6018266	2	0	0.0
Verrucomicrobiales	48461	order	0	1	0	0.0
Xanthomonas fragariae	48664	species	8565300	1	0	0.0
Mycoplasma crocodyli	50052	species	934379	1	1	0.0
Wigglesworthia glossinidia	51229	species	711269	3	2	0.0
Aerococcus urinaeequi	51665	species	4067667	1	1	0.0
Tetragenococcus halophilus	51669	species	2476095	2	1	3.63365e-42
Meiothermus silvanus	52022	species	3721669	2	0	0.0
Actinomyces meyeri	52773	species	2049088	1	1	0.0
Pantoea	53335	genus	0	12	0	0.0
Enterococcus durans	53345	species	6143683	97	7	2.6451e-17
Enterococcus mundtii	53346	species	3351060	17	0	3.65429e-32
Intrasporangium calvum	53358	species	4024382	1	1	0.0
Pseudomonas citronellolis	53408	species	14631203	1321	167	3.98018e-05
Pseudomonas resinovorans	53412	species	6484828	243	3	3.58537e-47
Xanthomonas axonopodis	53413	species	5343358	1	1	0.0
Nocardiopsis alba	53437	species	5848211	1	1	0.0
Nakamurella multipartita	53461	species	6060298	5	5	0.0
Hyperthermus butylicus	54248	species	1667163	2	2	0.0
Raoultella ornithinolytica	54291	species	13911666	4	0	0.0
Streptomyces venezuelae	54571	species	18089227	1	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	2	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	2	2	0.0
Magnetospirillum gryphiswaldense	55518	species	4365796	2	0	0.0
Xanthomonas sacchari	56458	species	5006106	5	3	0.0
Rhizobium gallicum	56730	species	7311190	3	1	0.0
Psychroflexus torquis	57029	species	4321832	2	2	0.0
Mycoplasma suis	57372	species	725850	1	1	0.0
Pseudothermotoga hypogea	57487	species	4330581	1	0	0.0
Burkholderia thailandensis	57975	species	9210179	9	1	0.0
Streptococcus macedonicus	59310	species	2142762	1	0	0.0
