name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Alcaligenes faecalis	511	species	4248684	112	64	3.11138e-05
Bordetella	517	genus	0	20	0	0.0
Bordetella bronchiseptica	518	species	6491145	10	0	0.0
Bordetella parapertussis	519	species	4815611	6	0	0.0
Bordetella pertussis	520	species	48698463	11	8	0.0
Bordetella avium	521	species	3732255	2	0	0.0
Acidiphilium cryptum	524	species	3963080	2	0	0.0
Ochrobactrum anthropi	529	species	5053471	3	3	0.0
Beijerinckia indica	533	species	4418616	1	0	0.0
Chromobacterium violaceum	536	species	4751080	10	3	0
Zymomonas mobilis	542	species	2426073	60	28	1.11628e-45
Enterobacteriaceae	543	family	0	197	21	0.0
Citrobacter	544	genus	0	16	0	0.0
Citrobacter koseri	545	species	4735357	11	2	0
Citrobacter freundii	546	species	16193243	252	107	1.02818e-71
Enterobacter	547	genus	0	224	0	0.0
[Enterobacter] aerogenes	548	species	10750562	377	31	3.45283e-06
Pantoea agglomerans	549	species	9924054	32	8	0
Enterobacter cloacae	550	species	10083180	345	47	1.91965e-05
Erwinia	551	genus	0	1	0	0.0
Erwinia amylovora	552	species	3869718	5	2	0.0
Pantoea ananatis	553	species	4842757	19	10	0.0
Pectobacterium carotovorum	554	species	4852842	34	18	0
Escherichia	561	genus	0	7	0	0.0
Escherichia coli	562	species	12319210	684	270	6.63764e-05
Shimwellia blattae	563	species	4158725	12	4	0
Escherichia fergusonii	564	species	4643861	12	1	0
Hafnia	568	genus	0	5	0	0.0
Hafnia alvei	569	species	6928293	97	0	2.79599e-12
Klebsiella	570	genus	0	505	20	0.0
Klebsiella oxytoca	571	species	16779606	650	61	1.74531e-05
Klebsiella pneumoniae	573	species	15713353	48049	41648	0.0280863
Morganella	581	genus	0	4	0	0.0
Morganella morganii	582	species	3853791	50	14	0.0
Proteus	583	genus	0	6	0	0.0
Proteus mirabilis	584	species	5337360	17	0	0
Providencia stuartii	588	species	6521015	5	4	0.0
Salmonella	590	genus	0	2	0	0.0
Serratia	613	genus	0	72	0	0.0
Serratia liquefaciens	614	species	7946985	4	0	0.0
Serratia marcescens	615	species	8465231	506	5	0
Shigella	620	genus	0	9	0	0.0
Shigella boydii	621	species	4698475	3	0	0
Shigella dysenteriae	622	species	4560911	5	1	0.0
Shigella flexneri	623	species	4763519	8	2	0.0
Shigella sonnei	624	species	6798914	3	1	0.0
Xenorhabdus nematophila	628	species	4586662	4	2	0.0
Yersinia	629	genus	0	19	0	0.0
Yersinia enterocolitica	630	species	14308813	40	15	2.07469e-06
Yersinia intermedia	631	species	4859749	3	3	0.0
Yersinia pestis	632	species	7124135	57	21	6.59732e-06
Yersinia pseudotuberculosis	633	species	9565781	18	11	0.0
Edwardsiella	635	genus	0	7	0	0.0
Edwardsiella tarda	636	species	3717889	10	3	6.21386e-78
Aeromonas	642	genus	0	16	0	0.0
Aeromonas hydrophila	644	species	7739252	44	28	0.0
Aeromonas salmonicida	645	species	5040536	2	0	0.0
Aeromonas media	651	species	4788430	24	14	1.81744e-05
Aeromonas schubertii	652	species	4400034	1	0	0.0
Aeromonas veronii	654	species	7214925	6	2	0.0
Vibrio alginolyticus	663	species	8138835	5	0	0.0
Vibrio cholerae	666	species	6170861	40	20	4.85823e-06
Aliivibrio fischeri	668	species	4273718	1	0	0.0
Vibrio harveyi	669	species	11920371	1	1	0.0
Vibrio parahaemolyticus	670	species	10344823	14	5	0.0
Grimontia hollisae	673	species	3998273	1	0	0.0
Vibrio mimicus	674	species	8922704	4	2	0.0
Vibrio fluvialis	676	species	4827724	1	1	0.0
Vibrio campbellii	680	species	12090206	3	1	0.0
Vibrio natriegens	691	species	10692018	12	10	0.0
Plesiomonas shigelloides	703	species	3405979	2	2	0.0
Pasteurellaceae	712	family	0	6	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	8	6	0.0
Actinobacillus suis	716	species	2501598	2	2	0.0
Haemophilus influenzae	727	species	2672708	1	0	0.0
Haemophilus parainfluenzae	729	species	2086875	1	1	0.0
Histophilus somni	731	species	2138367	2	1	0.0
[Haemophilus] parasuis	738	species	4546750	3	2	0.0
Pasteurella multocida	747	species	2546987	1	0	0.0
Coxiella burnetii	777	species	2076694	1	0	0.0
Rickettsia	780	genus	0	1	1	0.0
Rickettsia australis	787	species	1323280	2	2	0.0
Chlamydia trachomatis	813	species	1376168	1	1	0.0
Sebaldella termitidis	826	species	4486650	1	1	0.0
Campylobacter ureolyticus	827	species	1641887	1	0	0.0
Fibrobacter succinogenes	833	species	7685639	1	1	0.0
Fusobacterium nucleatum	851	species	2948417	12	6	0.0
Dichelobacter nodosus	870	species	1389350	1	1	0.0
Desulfovibrio	872	genus	0	3	0	0.0
Desulfovibrio africanus	873	species	4200534	3	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	12	6	0.0
Desulfovibrio salexigens	880	species	4289847	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	4	4	0.0
Desulfobulbus propionicus	894	species	3851869	2	0	0.0
Desulfomicrobium baculatum	899	species	3942657	6	1	0
Megasphaera elsdenii	907	species	2504349	1	1	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	1	0	0.0
Starkeya novella	921	species	4765023	4	1	0.0
Halothiobacillus neapolitanus	927	species	2582886	4	0	0.0
Ehrlichia	943	genus	0	1	0	0.0
Ehrlichia chaffeensis	945	species	1174554	1	1	0.0
Neorickettsia risticii	950	species	879977	2	0	0.0
Neorickettsia sennetsu	951	species	859006	2	0	0.0
Francisella persica	954	species	3057444	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	3	2	0.0
Herbaspirillum seropedicae	964	species	8221139	8	3	0.0
Selenomonas ruminantium	971	species	3631933	1	1	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Pedobacter heparinus	984	species	5167383	1	1	0.0
Cytophaga hutchinsonii	985	species	4433218	2	1	0.0
Flavobacterium columnare	996	species	6492116	6	4	0.0
Flexibacter litoralis	999	species	4919337	3	2	0.0
Marivirga tractuosa	1006	species	4516490	2	2	0.0
Saprospira grandis	1008	species	4400185	5	4	0.0
Chromatiaceae	1046	family	0	8	0	0.0
Allochromatium vinosum	1049	species	3669074	16	2	0.0
Halorhodospira halophila	1053	species	2678452	6	2	0
Rhodobacter	1060	genus	0	1	0	0.0
Rhodobacter sphaeroides	1063	species	5768316	5	5	0.0
Rhodomicrobium vannielii	1069	species	4014469	9	1	0.0
Rhodopseudomonas palustris	1076	species	5408501	7	2	0.0
Blastochloris viridis	1079	species	11174693	2	2	0.0
Pararhodospirillum photometricum	1084	species	3876289	2	1	0
Chlorobium limicola	1092	species	2763181	7	7	0.0
Chlorobium phaeobacteroides	1096	species	2935152	2	1	0.0
Chloroflexus aurantiacus	1108	species	5258541	1	0	0.0
Microcystis aeruginosa	1126	species	4810004	1	0	0.0
Trichormus azollae	1164	species	5486145	1	1	0.0
Anabaena cylindrica	1165	species	7063285	1	1	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	8	7	0.0
Nitrosococcus	1227	genus	0	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	2	0	0.0
Nitrosospira multiformis	1231	species	3234309	3	3	0.0
Gammaproteobacteria	1236	class	0	8	4	0.0
Piscirickettsia salmonis	1238	species	10317144	17	1	0
Leuconostoc mesenteroides	1245	species	1966146	1	1	0.0
Oenococcus oeni	1247	species	1780517	2	1	0.0
Pediococcus pentosaceus	1255	species	1817384	3	2	0.0
Finegoldia magna	1260	species	1986740	129	103	0.000116611
Ruminococcus albus	1264	species	4482087	2	0	0.0
Micrococcaceae	1268	family	0	2	0	0.0
Micrococcus luteus	1270	species	2501097	14	4	3.68816e-100
Dermacoccus nishinomiyaensis	1274	species	3113642	23	3	2.69053e-05
Kytococcus sedentarius	1276	species	2785024	23	4	6.35049e-05
Staphylococcus	1279	genus	0	53	0	0.0
Staphylococcus aureus	1280	species	7252422	544	369	0.000625898
Staphylococcus epidermidis	1282	species	3296362	16	10	6.31961e-05
Staphylococcus haemolyticus	1283	species	2629003	3	0	0.0
Staphylococcus hyicus	1284	species	2472129	2	2	0.0
Staphylococcus xylosus	1288	species	8411206	4	2	0.0
Staphylococcus warneri	1292	species	2560716	13	0	1.40196e-32
Staphylococcus schleiferi	1295	species	12494798	3	0	0
Streptococcus	1301	genus	0	58	0	0.0
Streptococcus gordonii	1302	species	3335036	2	1	0.0
Streptococcus oralis	1303	species	1958690	1	0	0.0
Streptococcus salivarius	1304	species	3636237	2	2	0.0
Streptococcus suis	1307	species	2683756	28	12	1.08878e-05
Streptococcus thermophilus	1308	species	3463400	8	6	0.0
Streptococcus agalactiae	1311	species	5721038	53	21	1.5677e-05
Streptococcus pneumoniae	1313	species	2272871	43	25	1.40753e-05
Streptococcus pyogenes	1314	species	4096430	106	34	6.82801e-05
Streptococcus anginosus	1328	species	2557124	29	24	2.28642e-05
Streptococcus dysgalactiae	1334	species	2149105	13	3	1.1577e-05
Streptococcus equi	1336	species	2140495	5	3	0.0
Streptococcus parauberis	1348	species	2143887	1	1	0.0
Streptococcus uberis	1349	species	1852352	1	1	0.0
Enterococcus	1350	genus	0	48	2	0.0
Enterococcus faecalis	1351	species	3401628	2212	1621	0.00362679
Enterococcus faecium	1352	species	5898717	15931	14413	0.0266766
Enterococcus gallinarum	1353	species	3821349	79	0	0
Enterococcus hirae	1354	species	2908247	364	13	9.29873e-252
Lactococcus	1357	genus	0	1	0	0.0
Lactococcus lactis	1358	species	2704731	33	5	0
Lactococcus garvieae	1363	species	1957049	2	0	0.0
Lactococcus piscium	1364	species	2503066	1	1	0.0
Planococcus kocurii	1374	species	3485580	2	1	0.0
Aerococcus urinae	1376	species	2027618	20	9	0
Aerococcus viridans	1377	species	2199877	7	3	0
Atopobium parvulum	1382	species	1543805	1	0	0.0
Bacillus	1386	genus	0	4	2	0.0
Bacillus amyloliquefaciens	1390	species	5608910	2	1	0.0
Bacillus anthracis	1392	species	17446789	7	4	0.0
Brevibacillus brevis	1393	species	6296436	1	1	0.0
Bacillus cereus	1396	species	9676532	5	2	0.0
Bacillus coagulans	1398	species	4327944	1	1	0.0
Bacillus megaterium	1404	species	5334474	4	1	0.0
Bacillus mycoides	1405	species	11312355	1	1	0.0
Paenibacillus polymyxa	1406	species	6883167	7	5	0.0
Bacillus pumilus	1408	species	20721195	11	10	0.0
Bacillus sp.	1409	species	4233615	2	1	0.0
Lysinibacillus sphaericus	1421	species	14371778	1	0	0.0
Bacillus subtilis	1423	species	7550081	13	5	0
Bacillus thuringiensis	1428	species	10269592	11	9	0.0
Bacillus atrophaeus	1452	species	4171548	1	0	0.0
Bacillus simplex	1478	species	5521719	1	0	0.0
Clostridium	1485	genus	0	6	5	0.0
Clostridium acetobutylicum	1488	species	4136895	7	3	0.0
Clostridium botulinum	1491	species	4637504	27	12	0.0
Clostridium butyricum	1492	species	13843423	3	3	0.0
Clostridium cellulovorans	1493	species	5262222	4	2	0.0
Clostridioides difficile	1496	species	6297836	93	15	0
Clostridium formicaceticum	1497	species	4586755	14	6	0.0
Clostridium pasteurianum	1501	species	7159922	11	10	0.0
Clostridium perfringens	1502	species	6907798	5	4	0.0
Clostridium sporogenes	1509	species	8284974	7	3	0.0
Acetoanaerobium sticklandii	1511	species	2715461	3	2	0.0
Clostridium tetani	1513	species	2869591	3	3	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	14	2	0.0
Clostridium tyrobutyricum	1519	species	3134437	3	3	0.0
Clostridium beijerinckii	1520	species	6161692	7	5	0.0
[Clostridium] cellulolyticum	1521	species	4068724	1	1	0.0
Moorella thermoacetica	1525	species	5377887	1	0	0.0
Clostridium kluyveri	1534	species	3989551	7	3	0.0
Clostridium ljungdahlii	1538	species	4630065	2	2	0.0
Clostridium novyi	1542	species	2547720	5	2	0.0
Clostridium scatologenes	1548	species	5749410	13	8	0.0
Gottschalkia acidurici	1556	species	3108248	7	5	0.0
Clostridium baratii	1561	species	3338630	3	3	0.0
Desulfosporosinus orientis	1563	species	5863081	1	0	0.0
Leifsonia xyli	1575	species	2955779	3	1	0.0
Lactobacillus	1578	genus	0	2	0	0.0
Lactobacillus brevis	1580	species	2493592	8	1	0
Lactobacillus casei	1582	species	3039836	2	1	0.0
Lactobacillus delbrueckii	1584	species	1920382	4	2	0.0
Lactobacillus plantarum	1590	species	8684028	12	3	0
Lactobacillus gasseri	1596	species	1894360	1	1	0.0
Lactobacillus paracasei	1597	species	4200086	1	0	0.0
Lactobacillus reuteri	1598	species	2811237	4	1	0.0
Lactobacillus sakei	1599	species	1884661	3	1	0.0
Lactobacillus acetotolerans	1600	species	1704859	2	2	0.0
Lactobacillus fermentum	1613	species	2108824	37	0	0
Lactobacillus ruminis	1623	species	2066652	1	1	0.0
Lactobacillus salivarius	1624	species	2663133	3	2	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	1	0.0
Listeria	1637	genus	0	5	0	0.0
Listeria ivanovii	1638	species	3701623	3	1	0.0
Listeria monocytogenes	1639	species	5926303	7	3	0
Listeria seeligeri	1640	species	2797636	1	0	0.0
Listeria innocua	1642	species	3093113	3	0	0.0
Listeria welshimeri	1643	species	2814130	1	0	0.0
Erysipelothrix	1647	genus	0	8	0	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	29	7	3.63887e-05
Corynebacteriaceae	1653	family	0	12	0	0.0
Trueperella pyogenes	1661	species	3453353	8	7	0.0
Arthrobacter	1663	genus	0	1	0	0.0
Bifidobacterium	1678	genus	0	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	2	0	0.0
Bifidobacterium bifidum	1681	species	2209322	5	0	0
Bifidobacterium angulatum	1683	species	2043306	1	1	0.0
Bifidobacterium breve	1685	species	2328021	13	8	1.47112e-05
Bifidobacterium catenulatum	1686	species	2079525	1	0	0.0
Bifidobacterium dentium	1689	species	2636018	1	0	0.0
Brevibacterium linens	1703	species	8072179	5	5	0.0
Corynebacterium stationis	1705	species	2853666	14	9	0.0
Cellulomonas fimi	1708	species	4266344	3	1	0.0
Cellulomonas flavigena	1711	species	4123179	4	1	7.0236e-06
Corynebacterium	1716	genus	0	18	3	0.0
Corynebacterium diphtheriae	1717	species	2468991	124	111	2.51871e-05
Corynebacterium glutamicum	1718	species	6155998	12	1	0
Corynebacterium pseudotuberculosis	1719	species	6595197	10	6	0.0
Corynebacterium callunae	1721	species	2928683	5	4	0.0
Corynebacterium variabile	1727	species	3433007	6	5	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	18	7	9.47929e-05
Eubacterium limosum	1736	species	4233519	1	1	0.0
Thermodesulfobacterium commune	1741	species	1764045	1	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	0	0.0
Propionibacterium acnes	1747	species	3361368	4	3	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	3	3	0.0
Thermoanaerobacter	1754	genus	0	2	0	0.0
Actinobacteria	1760	class	0	5	0	0.0
Mycobacterium	1763	genus	0	7	0	0.0
Mycobacterium avium	1764	species	6028446	10	3	0.0
Mycobacterium bovis	1765	species	6302864	1	0	0.0
Mycobacterium fortuitum	1766	species	6254616	2	0	0.0
Mycobacterium intracellulare	1767	species	5374059	3	0	0.0
Mycobacterium kansasii	1768	species	6489764	5	5	0.0
Mycobacterium leprae	1769	species	3268137	2	0	0.0
Mycobacterium phlei	1771	species	5349645	2	1	0.0
Mycobacterium smegmatis	1772	species	20962296	2	1	0.0
Mycobacterium tuberculosis	1773	species	7403540	1	0	0.0
Mycobacterium chelonae	1774	species	5029817	6	5	0.0
Mycobacterium marinum	1781	species	6555333	5	0	0.0
Mycobacterium chubuense	1800	species	6342624	2	1	0.0
Mycobacterium gilvum	1804	species	5883060	3	1	0.0
Mycobacterium vaccae	1810	species	6235754	3	2	0.0
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Rhodococcus	1827	genus	0	3	0	0.0
Rhodococcus fascians	1828	species	5502110	2	2	0.0
Rhodococcus erythropolis	1833	species	6734667	1	0	0
Saccharopolyspora erythraea	1836	species	8212805	2	0	0.0
Saccharomonospora viridis	1852	species	4308349	2	2	0.0
Frankia alni	1859	species	7497934	2	1	0.0
Streptomyces	1883	genus	0	7	0	0.0
Streptomyces albus	1888	species	15352626	5	2	0.0
Streptomyces ambofaciens	1889	species	8265737	2	1	0
Streptomyces clavuligerus	1901	species	7590758	4	1	0.0
Streptomyces coelicolor	1902	species	9054847	3	2	0.0
Streptomyces glaucescens	1907	species	7623774	4	0	0.0
Streptomyces globisporus	1908	species	7783599	3	1	0.0
Streptomyces griseus	1911	species	8545929	4	2	0.0
Streptomyces hygroscopicus	1912	species	10333189	3	1	0.0
Streptomyces lincolnensis	1915	species	10319054	2	2	0.0
Streptomyces lividans	1916	species	8345283	4	2	0.0
Streptomyces reticuli	1926	species	9336224	5	1	0.0
Streptomyces scabiei	1930	species	10148695	3	2	0.0
Streptomyces noursei	1971	species	9815884	3	0	0.0
Streptosporangium roseum	2001	species	10369518	3	1	0.0
Thermobispora bispora	2006	species	4189976	3	2	0.0
Nocardiopsis dassonvillei	2014	species	6543312	7	5	0.0
Microbacterium testaceum	2033	species	3982034	3	3	0.0
Tropheryma whipplei	2039	species	926620	1	1	0.0
Aeromicrobium erythreum	2041	species	3629239	1	1	0.0
Pimelobacter simplex	2045	species	5637360	3	1	0.0
Rothia dentocariosa	2047	species	2506025	3	2	0.0
Actinomycetaceae	2049	family	0	4	0	0.0
Gordonia bronchialis	2054	species	5290012	1	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	2	1	0.0
Tsukamurella paurometabola	2061	species	4479724	1	0	0.0
Kitasatospora setae	2066	species	8783278	2	1	0.0
Pseudonocardiaceae	2070	family	0	5	0	0.0
Mycoplasmataceae	2092	family	0	3	0	0.0
Mycoplasma arginini	2094	species	678592	1	1	0.0
Mycoplasma capricolum	2095	species	1692864	3	3	0.0
Mycoplasma genitalium	2097	species	579782	2	0	0.0
Mycoplasma hominis	2098	species	925558	25	19	0.000203512
Mycoplasma hyopneumoniae	2099	species	909234	1	0	0.0
Mycoplasma mycoides	2102	species	2100167	3	0	0.0
Mycoplasma pneumoniae	2104	species	954052	1	0	0.0
Mycoplasma pulmonis	2107	species	963879	4	4	0.0
Mycoplasma agalactiae	2110	species	942070	3	3	0.0
Mycoplasma mobile	2118	species	777079	2	0	0.0
Mycoplasma putrefaciens	2123	species	846299	1	0	0.0
Spiroplasmataceae	2131	family	0	1	0	0.0
Spiroplasma taiwanense	2145	species	1086278	2	2	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Mesoplasma florum	2151	species	809524	1	0	0.0
Methanococcus vannielii	2187	species	1720048	2	2	0.0
Methanotorris igneus	2189	species	1854197	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	1	1	0.0
Methanococcoides methylutens	2226	species	2394636	1	1	0.0
Haloferax volcanii	2246	species	4012900	1	0	0.0
Desulfobacterium autotrophicum	2296	species	5657782	2	0	0.0
Thermoanaerobacter kivui	2325	species	2397824	1	0	0.0
Halanaerobium praevalens	2331	species	2309262	3	3	0.0
Thermotoga neapolitana	2337	species	1884562	4	2	0.0
Haliscomenobacter hydrossis	2350	species	8771651	2	0	0.0
Desulfomonile tiedjei	2358	species	6527027	4	1	0.0
Xylella fastidiosa	2371	species	2609554	1	0	0.0
Thermosipho africanus	2421	species	2016657	4	3	0.0
Fervidobacterium islandicum	2423	species	2237377	1	1	0.0
Teredinibacter turnerae	2426	species	5193164	1	0	0.0
Gardnerella vaginalis	2702	species	1669705	5	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	2	2	0.0
Marinobacter	2742	genus	0	5	1	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	2	0	0.0
Halomonas	2745	genus	0	3	0	0.0
Halomonas elongata	2746	species	4061296	15	3	0.0
Carnobacterium	2747	genus	0	1	0	0.0
Carnobacterium maltaromaticum	2751	species	3650416	12	6	0
Hominidae	9604	family	0	1	0	0.0
Homo	9605	genus	0	1	0	0.0
Homo sapiens	9606	species	3238442024	3372176	2531342	0.0064647
Variola virus	10255	species	185578	1	0	0.0
Myoviridae	10662	family	153908	4	0	0.0
Siphoviridae	10699	family	47340	8	0	0.0
Pseudomonas phage D3112	10708	species	37611	11	0	0.0
Pseudomonas phage Pf1	10871	species	7349	47	12	9.36274e-265
Enterobacteria phage T1	12355	species	48836	4	3	0.0
Acidovorax	12916	genus	0	5	0	0.0
Magnetospirillum	13134	genus	0	1	0	0.0
Bifidobacterium animalis	28025	species	2054141	9	9	0.0
Lysinibacillus fusiformis	28031	species	4843789	1	0	0.0
Staphylococcus lugdunensis	28035	species	3479969	2	0	0
Streptococcus mitis	28037	species	3110438	31	3	0
Lactobacillus curvatus	28038	species	5775917	9	3	0
Rubrivivax gelatinosus	28068	species	5043253	6	1	0.0
Burkholderia gladioli	28095	species	8975879	8	2	0.0
Francisella philomiragia	28110	species	4757195	8	8	0.0
Porphyromonas asaccharolytica	28123	species	2186370	1	0	0.0
Cronobacter sakazakii	28141	species	5648091	183	18	1.34044e-05
Serratia proteamaculans	28151	species	5495657	3	2	0.0
Yersinia kristensenii	28152	species	4496569	6	3	0.0
Vibrio nigripulchritudo	28173	species	6322155	8	1	0.0
Capnocytophaga canimorsus	28188	species	2571406	1	1	0.0
Arcobacter butzleri	28197	species	2283719	4	3	0.0
Arcobacter nitrofigilis	28199	species	3192235	3	2	0.0
Alphaproteobacteria	28211	class	0	3	0	0.0
Betaproteobacteria	28216	class	0	1	0	0.0
Deltaproteobacteria	28221	class	0	1	0	0.0
Desulfobacula toluolica	28223	species	5197905	2	1	0.0
Mycoplasma penetrans	28227	species	1358633	2	2	0.0
Colwellia psychrerythraea	28229	species	5373180	1	0	0.0
Geobacter	28231	genus	0	2	0	0.0
Geobacter metallireducens	28232	species	4011182	2	0	0.0
Ornithobacterium rhinotracheale	28251	species	2398521	1	1	0.0
Halomonadaceae	28256	family	0	6	0	0.0
Thermodesulfovibrio yellowstonii	28262	species	2003803	4	4	0.0
Arcanobacterium haemolyticum	28264	species	1986154	12	2	0
[Clostridium] propionicum	28446	species	3120417	1	1	0.0
